núm_corre,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
2711,5,30,6,18,4,3,16,1601,2,99,1,58,1,10,10,12,1,2,44,11,9999,6,3
2712,5,30,6,10,2,1,16,1601,2,99,1,36,1,6,6,8,1,4,99,99,9999,6,1
2713,5,30,6,20,4,3,16,1615,2,99,1,32,1,5,5,7,1,14,99,1,9999,6,1
2714,5,30,6,19,4,3,1,101,1,1,1,30,1,5,5,7,1,2,20,99,2012,5,1
2715,5,30,6,19,4,3,1,101,1,1,1,26,1,4,4,6,1,1,44,99,9999,6,1
2716,5,30,6,19,4,3,1,102,2,99,1,34,1,5,5,7,1,3,32,2,9999,6,1
2717,5,30,6,19,4,3,1,102,2,99,1,45,1,8,8,10,1,1,44,3,1991,3,1
2718,5,30,6,2,1,1,1,101,1,9,1,34,1,5,5,7,1,1,21,5,2002,4,1
2719,5,30,6,0,1,1,1,103,2,99,1,21,1,3,3,5,1,4,21,5,2012,5,1
2720,5,30,6,2,1,1,1,101,1,10,1,28,1,4,4,6,1,1,44,5,2008,4,2
2721,5,30,6,13,3,2,5,501,2,99,1,35,1,6,6,8,1,4,14,99,9999,6,1
2722,5,30,6,13,3,2,5,501,2,99,9,999,9,16,12,18,9,6,99,2,9999,6,1
2723,5,30,6,20,4,3,5,501,2,99,9,999,9,16,12,18,9,1,32,11,9999,6,1
2724,5,30,6,20,4,3,5,501,2,99,1,35,1,6,6,8,9,4,2,99,9999,6,1
2725,5,31,7,23,4,3,1,101,1,1,1,53,1,9,9,11,1,1,44,4,2007,4,1
2726,5,31,7,23,4,3,1,101,1,1,1,24,1,3,3,5,2,4,99,5,2009,4,1
2727,5,31,7,19,4,3,5,501,2,99,1,27,1,4,4,6,9,4,21,5,9999,6,1
2728,5,31,7,20,4,3,5,501,2,99,9,999,9,16,12,18,9,1,32,4,9999,6,1
2729,5,31,7,20,4,3,5,501,2,99,1,26,1,4,4,6,9,4,99,99,9999,6,1
2730,5,31,7,16,3,2,5,509,2,99,9,999,9,16,12,18,9,3,44,5,9999,6,1
2731,5,31,7,16,3,2,5,509,2,99,1,31,1,5,5,7,9,4,99,5,9999,6,1
2732,5,31,7,1,1,1,12,1201,1,1,1,24,1,3,3,5,2,4,2,5,2009,4,1
2733,5,31,7,1,1,1,12,1201,1,1,1,30,1,5,5,7,1,1,99,3,9999,6,1
2734,5,31,7,19,4,3,9,901,1,3,1,36,1,6,6,8,2,1,17,3,1993,3,1
2735,5,31,7,19,4,3,9,901,1,3,2,999,9,16,12,18,1,2,32,3,2002,4,1
2736,5,31,7,23,4,3,9,901,1,2,1,22,1,3,3,5,2,4,21,1,9999,6,1
2737,5,31,7,23,4,3,9,901,1,2,2,43,1,7,7,9,2,2,26,1,2000,4,1
2738,5,31,7,1,1,1,9,920,2,99,1,25,1,4,4,6,2,4,31,1,9999,6,2
2739,5,31,7,13,3,2,9,922,2,99,1,48,1,8,8,10,9,14,99,1,9999,6,2
2740,5,31,7,13,3,2,9,922,2,99,1,16,2,2,2,4,9,3,44,1,1979,1,2
2741,5,31,7,13,3,2,9,922,2,99,1,17,2,2,2,4,9,2,23,3,1983,2,2
2742,5,31,7,19,4,3,2,203,2,99,1,37,1,6,6,8,2,5,99,2,2006,4,1
2743,5,31,7,19,4,3,2,203,2,99,2,53,1,9,9,11,1,2,44,6,1993,3,1
2744,5,31,7,16,3,2,1,110,2,99,1,24,1,3,3,5,9,4,99,99,9999,6,3
2745,5,31,7,17,3,2,7,701,2,99,9,999,9,16,12,18,9,3,44,2,9999,6,3
2746,5,31,7,19,4,3,19,1903,2,99,1,19,1,2,2,4,9,4,99,99,9999,6,1
2747,5,31,7,19,4,3,19,1903,2,99,1,24,1,3,3,5,9,4,99,99,9999,6,1
2748,5,31,7,2,1,1,16,1613,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,1
2749,5,31,7,2,1,1,16,1613,2,99,1,17,2,2,2,4,9,4,99,99,9999,6,1
2750,5,31,7,22,4,3,22,2204,2,99,1,51,1,9,9,11,1,5,19,2,2003,4,1
2751,5,31,7,22,4,3,22,2204,2,99,1,62,1,11,11,13,2,3,32,4,9999,6,1
2752,6,1,1,0,1,1,1,106,1,99,1,46,1,8,8,10,2,1,44,2,2006,4,1
2753,6,1,1,0,1,1,1,106,1,99,1,27,1,4,4,6,1,1,20,2,2014,5,1
2754,6,1,1,23,4,3,1,101,1,7,1,42,1,7,7,9,2,1,21,1,9999,6,1
2755,6,1,1,23,4,3,1,101,1,7,1,29,1,4,4,6,1,1,32,5,2002,4,1
2756,6,1,1,10,2,1,1,101,1,7,1,30,1,5,5,7,1,1,32,2,2010,5,1
2757,6,1,1,10,2,1,1,101,1,7,1,24,1,3,3,5,1,1,21,7,2014,5,1
2758,6,1,1,14,3,2,1,107,1,99,1,33,1,5,5,7,1,5,22,8,1993,3,1
2759,6,1,1,14,3,2,1,107,1,99,1,31,1,5,5,7,2,4,24,5,9999,6,1
2760,6,1,1,21,4,3,1,101,1,10,1,54,1,9,9,11,1,2,23,5,9999,6,1
2761,6,1,1,21,4,3,1,101,1,10,1,31,1,5,5,7,1,4,40,3,9999,6,1
2762,6,1,1,20,4,3,1,115,1,12,1,35,1,6,6,8,1,4,61,3,2007,4,1
2763,6,1,1,20,4,3,1,115,1,12,1,21,1,3,3,5,1,1,21,5,2002,4,1
2764,6,1,1,22,4,3,1,108,1,4,1,60,1,11,11,13,2,2,99,6,1999,3,1
2765,6,1,1,22,4,3,1,108,1,4,1,25,1,4,4,6,1,1,21,4,1999,3,1
2766,6,1,1,20,4,3,5,507,1,99,1,26,1,4,4,6,1,6,33,1,9999,6,1
2767,6,1,1,20,4,3,5,507,1,99,1,13,2,1,1,3,1,4,42,5,9999,6,1
2768,6,1,1,7,2,1,5,511,1,99,1,31,1,5,5,7,1,6,15,11,1998,3,1
2769,6,1,1,7,2,1,5,511,1,99,1,999,9,16,12,18,1,3,44,16,1999,3,1
2770,6,1,1,8,2,1,8,802,1,99,1,29,1,4,4,6,1,6,15,1,2001,4,1
2771,6,1,1,8,2,1,8,802,1,99,2,45,1,8,8,10,1,2,44,99,9999,6,1
2772,6,1,1,19,4,3,16,1612,1,99,1,29,1,4,4,6,1,3,44,2,9999,6,1
2773,6,1,1,19,4,3,16,1612,1,99,1,28,1,4,4,6,1,4,2,5,2002,4,1
2774,6,1,1,1,1,1,16,1601,1,6,1,42,1,7,7,9,1,2,20,9,2010,5,1
2775,6,1,1,1,1,1,16,1601,1,6,1,25,1,4,4,6,1,1,30,4,9999,6,1
2776,6,1,1,16,3,2,2,203,1,99,1,36,1,6,6,8,1,3,44,11,1984,2,1
2777,6,1,1,16,3,2,2,203,1,99,1,30,1,5,5,7,1,4,55,1,2008,4,1
2778,6,1,1,19,4,3,2,202,1,99,2,37,1,6,6,8,1,14,2,1,2006,4,1
2779,6,1,1,5,1,1,3,304,1,99,1,24,1,3,3,5,1,7,99,6,9999,6,1
2780,6,1,1,5,1,1,3,304,1,99,1,999,9,16,12,18,1,7,99,2,9999,6,1
2781,6,2,2,1,1,1,1,114,1,99,1,20,1,3,3,5,9,4,24,3,9999,6,2
2782,6,2,2,13,3,2,1,101,2,1,1,999,9,16,12,18,1,1,32,2,1995,3,1
2783,6,2,2,13,3,2,1,101,2,1,1,30,1,5,5,7,1,11,99,99,9999,6,1
2784,6,2,2,12,3,2,1,101,2,12,1,999,9,16,12,18,2,1,20,2,2012,5,1
2785,6,2,2,12,3,2,1,101,2,12,2,45,1,8,8,10,1,1,44,9,2005,4,1
2786,6,2,2,20,4,3,1,115,2,12,1,30,1,5,5,7,1,2,34,3,2005,4,1
2787,6,2,2,20,4,3,1,115,2,12,1,30,1,5,5,7,1,2,34,3,2005,4,1
2788,6,2,2,22,4,3,9,901,2,9,1,20,1,3,3,5,1,3,44,2,9999,6,2
2789,6,2,2,19,4,3,9,920,1,99,1,30,1,5,5,7,2,4,42,5,9999,6,3
2790,6,2,2,9,2,1,3,307,1,99,1,43,1,7,7,9,9,2,13,6,9999,6,1
2791,6,2,2,9,2,1,3,307,1,99,1,34,1,5,5,7,9,4,99,99,9999,6,1
2792,6,2,2,13,3,2,8,802,1,99,9,999,9,16,12,18,9,12,99,3,9999,6,1
2793,6,2,2,13,3,2,8,802,1,99,1,29,1,4,4,6,9,9,99,99,9999,6,1
2794,6,2,2,10,2,1,18,1801,1,99,1,35,1,6,6,8,9,6,29,3,1998,3,1
2795,6,2,2,10,2,1,18,1801,1,99,1,30,1,5,5,7,9,4,49,5,2012,5,1
2796,6,2,2,10,2,1,22,2212,1,99,9,999,9,16,12,18,9,5,18,2,1999,3,1
2797,6,2,2,10,2,1,22,2212,1,99,1,31,1,5,5,7,9,9,44,6,2011,5,1
2798,6,2,2,19,4,3,11,1101,2,1,1,31,1,5,5,7,2,6,15,2,1999,3,2
2799,6,2,2,21,4,3,11,1105,1,99,1,39,1,6,6,8,2,1,32,3,1996,3,1
2800,6,2,2,21,4,3,11,1105,1,99,1,999,9,16,12,18,9,4,2,5,9999,6,1
2801,6,2,2,21,4,3,11,1105,1,99,1,999,9,16,12,18,9,1,32,6,2001,4,1
2802,6,2,2,9,2,1,4,415,1,99,1,45,1,8,8,10,9,99,13,5,9999,6,3
2803,6,2,2,23,4,3,1,101,1,11,9,999,9,16,12,18,9,99,99,99,9999,6,1
2804,6,2,2,23,4,3,1,101,1,11,1,30,1,5,5,7,9,4,59,5,2014,5,1
2805,6,2,2,23,4,3,5,501,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
2806,6,2,2,23,4,3,5,501,2,99,1,32,1,5,5,7,9,4,2,5,9999,6,1
2807,6,2,2,21,4,3,1,101,1,18,1,21,1,3,3,5,9,4,99,99,9999,6,2
2808,6,2,2,12,3,2,21,2101,1,2,1,17,2,2,2,4,9,4,2,3,9999,6,3
2809,6,3,3,2,1,1,1,101,1,9,2,44,1,7,7,9,9,1,32,4,2003,4,1
2810,6,3,3,2,1,1,1,101,1,9,1,34,1,5,5,7,9,1,21,5,2002,4,1
2811,6,3,3,2,1,1,1,101,1,9,1,28,1,4,4,6,2,1,44,2,1997,3,1
2812,6,3,3,2,1,1,1,101,1,9,1,24,1,3,3,5,1,1,21,2,2002,4,1
2813,6,3,3,0,1,1,1,102,2,99,1,33,1,5,5,7,1,1,21,5,2012,5,1
2814,6,3,3,9,2,1,1,116,2,99,1,29,1,4,4,6,9,5,23,2,2001,4,1
2815,6,3,3,9,2,1,1,116,2,99,1,51,1,9,9,11,9,4,2,1,2008,4,1
2816,6,3,3,2,1,1,1,115,2,99,1,29,1,4,4,6,2,3,13,6,1997,3,1
2817,6,3,3,2,1,1,1,115,2,99,1,999,9,16,12,18,9,3,44,11,9999,6,1
2818,6,3,3,10,2,1,1,108,2,99,1,27,1,4,4,6,2,2,5,3,2001,4,2
2819,6,3,3,6,2,1,1,108,2,99,1,22,1,3,3,5,1,2,37,5,9999,6,2
2820,6,3,3,6,2,1,9,901,1,8,1,33,1,5,5,7,2,3,42,5,2011,5,1
2821,6,3,3,6,2,1,9,901,1,8,1,58,1,10,10,12,9,4,42,3,1987,2,1
2822,6,3,3,10,2,1,16,1601,2,99,1,54,1,9,9,11,1,5,42,5,9999,6,1
2823,6,3,3,10,2,1,16,1601,2,99,1,36,1,6,6,8,9,4,42,5,9999,6,1
2824,6,3,3,20,4,3,16,1614,2,99,1,32,1,5,5,7,2,3,44,1,1997,3,1
2825,6,3,3,20,4,3,16,1614,2,99,1,23,1,3,3,5,9,14,99,1,9999,6,1
2826,6,3,3,9,2,1,18,1801,2,99,1,68,1,12,11,14,1,4,46,1,9999,6,1
2827,6,3,3,9,2,1,18,1801,2,99,2,21,1,3,3,5,1,4,99,1,9999,6,1
2828,6,4,4,12,3,2,1,101,1,9,1,42,1,7,7,9,1,1,44,1,2009,4,1
2829,6,4,4,12,3,2,1,101,1,9,2,32,1,5,5,7,1,4,46,5,2015,5,1
2830,6,4,4,13,3,2,21,2101,2,99,1,38,1,6,6,8,2,4,55,3,9999,6,1
2831,6,4,4,13,3,2,21,2101,2,99,1,999,9,16,12,18,1,1,34,4,9999,6,1
2832,6,4,4,19,4,3,13,1331,2,99,1,27,1,4,4,6,9,1,37,4,9999,6,2
2833,6,4,4,3,1,1,16,1602,2,99,1,39,1,6,6,8,1,3,44,99,2012,5,1
2834,6,4,4,3,1,1,16,1602,2,99,1,30,1,5,5,7,1,3,44,11,2012,5,1
2835,6,4,4,18,4,3,17,1703,2,99,1,33,1,5,5,7,2,14,2,1,2009,4,1
2836,6,4,4,18,4,3,17,1703,2,99,1,34,1,5,5,7,9,4,42,3,9999,6,1
2837,6,4,4,16,3,2,1,101,1,9,1,33,1,5,5,7,9,11,37,2,1998,3,1
2838,6,4,4,16,3,2,1,101,1,9,1,59,1,10,10,12,9,12,22,1,1988,2,1
2839,6,4,4,21,4,3,1,101,1,1,1,33,1,5,5,7,2,2,20,2,2004,4,1
2840,6,4,4,21,4,3,1,101,1,1,1,40,1,7,7,9,9,2,21,4,2002,4,1
2841,6,4,4,16,3,2,1,101,1,6,1,32,1,5,5,7,1,99,99,99,9999,6,1
2842,6,4,4,16,3,2,1,101,1,6,1,21,1,3,3,5,1,4,99,99,9999,6,1
2843,6,4,4,19,4,3,9,920,2,99,1,37,1,6,6,8,1,3,44,1,9999,6,1
2844,6,4,4,19,4,3,9,920,2,99,1,18,1,2,2,4,9,1,44,4,9999,6,1
2845,6,4,4,12,3,2,12,1203,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,3
2846,6,4,4,15,3,2,6,601,2,99,1,999,9,16,12,18,9,5,19,2,9999,6,4
2847,6,4,4,22,4,3,16,1614,2,99,1,60,1,11,11,13,9,4,2,4,9999,6,3
2848,6,4,4,22,4,3,1,101,1,6,9,999,9,16,12,18,9,1,21,2,9999,6,1
2849,6,4,4,22,4,3,1,101,1,6,1,35,1,6,6,8,9,1,37,1,9999,6,1
2850,6,5,5,19,4,3,22,2214,2,99,1,47,1,8,8,10,1,6,22,2,9999,6,3
2851,6,5,5,15,3,2,21,2101,2,99,1,21,1,3,3,5,1,2,34,4,9999,6,1
2852,6,5,5,15,3,2,21,2101,2,99,1,40,1,7,7,9,1,9,44,2,9999,6,1
2853,6,5,5,20,4,3,19,1903,2,99,1,31,1,5,5,7,1,6,29,2,2008,4,1
2854,6,5,5,20,4,3,19,1903,2,99,1,43,1,7,7,9,1,3,32,9,9999,6,1
2855,6,5,5,23,4,3,1,101,1,6,1,18,1,2,2,4,1,4,21,9,9999,6,1
2856,6,5,5,23,4,3,1,101,1,6,1,999,9,16,12,18,1,4,42,5,9999,6,1
2857,6,5,5,23,4,3,19,1901,2,99,1,53,1,9,9,11,1,2,23,2,9999,6,1
2858,6,5,5,23,4,3,19,1901,2,99,9,999,9,16,12,18,9,6,15,2,9999,6,1
2859,6,5,5,5,1,1,1,101,1,7,9,999,9,16,12,18,9,5,99,99,9999,6,1
2860,6,5,5,5,1,1,1,101,1,7,1,33,1,5,5,7,9,4,99,99,9999,6,1
2861,6,6,6,8,2,1,1,101,2,99,1,20,1,3,3,5,9,5,30,2,2011,5,1
2862,6,6,6,8,2,1,1,101,2,99,2,32,1,5,5,7,9,1,44,1,2011,5,1
2863,6,6,6,0,1,1,21,2101,1,2,1,24,1,3,3,5,9,4,42,1,9999,6,1
2864,6,6,6,0,1,1,21,2101,1,2,1,34,1,5,5,7,9,4,41,1,9999,6,1
2865,6,6,6,22,4,3,5,501,2,99,9,999,9,16,12,18,9,6,22,8,9999,6,2
2866,6,6,6,19,4,3,9,901,1,7,1,31,1,5,5,7,9,5,19,2,9999,6,1
2867,6,6,6,19,4,3,9,901,1,7,1,26,1,4,4,6,9,1,32,2,9999,6,1
2868,6,6,6,9,2,1,18,1801,2,99,2,38,1,6,6,8,9,4,42,7,2015,5,1
2869,6,6,6,9,2,1,18,1801,2,99,1,55,1,10,10,12,9,6,15,10,9999,6,1
2870,6,6,6,21,4,3,22,2201,2,99,1,25,1,4,4,6,9,5,99,2,9999,6,3
2871,6,6,6,5,1,1,1,115,1,12,1,18,1,2,2,4,9,4,42,4,9999,6,1
2872,6,6,6,5,1,1,1,115,1,12,9,999,9,16,12,18,9,1,21,99,9999,6,1
2873,6,6,6,23,4,3,17,1701,1,12,9,999,9,16,12,18,9,2,99,3,9999,6,1
2874,6,6,6,23,4,3,17,1701,1,12,9,999,9,16,12,18,9,3,23,3,9999,6,1
2875,6,6,6,3,1,1,1,101,1,9,1,39,1,6,6,8,9,1,44,1,9999,6,2
2876,6,7,7,8,2,1,1,101,1,1,1,28,1,4,4,6,2,4,2,5,9999,6,3
2877,6,7,7,21,4,3,1,103,1,2,1,26,1,4,4,6,1,2,37,6,9999,6,2
2878,6,7,7,2,1,1,1,101,1,11,1,18,1,2,2,4,9,3,99,4,9999,6,1
2879,6,7,7,2,1,1,1,101,1,11,1,26,1,4,4,6,9,1,44,3,9999,6,1
2880,6,7,7,16,3,2,1,114,2,99,1,32,1,5,5,7,9,1,34,2,9999,6,1
2881,6,7,7,16,3,2,1,114,2,99,1,19,1,2,2,4,9,1,32,1,9999,6,1
2882,6,7,7,19,4,3,1,117,2,99,1,32,1,5,5,7,2,1,34,4,9999,6,1
2883,6,7,7,19,4,3,1,117,2,99,1,23,1,3,3,5,9,4,49,99,9999,6,1
2884,6,7,7,19,4,3,1,117,2,99,1,22,1,3,3,5,9,4,42,99,9999,6,1
2885,6,7,7,1,1,1,20,2001,1,1,1,18,1,2,2,4,2,4,42,5,9999,6,1
2886,6,7,7,1,1,1,20,2001,1,1,1,22,1,3,3,5,2,4,42,5,9999,6,1
2887,6,7,7,19,4,3,20,2009,2,99,1,33,1,5,5,7,2,4,42,2,9999,6,2
2888,6,7,7,18,4,3,5,513,2,99,1,54,1,9,9,11,2,3,44,4,9999,6,2
2889,6,7,7,17,3,2,10,1014,2,99,1,52,1,9,9,11,9,3,9,99,1980,2,1
2890,6,7,7,17,3,2,10,1014,2,99,1,15,2,2,2,4,9,4,59,99,9999,6,1
2891,6,7,7,20,4,3,11,1106,2,99,1,54,1,9,9,11,9,4,21,5,9999,6,1
2892,6,7,7,20,4,3,11,1106,2,99,9,999,9,16,12,18,9,4,42,5,9999,6,1
2893,6,7,7,19,4,3,9,901,2,99,1,30,1,5,5,7,9,2,30,2,9999,6,1
2894,6,7,7,19,4,3,9,901,2,99,1,36,1,6,6,8,9,4,36,5,9999,6,1
2895,6,7,7,11,2,1,8,806,2,99,9,999,9,16,12,18,9,3,99,3,9999,6,4
2896,6,7,7,23,4,3,18,1801,2,99,2,29,1,4,4,6,9,4,42,1,2007,4,1
2897,6,7,7,23,4,3,18,1801,2,99,1,25,1,4,4,6,2,4,21,4,9999,6,1
2898,6,7,7,9,2,1,18,1801,2,99,2,17,2,2,2,4,1,4,99,99,9999,6,1
2899,6,7,7,9,2,1,18,1801,2,99,9,999,9,16,12,18,1,4,99,99,9999,6,1
2900,6,7,7,15,3,2,14,1401,2,99,1,64,1,11,11,13,1,3,13,10,1988,2,1
2901,6,7,7,15,3,2,14,1401,2,99,1,22,1,3,3,5,1,4,2,1,2004,4,1
2902,6,8,1,9,2,1,1,114,2,99,1,63,1,11,11,13,1,4,24,3,2012,5,1
2903,6,8,1,9,2,1,1,114,2,99,1,24,1,3,3,5,1,4,99,5,9999,6,1
2904,6,8,1,23,4,3,20,2009,2,99,1,26,1,4,4,6,1,2,44,4,9999,6,2
2905,6,8,1,21,4,3,9,920,2,99,9,999,9,16,12,18,9,6,15,2,9999,6,1
2906,6,8,1,21,4,3,9,920,2,99,1,39,1,6,6,8,1,3,44,9,9999,6,1
2907,6,8,1,10,2,1,12,1222,2,99,1,45,1,8,8,10,1,6,15,2,1989,2,1
2908,6,8,1,10,2,1,12,1222,2,99,1,62,1,11,11,13,1,2,99,2,1982,2,1
2909,6,8,1,17,3,2,17,1701,2,99,1,30,1,5,5,7,1,4,2,1,2015,5,1
2910,6,8,1,17,3,2,17,1701,2,99,1,25,1,4,4,6,1,4,21,4,2007,4,1
2911,6,8,1,13,3,2,1,115,1,4,1,60,1,11,11,13,1,6,22,6,9999,6,1
2912,6,8,1,13,3,2,1,115,1,4,1,26,1,4,4,6,1,4,40,7,9999,6,1
2913,6,9,2,13,3,2,17,1701,1,1,1,24,1,3,3,5,1,4,40,14,2003,4,1
2914,6,9,2,13,3,2,17,1701,1,1,1,23,1,3,3,5,1,3,23,9,1985,2,1
2915,6,9,2,13,3,2,1,117,1,12,1,29,1,4,4,6,1,2,23,4,9999,6,1
2916,6,9,2,13,3,2,1,117,1,12,1,40,1,7,7,9,1,4,42,3,9999,6,1
2917,6,9,2,17,3,2,1,101,1,1,1,41,1,7,7,9,1,3,44,4,9999,6,1
2918,6,9,2,17,3,2,1,101,1,1,1,21,1,3,3,5,1,1,44,9,9999,6,1
2919,6,9,2,14,3,2,1,101,1,13,1,64,1,11,11,13,1,2,99,7,9999,6,1
2920,6,9,2,16,3,2,9,901,1,99,1,25,1,4,4,6,1,1,44,99,9999,6,1
2921,6,9,2,20,4,3,13,1301,1,99,1,13,2,1,1,3,1,4,99,99,9999,6,1
2922,6,9,2,20,4,3,13,1301,1,99,1,32,1,5,5,7,1,4,99,99,9999,6,1
2923,6,9,2,22,4,3,8,801,1,99,1,31,1,5,5,7,1,9,32,4,9999,6,1
2924,6,9,2,22,4,3,8,801,1,99,1,17,2,2,2,4,1,4,24,1,9999,6,1
2925,6,9,2,21,4,3,5,509,1,99,9,999,9,16,12,18,1,3,99,99,9999,6,1
2926,6,9,2,22,4,3,6,601,1,99,1,999,9,16,12,18,1,3,44,9,9999,6,2
2927,6,10,3,15,3,2,11,1101,2,99,1,43,1,7,7,9,1,3,44,2,9999,6,1
2928,6,10,3,15,3,2,11,1101,2,99,2,33,1,5,5,7,1,4,42,2,9999,6,1
2929,6,10,3,19,4,3,16,1609,2,99,1,47,1,8,8,10,2,9,44,3,2013,5,1
2930,6,10,3,19,4,3,16,1609,2,99,1,26,1,4,4,6,2,1,4,4,9999,6,1
2931,6,10,3,13,3,2,3,305,2,99,1,28,1,4,4,6,1,3,44,16,1986,2,1
2932,6,10,3,13,3,2,3,305,2,99,1,27,1,4,4,6,1,2,9,99,9999,6,1
2933,6,10,3,6,2,1,1,101,1,1,1,41,1,7,7,9,1,1,20,2,2015,5,1
2934,6,10,3,6,2,1,1,101,1,1,1,18,1,2,2,4,1,3,37,4,9999,6,1
2935,6,10,3,6,2,1,1,108,1,11,2,21,1,3,3,5,1,1,11,2,9999,6,1
2936,6,10,3,6,2,1,1,108,1,11,1,27,1,4,4,6,1,4,99,1,9999,6,1
2937,6,10,3,11,2,1,7,701,2,99,1,35,1,6,6,8,1,5,33,99,9999,6,4
2938,6,11,4,21,4,3,1,113,2,99,1,52,1,9,9,11,9,1,44,4,2008,4,1
2939,6,11,4,21,4,3,1,113,2,99,1,26,1,4,4,6,9,4,2,3,9999,6,1
2940,6,11,4,7,2,1,1,101,1,10,1,30,1,5,5,7,9,1,42,5,9999,6,1
2941,6,11,4,7,2,1,1,101,1,10,1,999,9,16,12,18,9,4,61,9,9999,6,1
2942,6,11,4,9,2,1,1,101,1,10,1,45,1,8,8,10,9,1,30,2,9999,6,1
2943,6,11,4,9,2,1,1,101,1,10,1,38,1,6,6,8,9,4,21,1,9999,6,1
2944,6,11,4,6,2,1,5,501,1,99,1,26,1,4,4,6,9,7,22,7,9999,6,1
2945,6,11,4,6,2,1,5,501,1,99,1,41,1,7,7,9,9,1,44,3,9999,6,1
2946,6,11,4,15,3,2,1,101,1,16,1,39,1,6,6,8,9,9,32,2,1999,3,1
2947,6,11,4,15,3,2,1,101,1,16,1,28,1,4,4,6,9,4,2,3,2012,5,1
2948,6,11,4,18,4,3,1,101,1,10,2,29,1,4,4,6,9,1,34,4,2002,4,1
2949,6,11,4,18,4,3,1,101,1,10,1,38,1,6,6,8,9,4,24,1,9999,6,1
2950,6,11,4,21,4,3,4,415,1,99,1,31,1,5,5,7,9,5,30,2,9999,6,2
2951,6,11,4,22,4,3,1,108,1,4,1,52,1,9,9,11,9,9,44,2,9999,6,1
2952,6,11,4,8,2,1,1,110,1,99,9,999,9,16,12,18,9,7,99,99,9999,6,2
2953,6,12,5,12,3,2,1,108,1,6,1,21,1,3,3,5,1,4,40,5,2014,5,1
2954,6,12,5,12,3,2,1,108,1,6,1,26,1,4,4,6,1,4,24,5,2015,5,1
2955,6,12,5,11,2,1,1,101,1,21,1,65,1,12,11,14,1,5,23,5,2000,4,1
2956,6,12,5,11,2,1,1,101,1,21,2,26,1,4,4,6,1,4,40,5,9999,6,1
2957,6,12,5,23,4,3,1,101,1,2,1,19,1,2,2,4,1,4,21,1,2004,4,1
2958,6,12,5,15,3,2,13,1304,2,99,2,30,1,5,5,7,1,4,21,1,2004,4,1
2959,6,12,5,3,1,1,13,1301,1,3,1,24,1,3,3,5,1,1,32,5,9999,6,1
2960,6,12,5,22,4,3,9,920,2,99,1,26,1,4,4,6,1,4,2,1,9999,6,1
2961,6,12,5,22,4,3,9,920,2,99,1,23,1,3,3,5,1,1,32,6,9999,6,1
2962,6,12,5,10,2,1,5,501,2,99,1,23,1,3,3,5,1,4,2,99,2014,5,1
2963,6,12,5,15,3,2,6,601,2,99,1,34,1,5,5,7,1,3,44,5,9999,6,1
2964,6,12,5,15,3,2,6,601,2,99,9,999,9,16,12,18,1,5,19,2,9999,6,1
2965,6,13,6,4,1,1,1,101,1,18,1,28,1,4,4,6,9,6,15,2,1997,3,1
2966,6,13,6,4,1,1,1,101,1,18,1,50,1,9,9,11,9,1,20,2,9999,6,1
2967,6,13,6,6,2,1,1,101,1,11,9,999,9,16,12,18,9,12,99,99,9999,6,1
2968,6,13,6,6,2,1,1,101,1,11,1,24,1,3,3,5,9,4,2,2,9999,6,1
2969,6,13,6,8,2,1,1,113,2,99,1,28,1,4,4,6,2,1,21,11,1996,3,1
2970,6,13,6,8,2,1,1,113,2,99,2,25,1,4,4,6,2,1,32,9,2002,4,1
2971,6,13,6,17,3,2,15,1501,1,2,1,31,1,5,5,7,1,1,20,4,1999,3,1
2972,6,13,6,17,3,2,15,1501,1,2,1,28,1,4,4,6,1,4,40,5,9999,6,1
2973,6,13,6,17,3,2,1,101,1,13,1,44,1,7,7,9,1,5,30,2,2015,5,1
2974,6,13,6,17,3,2,1,101,1,13,1,46,1,8,8,10,1,4,21,2,2011,5,1
2975,6,13,6,23,4,3,1,101,1,12,1,24,1,3,3,5,1,4,42,3,9999,6,2
2976,6,13,6,17,3,2,20,2005,2,99,1,19,1,2,2,4,1,4,42,5,9999,6,1
2977,6,13,6,17,3,2,20,2005,2,99,1,51,1,9,9,11,1,4,42,5,9999,6,1
2978,6,13,6,17,3,2,1,108,1,8,1,48,1,8,8,10,1,4,24,5,9999,6,1
2979,6,13,6,17,3,2,1,108,1,8,1,28,1,4,4,6,1,4,42,5,9999,6,1
2980,6,13,6,6,2,1,5,506,1,99,9,999,9,16,12,18,1,2,44,6,9999,6,1
2981,6,13,6,6,2,1,5,506,1,99,1,27,1,4,4,6,1,4,42,5,9999,6,1
2982,6,14,7,5,1,1,1,101,1,17,9,999,9,16,12,18,9,99,99,99,9999,6,1
2983,6,14,7,5,1,1,1,101,1,17,1,26,1,4,4,6,9,4,24,4,9999,6,1
2984,6,14,7,2,1,1,1,102,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
