num_hecho,dia_ocu,mes_ocu,año_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc
408,7,2,9,6,18,14,2,1,39,1,1,3,6,1993,1
1226,21,4,9,2,0,1,1,1,39,1,1,3,2,2004,1
885,20,3,9,5,5,5,2,1,39,1,1,3,4,2008,1
1126,11,4,9,6,16,14,2,1,39,1,1,3,2,9999,1
888,20,3,9,5,12,12,1,1,39,1,1,3,99,9999,2
3378,18,12,9,5,4,1,2,1,39,1,1,3,1,9999,2
58,5,1,9,1,13,1,1,1,39,1,1,4,1,9999,1
2786,30,9,9,3,20,16,2,1,39,1,1,5,2,1987,1
2098,30,7,9,4,11,1,1,1,39,1,1,5,2,2003,1
690,2,3,9,1,15,14,2,1,39,1,1,5,4,9999,1
991,30,3,9,1,4,10,2,1,39,1,1,6,2,1992,1
1980,15,7,9,3,14,2,2,1,39,1,1,6,2,1998,1
707,3,3,9,2,8,5,2,1,39,1,1,6,2,1999,1
2719,22,9,9,2,14,7,2,1,39,1,1,7,8,1995,1
2920,17,10,9,6,20,1,1,1,39,1,1,7,2,9999,1
1385,8,5,9,5,8,21,1,1,39,1,1,9,6,2008,1
753,7,3,9,6,7,7,2,1,39,1,1,9,6,9999,1
1438,12,5,9,2,6,14,2,1,39,1,1,9,1,2004,2
1933,11,7,9,6,19,1,1,1,39,1,1,12,6,1993,1
4,1,1,9,4,23,1,2,1,40,1,9,1,9,1986,1
1873,4,7,9,6,19,22,2,1,40,1,9,1,5,9999,1
2638,12,9,9,6,15,18,2,2,40,1,9,1,99,9999,1
3420,21,12,9,1,17,5,2,1,40,1,9,1,4,9999,1
3237,28,11,9,6,4,2,2,1,40,1,9,1,6,1994,2
801,11,3,9,3,16,1,1,1,40,1,9,2,11,1985,1
1282,26,4,9,7,22,5,2,1,40,1,9,2,4,9999,4
1959,13,7,9,1,15,5,2,1,40,1,9,3,5,1990,1
1540,23,5,9,6,21,5,1,1,40,1,9,3,5,2000,1
1001,31,3,9,2,2,13,2,1,40,1,9,3,4,9999,2
3127,9,11,9,1,20,13,2,1,40,1,9,3,3,9999,2
2038,22,7,9,3,14,4,2,1,40,1,9,3,3,9999,3
2363,11,8,9,2,15,17,2,1,40,1,9,3,1,9999,3
1094,10,4,9,5,23,1,1,1,40,1,9,4,1,9999,1
2829,6,10,9,2,14,10,2,1,40,1,9,4,1,9999,1
695,2,3,9,1,20,6,1,1,40,1,9,4,99,9999,2
1196,19,4,9,7,13,3,2,1,40,1,9,4,1,9999,2
2114,31,7,9,5,19,18,2,1,40,1,9,4,3,9999,2
3272,4,12,9,5,0,5,2,1,40,1,9,4,3,9999,4
2809,3,10,9,6,2,15,2,1,40,1,9,5,2,9999,3
786,9,3,9,1,13,1,1,1,40,1,9,12,1,1983,3
2889,14,10,9,3,16,11,2,1,40,1,9,14,1,2009,1
1887,5,7,9,7,0,1,1,1,40,1,2,1,8,1988,1
245,24,1,9,6,13,9,1,1,40,1,2,1,10,9999,1
522,16,2,9,1,13,1,1,1,40,1,2,1,9,9999,4
3292,6,12,9,7,0,11,2,1,40,1,2,2,6,9999,1
1036,4,4,9,6,23,7,2,1,40,1,2,3,11,1984,1
283,27,1,9,2,16,3,2,1,40,1,2,3,99,9999,1
1478,17,5,9,7,21,5,2,1,40,1,1,1,11,1995,1
3507,29,12,9,2,7,16,2,2,40,1,1,1,8,1997,1
36,3,1,9,6,7,11,2,1,40,1,1,1,2,2001,1
1542,23,5,9,6,5,1,1,1,40,1,1,1,4,9999,1
1612,4,6,9,4,16,1,1,1,40,1,1,2,2,2008,1
39,3,1,9,6,18,17,2,1,40,1,1,2,2,9999,1
1883,5,7,9,7,6,1,1,1,40,1,1,2,99,9999,1
1256,24,4,9,5,15,9,2,1,40,1,1,2,10,2006,3
752,7,3,9,6,12,2,2,1,40,1,1,3,11,1983,1
2075,27,7,9,1,15,4,2,1,40,1,1,3,8,1984,1
959,27,3,9,5,20,4,2,1,40,1,1,3,1,1986,1
3287,6,12,9,7,13,22,1,1,40,1,1,3,2,1986,1
1716,15,6,9,1,11,19,2,1,40,1,1,3,1,1989,1
722,4,3,9,3,15,16,1,1,40,1,1,3,2,1994,1
1758,20,6,9,6,16,9,1,1,40,1,1,3,99,1994,1
1926,9,7,9,4,17,1,2,1,40,1,1,3,1,2009,1
2917,17,10,9,6,16,9,2,1,40,1,1,3,1,1997,3
980,29,3,9,7,9,16,2,1,40,1,1,3,8,9999,4
398,7,2,9,6,14,1,1,1,40,1,1,4,2,2006,1
2019,20,7,9,1,20,21,1,1,40,1,1,4,1,9999,1
318,31,1,9,6,15,19,2,1,40,1,1,4,99,9999,4
394,6,2,9,5,20,16,2,1,40,1,1,5,99,1984,1
1194,19,4,9,7,6,1,1,1,40,1,1,5,2,2006,1
2669,15,9,9,2,20,18,1,1,40,1,1,6,8,1995,1
896,21,3,9,6,5,5,2,1,40,1,1,6,3,9999,1
3080,3,11,9,2,5,2,2,1,40,1,1,7,2,1985,1
113,11,1,9,7,9,10,2,1,40,1,1,7,2,1992,1
2639,12,9,9,6,21,17,2,1,40,1,1,7,8,2004,1
829,13,3,9,5,15,6,2,1,40,1,1,9,99,2009,1
1683,13,6,9,6,19,1,1,1,40,1,1,12,1,1994,1
3136,12,11,9,4,8,1,1,1,40,1,1,12,99,9999,1
2097,30,7,9,4,17,1,1,1,40,1,1,99,99,9999,1
3067,2,11,9,1,18,9,1,1,41,1,9,1,4,1992,1
3057,1,11,9,7,13,5,2,1,41,1,9,1,3,2004,1
1225,21,4,9,2,0,10,2,1,41,1,9,1,4,9999,1
1440,13,5,9,3,9,3,2,1,41,1,9,1,11,9999,1
2515,27,8,9,4,19,19,2,1,41,1,9,2,2,2004,1
2009,18,7,9,6,12,9,2,1,41,1,9,3,3,1986,1
1006,1,4,9,3,19,10,2,1,41,1,9,3,1,1998,1
698,2,3,9,1,19,9,1,1,41,1,9,3,1,9999,2
1345,4,5,9,1,16,17,2,1,41,1,9,3,2,9999,3
3182,21,11,9,6,18,1,1,1,41,1,9,4,1,2008,1
2123,1,8,9,6,17,3,2,1,41,1,9,4,1,9999,1
2193,1,8,9,6,17,3,2,1,41,1,9,4,1,9999,1
2263,1,8,9,6,17,3,2,1,41,1,9,4,1,9999,1
2516,27,8,9,4,21,19,2,1,41,1,9,4,1,1990,2
2811,3,10,9,6,13,4,2,1,41,1,9,5,2,9999,1
2795,1,10,9,4,0,18,2,1,41,1,9,7,2,1999,1
3518,31,12,9,4,8,1,1,1,41,1,2,1,1,1990,1
779,8,3,9,7,22,17,2,1,41,1,2,1,2,1994,1
2464,22,8,9,6,18,1,1,1,41,1,2,1,5,1996,1
3105,7,11,9,6,22,1,1,1,41,1,2,1,4,2002,1
3148,15,11,9,7,19,2,2,1,41,1,2,1,6,9999,1
1928,10,7,9,5,21,1,1,1,41,1,2,2,2,9999,3
3084,4,11,9,3,3,21,2,1,41,1,2,3,6,1994,1
1975,15,7,9,3,18,21,2,1,41,1,2,3,6,1997,1
2011,19,7,9,7,18,21,2,1,41,1,2,3,6,1997,1
1691,13,6,9,6,17,13,2,1,41,1,2,3,3,9999,1
1524,22,5,9,5,18,1,2,1,41,1,2,3,4,1988,2
489,14,2,9,6,19,10,2,1,41,1,2,3,9,1991,3
2975,23,10,9,5,18,21,1,1,41,1,2,4,5,2000,1
1424,11,5,9,1,18,10,2,1,41,1,2,6,3,9999,1
3418,21,12,9,1,16,19,2,1,41,1,2,6,2,9999,2
3502,28,12,9,1,16,1,2,1,41,1,2,7,7,9999,3
656,27,2,9,5,19,14,2,1,41,1,2,9,2,2007,1
1898,6,7,9,1,7,1,1,1,41,1,1,1,14,1978,1
2071,27,7,9,1,15,6,2,1,41,1,1,1,5,1995,1
8,1,1,9,4,23,5,1,1,41,1,1,1,9,2000,1
1533,23,5,9,6,13,1,1,1,41,1,1,1,1,2001,1
56,5,1,9,1,13,3,2,1,41,1,1,1,99,2006,1
2739,26,9,9,6,12,1,1,2,41,1,1,1,5,2008,1
1198,19,4,9,7,15,1,1,1,41,1,1,1,99,9999,1
1640,7,6,9,7,0,1,1,1,41,1,1,2,10,2005,1
818,12,3,9,4,19,1,1,1,41,1,1,2,6,9999,1
1520,21,5,9,4,9,13,1,1,41,1,1,3,2,1986,1
2519,27,8,9,4,11,22,2,1,41,1,1,3,9,1998,1
1811,27,6,9,6,10,6,2,1,41,1,1,3,2,2002,1
621,24,2,9,2,14,16,2,1,41,1,1,3,2,2006,1
69,7,1,9,3,19,5,2,1,41,1,1,3,3,9999,1
2677,16,9,9,3,19,16,2,1,41,1,1,3,4,1995,4
448,11,2,9,3,19,10,2,1,41,1,1,4,1,9999,2
608,23,2,9,1,22,19,2,1,41,1,1,4,99,9999,4
2067,26,7,9,7,23,14,2,1,41,1,1,5,2,1986,1
3307,8,12,9,2,6,10,2,1,41,1,1,6,16,1988,1
1137,12,4,9,7,21,5,2,1,41,1,1,6,2,9999,1
1105,11,4,9,6,10,1,1,1,41,1,1,7,7,1976,1
1237,22,4,9,3,6,15,2,1,41,1,1,7,3,1993,1
463,12,2,9,4,11,17,2,1,41,1,1,11,99,9999,1
487,14,2,9,6,1,1,2,1,41,1,1,12,7,1986,1
1497,18,5,9,1,18,11,1,1,41,1,1,14,1,9999,1
3071,2,11,9,1,20,17,2,1,42,1,9,1,9,1992,1
2998,25,10,9,7,20,1,2,1,42,1,9,2,1,1987,1
2127,1,8,9,6,14,18,2,1,42,1,9,2,5,2008,1
2197,1,8,9,6,14,18,2,1,42,1,9,2,5,2008,1
2267,1,8,9,6,14,18,2,1,42,1,9,2,5,2008,1
2391,15,8,9,6,16,19,2,1,42,1,9,3,3,1989,1
1343,4,5,9,1,17,5,2,1,42,1,9,3,6,2008,1
1254,24,4,9,5,8,5,2,1,42,1,9,3,4,2009,1
3079,3,11,9,2,18,8,2,1,42,1,9,3,1,1984,3
3371,16,12,9,3,7,15,2,1,42,1,9,3,2,9999,4
3159,17,11,9,2,8,3,2,1,42,1,9,5,2,2008,3
1787,25,6,9,4,15,19,2,1,42,1,9,6,2,1991,1
3415,20,12,9,7,10,7,2,1,42,1,9,6,3,9999,1
3374,17,12,9,4,14,1,2,1,42,1,9,7,2,9999,1
721,4,3,9,3,19,16,2,1,42,1,9,9,2,2004,1
2600,7,9,9,1,13,16,2,1,42,1,9,9,99,9999,3
1561,28,5,9,4,22,16,2,1,42,1,2,1,8,1994,1
865,17,3,9,2,21,14,1,1,42,1,2,1,6,1995,1
2961,21,10,9,3,13,13,1,1,42,1,2,1,4,2000,1
1309,1,5,9,5,21,10,2,1,42,1,2,1,2,2002,1
1429,11,5,9,1,22,1,1,1,42,1,2,1,2,2006,1
164,16,1,9,5,20,20,2,1,42,1,2,1,3,9999,1
3299,7,12,9,1,8,1,1,1,42,1,2,1,2,9999,1
3210,24,11,9,2,22,9,2,1,42,1,2,2,6,2001,3
1037,4,4,9,6,2,4,2,1,42,1,2,3,5,1991,1
3302,7,12,9,1,14,10,2,1,42,1,2,3,6,1993,1
2735,25,9,9,5,8,12,2,1,42,1,2,3,9,1996,1
2886,14,10,9,3,15,10,2,1,42,1,2,3,2,2007,1
118,12,1,9,1,0,12,2,1,42,1,2,3,8,9999,1
1996,18,7,9,6,2,1,2,1,42,1,2,3,2,1998,2
3301,7,12,9,1,19,19,2,1,42,1,1,1,2,1998,1
1684,13,6,9,6,15,1,1,2,42,1,1,1,1,2001,1
2380,13,8,9,4,7,10,2,1,42,1,1,1,11,2002,1
940,26,3,9,4,22,1,2,1,42,1,1,1,8,2003,1
2432,19,8,9,3,22,1,1,1,42,1,1,1,3,2005,1
2532,28,8,9,5,16,12,2,1,42,1,1,1,9,9999,1
3395,19,12,9,6,19,11,2,1,42,1,1,1,2,9999,1
93,10,1,9,6,1,11,1,1,42,1,1,1,1,1992,2
3146,14,11,9,6,14,1,1,1,42,1,1,2,99,2005,1
1655,8,6,9,1,20,9,2,1,42,1,1,2,99,9999,2
94,10,1,9,6,23,13,1,1,42,1,1,3,1,1987,1
2121,1,8,9,6,17,12,2,1,42,1,1,3,1,1989,1
2191,1,8,9,6,17,12,2,1,42,1,1,3,1,1989,1
2261,1,8,9,6,17,12,2,1,42,1,1,3,1,1989,1
3097,6,11,9,5,19,22,2,1,42,1,1,3,4,1999,1
2162,4,8,9,2,11,1,1,1,42,1,1,3,5,9999,1
2232,4,8,9,2,11,1,1,1,42,1,1,3,5,9999,1
2302,4,8,9,2,11,1,1,1,42,1,1,3,5,9999,1
169,16,1,9,5,2,8,2,1,42,1,1,3,6,1987,2
253,25,1,9,7,4,1,1,1,42,1,1,3,5,2007,2
369,3,2,9,2,19,4,2,1,42,1,1,3,99,2007,2
10,1,1,9,4,16,5,2,1,42,1,1,3,2,2008,2
1252,24,4,9,5,19,5,2,2,42,1,1,3,4,1991,3
1972,14,7,9,2,13,11,2,1,42,1,1,4,5,2008,4
420,8,2,9,7,1,2,2,1,42,1,1,5,2,1988,1
2912,17,10,9,6,22,19,2,1,42,1,1,5,2,2008,1
306,30,1,9,5,13,1,2,1,42,1,1,6,9,1995,1
170,16,1,9,5,11,2,2,1,42,1,1,7,99,9999,1
359,2,2,9,1,8,19,2,1,42,1,1,7,2,9999,1
1048,6,4,9,1,11,22,2,1,42,1,1,7,4,9999,1
1921,9,7,9,4,10,8,2,1,42,1,1,8,2,1996,1
1098,10,4,9,5,23,5,2,1,42,1,1,9,6,2007,1
2881,13,10,9,2,8,16,2,1,42,1,1,9,2,9999,3
1718,16,6,9,2,21,1,1,1,42,1,1,12,6,1988,1
299,30,1,9,5,6,1,1,1,42,1,1,12,1,1997,1
3475,26,12,9,6,18,1,1,1,43,1,9,1,2,9999,1
2689,18,9,9,5,20,5,2,1,43,1,9,1,11,9999,2
3087,4,11,9,3,18,4,2,1,43,1,9,3,1,1998,1
696,2,3,9,1,17,10,1,1,43,1,9,3,99,9999,1
1130,12,4,9,7,2,5,2,1,43,1,9,3,2,9999,1
1022,3,4,9,5,21,19,2,1,43,1,9,3,6,9999,2
3267,3,12,9,4,19,22,2,1,43,1,9,3,5,9999,2
2673,16,9,9,3,0,5,2,1,43,1,9,4,1,2006,2
1532,23,5,9,6,4,1,1,1,43,1,9,4,5,2008,2
2855,10,10,9,6,7,2,2,1,43,1,9,5,2,2002,1
2183,6,8,9,4,11,16,2,1,43,1,9,5,99,9999,1
2253,6,8,9,4,11,16,2,1,43,1,9,5,99,9999,1
2323,6,8,9,4,11,16,2,1,43,1,9,5,99,9999,1
2111,31,7,9,5,8,4,2,1,43,1,9,5,9,1983,4
2695,18,9,9,5,18,18,2,1,43,1,9,6,2,9999,1
2899,15,10,9,4,22,18,2,1,43,1,9,6,99,9999,1
2939,18,10,9,7,18,6,2,1,43,1,9,6,99,9999,1
1293,28,4,9,2,7,10,2,1,43,1,9,7,2,9999,1
994,30,3,9,1,10,2,2,1,43,1,9,11,99,9999,1
3380,18,12,9,5,8,1,1,1,43,1,9,12,2,9999,1
1946,12,7,9,7,21,1,1,2,43,1,2,1,4,9999,1
2878,13,10,9,2,22,20,1,1,43,1,2,2,8,9999,1
126,13,1,9,2,17,6,2,1,43,1,2,3,5,1985,1
2999,25,10,9,7,20,16,2,1,43,1,2,3,3,1985,1
1354,5,5,9,2,18,21,1,1,43,1,2,3,4,1996,1
1984,16,7,9,4,2,6,2,1,43,1,2,3,3,1997,1
2658,15,9,9,2,18,1,2,1,43,1,2,3,10,2000,2
2062,26,7,9,7,13,1,1,1,43,1,1,1,2,1990,1
3254,1,12,9,2,10,18,2,1,43,1,1,1,1,1999,1
1556,28,5,9,4,20,1,1,1,43,1,1,1,9,9999,1
307,30,1,9,5,19,1,1,2,43,1,1,2,5,2005,1
1232,22,4,9,3,13,1,1,1,43,1,1,2,5,2008,1
198,18,1,9,7,23,16,2,1,43,1,1,2,2,9999,2
431,8,2,9,7,9,4,2,1,43,1,1,3,6,1988,1
1310,1,5,9,5,12,13,2,1,43,1,1,3,2,1994,1
2394,15,8,9,6,17,14,2,1,43,1,1,3,9,2005,1
975,29,3,9,7,3,1,1,1,43,1,1,3,99,9999,1
1663,10,6,9,3,2,8,2,1,43,1,1,3,2,1985,3
238,23,1,9,5,11,8,1,1,43,1,1,4,5,9999,1
276,26,1,9,1,12,11,2,1,43,1,1,4,99,9999,4
2170,4,8,9,2,15,16,2,1,43,1,1,5,2,1983,1
2240,4,8,9,2,15,16,2,1,43,1,1,5,2,1983,1
2310,4,8,9,2,15,16,2,1,43,1,1,5,2,1983,1
961,28,3,9,6,13,22,2,1,43,1,1,5,99,2007,1
2359,10,8,9,1,18,7,2,1,43,1,1,5,2,9999,1
464,12,2,9,4,22,5,2,1,43,1,1,6,99,9999,1
1528,22,5,9,5,19,10,1,1,43,1,1,9,3,1987,1
2704,19,9,9,6,6,6,2,1,43,1,1,11,2,9999,4
274,26,1,9,1,21,19,2,1,44,1,9,1,5,9999,2
573,21,2,9,6,19,8,2,1,44,1,9,1,6,1994,1
3093,5,11,9,4,6,18,2,1,44,1,9,1,4,2000,1
3003,26,10,9,1,16,9,1,1,44,1,9,1,10,1999,2
3250,30,11,9,1,7,7,2,1,44,1,9,3,4,1987,1
100,10,1,9,6,17,8,2,1,44,1,9,5,99,9999,1
1060,7,4,9,2,13,1,1,1,44,1,9,6,2,9999,1
716,4,3,9,3,12,1,1,1,44,1,9,9,2,2008,1
2496,24,8,9,1,11,18,2,1,44,1,9,12,4,9999,1
2602,8,9,9,2,10,1,1,1,44,1,9,12,1,9999,1
813,12,3,9,4,18,13,2,1,44,1,2,2,6,9999,1
1999,18,7,9,6,0,19,2,1,44,1,2,3,2,1989,1
478,13,2,9,5,20,3,1,1,44,1,2,3,2,1999,2
2800,2,10,9,5,21,9,1,1,44,1,2,4,99,9999,1
585,22,2,9,7,10,1,1,1,44,1,1,1,3,2004,1
2974,23,10,9,5,14,1,1,1,44,1,1,1,4,2006,1
1535,23,5,9,6,20,1,1,1,44,1,1,1,3,2007,1
132,13,1,9,2,22,4,2,1,44,1,1,1,1,9999,2
1451,14,5,9,4,14,16,2,1,44,1,1,3,4,2006,4
2570,3,9,9,4,0,20,1,1,44,1,1,4,5,2008,1
1186,18,4,9,6,2,5,2,1,44,1,1,4,99,9999,2
2790,1,10,9,4,1,5,2,1,44,1,1,6,99,9999,1
1785,24,6,9,3,9,7,2,1,44,1,1,7,99,9999,1
1736,18,6,9,4,7,16,2,1,44,1,1,9,1,2008,3
3444,23,12,9,3,12,10,2,1,44,1,1,11,2,2006,1
2382,13,8,9,4,8,17,2,1,44,1,1,11,4,9999,1
810,12,3,9,4,15,9,1,2,45,1,9,1,4,2002,1
1399,9,5,9,6,16,1,1,1,45,1,9,1,8,2002,1
1004,31,3,9,2,11,1,1,1,45,1,9,1,99,2006,1
3304,7,12,9,1,4,18,2,1,45,1,9,2,4,2006,2
2597,7,9,9,1,18,16,2,1,45,1,9,2,11,9999,2
2649,13,9,9,7,16,8,2,2,45,1,9,2,99,9999,4
3129,10,11,9,2,17,1,1,1,45,1,9,3,99,1987,1
2401,16,8,9,7,8,1,1,1,45,1,9,3,5,2005,1
1526,22,5,9,5,14,22,2,1,45,1,9,3,9,9999,2
3520,31,12,9,4,8,20,2,1,45,1,9,3,2,9999,3
2509,26,8,9,3,17,1,1,1,45,1,9,4,2,2000,1
454,11,2,9,3,16,1,2,1,45,1,9,4,5,9999,2
2444,20,8,9,4,19,10,2,1,45,1,9,4,99,9999,2
1086,9,4,9,4,23,9,2,1,45,1,9,4,1,9999,4
2769,28,9,9,1,12,11,2,1,45,1,9,5,99,9999,1
3327,11,12,9,5,10,10,2,1,45,1,9,6,2,1997,1
1711,15,6,9,1,15,5,2,1,45,1,9,6,1,9999,1
804,11,3,9,3,18,2,2,1,45,1,9,9,3,2008,1
124,13,1,9,2,1,1,1,1,45,1,2,1,10,1995,1
1945,12,7,9,7,22,1,1,1,45,1,2,1,5,9999,1
3161,17,11,9,2,17,1,1,1,45,1,2,1,2,9999,1
509,15,2,9,7,16,19,2,1,45,1,2,1,2,9999,2
2944,19,10,9,1,22,20,2,2,45,1,2,2,11,1997,1
2093,29,7,9,3,2,16,1,1,45,1,2,3,1,9999,1
1598,2,6,9,2,15,12,2,1,45,1,2,3,3,9999,2
2107,31,7,9,5,23,20,1,1,45,1,2,4,7,9999,1
2541,29,8,9,6,17,17,2,1,45,1,2,4,5,2004,2
927,24,3,9,2,5,18,2,1,45,1,2,6,7,1985,1
1509,19,5,9,2,17,1,1,1,45,1,2,9,2,9999,1
652,27,2,9,5,15,9,1,1,45,1,1,1,5,1998,1
2609,8,9,9,2,13,15,1,1,45,1,1,1,6,1999,1
2370,12,8,9,3,14,9,1,1,45,1,1,1,7,2003,1
2012,19,7,9,7,14,18,2,1,45,1,1,1,4,2009,1
1184,18,4,9,6,11,1,1,1,45,1,1,1,4,9999,1
2783,29,9,9,2,20,3,2,1,45,1,1,1,99,9999,2
1782,23,6,9,2,20,17,2,1,45,1,1,1,99,9999,3
1686,13,6,9,6,14,1,1,2,45,1,1,2,10,2000,1
244,24,1,9,6,21,10,2,2,45,1,1,2,99,9999,2
65,7,1,9,3,20,1,1,1,45,1,1,3,8,1997,1
1573,30,5,9,6,18,9,1,1,45,1,1,3,2,1999,1
1616,4,6,9,4,0,17,1,1,45,1,1,3,99,1999,1
3114,8,11,9,7,1,1,1,1,45,1,1,3,2,2001,1
545,19,2,9,4,22,1,1,1,45,1,1,3,2,2003,1
2164,4,8,9,2,19,19,2,1,45,1,1,3,2,2009,1
2234,4,8,9,2,19,19,2,1,45,1,1,3,2,2009,1
2304,4,8,9,2,19,19,2,1,45,1,1,3,2,2009,1
2950,20,10,9,2,7,5,2,1,45,1,1,3,3,9999,1
2371,12,8,9,3,17,9,2,1,45,1,1,3,14,1983,2
1538,23,5,9,6,12,2,2,1,45,1,1,3,2,1985,2
263,25,1,9,7,14,15,2,1,45,1,1,3,4,1991,2
1460,15,5,9,5,16,19,1,1,45,1,1,3,4,2008,2
780,8,3,9,7,15,14,2,1,45,1,1,3,2,1987,3
2488,24,8,9,1,9,21,2,1,45,1,1,3,4,1997,3
894,21,3,9,6,17,1,1,1,45,1,1,4,3,2006,1
1244,23,4,9,4,19,5,2,1,45,1,1,4,9,2007,1
1579,31,5,9,7,4,1,1,1,45,1,1,4,4,9999,2
1188,18,4,9,6,23,6,2,1,45,1,1,5,2,1985,1
1831,29,6,9,1,15,9,2,1,45,1,1,5,2,1985,1
285,27,1,9,2,7,9,1,1,45,1,1,5,2,1989,1
1369,6,5,9,3,17,12,2,1,45,1,1,5,2,2005,1
1435,12,5,9,2,16,8,2,1,45,1,1,5,2,2007,1
658,28,2,9,6,18,1,2,1,45,1,1,5,99,9999,1
1917,9,7,9,4,14,5,2,1,45,1,1,7,2,1984,1
620,24,2,9,2,11,18,2,1,45,1,1,7,2,9999,1
889,20,3,9,5,18,16,2,1,45,1,1,9,2,2008,1
2346,8,8,9,6,8,11,2,1,45,1,1,12,6,1983,1
1685,13,6,9,6,12,1,1,1,45,1,1,12,4,9999,1
1923,9,7,9,4,17,1,1,1,45,1,1,12,7,9999,1
2467,22,8,9,6,17,9,2,1,46,1,9,1,4,1994,1
3315,9,12,9,3,11,22,2,1,46,1,9,1,4,9999,1
995,31,3,9,2,22,1,1,1,46,1,9,2,3,2002,1
1277,26,4,9,7,19,13,2,1,46,1,9,2,3,2007,1
3476,26,12,9,6,22,5,2,1,46,1,9,3,5,9999,1
3116,8,11,9,7,0,21,2,1,46,1,9,3,1,9999,2
860,16,3,9,1,7,1,1,1,46,1,9,4,3,9999,1
841,14,3,9,6,12,1,1,1,46,1,9,5,1,9999,4
3332,12,12,9,6,4,1,1,1,46,1,9,10,2,9999,1
3256,1,12,9,2,10,4,2,1,46,1,9,11,2,2001,1
3034,30,10,9,5,18,14,2,2,46,1,9,11,99,9999,2
3391,19,12,9,6,15,21,1,1,46,1,9,14,1,2007,1
2613,9,9,9,3,19,1,1,1,46,1,2,1,1,1990,1
1766,21,6,9,7,16,1,2,1,46,1,2,1,2,9999,1
1950,12,7,9,7,19,10,1,1,46,1,2,1,6,1994,2
1136,12,4,9,7,18,5,2,1,46,1,2,2,10,9999,1
1116,11,4,9,6,21,6,2,1,46,1,2,2,6,1992,2
3089,5,11,9,4,12,22,2,1,46,1,2,3,6,1994,1
1539,23,5,9,6,18,2,2,1,46,1,2,3,4,9999,1
2802,2,10,9,5,21,13,2,1,46,1,2,3,1,9999,1
3407,20,12,9,7,19,11,2,1,46,1,2,3,9,9999,1
1911,7,7,9,2,12,4,2,1,46,1,2,3,5,1982,2
771,8,3,9,7,16,16,2,1,46,1,2,3,3,1971,3
2118,1,8,9,6,10,1,1,1,46,1,1,1,11,2001,1
2188,1,8,9,6,10,1,1,1,46,1,1,1,11,2001,1
2258,1,8,9,6,10,1,1,1,46,1,1,1,11,2001,1
160,16,1,9,5,12,1,1,1,46,1,1,1,4,2002,1
3018,29,10,9,4,15,1,1,1,46,1,1,1,2,9999,1
3232,28,11,9,6,21,19,2,1,46,1,1,1,99,1999,2
1913,8,7,9,3,13,17,2,1,46,1,1,2,4,1987,1
395,6,2,9,5,7,1,1,1,46,1,1,2,4,9999,1
674,1,3,9,7,18,9,1,1,46,1,1,2,2,1997,2
2617,10,9,9,4,12,22,1,1,46,1,1,3,99,1993,1
2553,31,8,9,1,16,5,2,1,46,1,1,3,2,1996,1
38,3,1,9,6,13,16,2,1,46,1,1,3,2,2000,1
973,28,3,9,6,10,17,2,1,46,1,1,3,99,9999,1
1574,30,5,9,6,7,16,2,1,46,1,1,3,2,1982,2
290,28,1,9,3,19,2,2,1,46,1,1,3,9,2007,2
925,24,3,9,2,9,8,2,1,46,1,1,3,2,2006,3
3460,24,12,9,4,0,13,2,1,46,1,1,4,2,9999,2
2946,19,10,9,1,8,12,1,1,46,1,1,6,2,1984,1
1723,17,6,9,3,21,1,2,1,46,1,1,7,6,9999,1
346,1,2,9,7,12,14,2,1,46,1,1,9,2,2006,1
3406,20,12,9,7,6,10,2,1,46,1,1,14,7,9999,1
2518,27,8,9,4,14,1,1,1,47,1,9,2,4,9999,1
2427,18,8,9,2,11,10,1,1,47,1,9,3,3,1997,1
2629,11,9,9,5,11,18,1,2,47,1,9,3,4,2007,1
869,18,3,9,3,19,1,1,1,47,1,9,3,99,9999,1
3,1,1,9,4,10,14,2,1,47,1,9,3,6,1993,2
2560,1,9,9,2,15,12,2,2,47,1,9,3,1,1993,2
2734,25,9,9,5,19,9,2,1,47,1,9,4,5,2007,1
2129,1,8,9,6,20,18,2,1,47,1,9,4,3,2007,2
2199,1,8,9,6,20,18,2,1,47,1,9,4,3,2007,2
2269,1,8,9,6,20,18,2,1,47,1,9,4,3,2007,2
1627,6,6,9,6,1,1,1,1,47,1,9,4,5,9999,4
3002,26,10,9,1,13,1,1,1,47,1,9,5,2,1996,1
1069,7,4,9,2,12,18,2,1,47,1,9,6,2,1996,1
2819,4,10,9,7,16,12,1,1,47,1,9,9,5,9999,1
1050,6,4,9,1,21,1,1,1,47,1,2,1,2,2003,1
1284,27,4,9,1,0,19,2,1,47,1,2,1,3,9999,3
502,15,2,9,7,13,1,2,1,47,1,2,3,4,9999,2
2109,31,7,9,5,22,18,1,1,47,1,2,4,4,2006,1
519,15,2,9,7,19,13,2,1,47,1,2,4,3,9999,1
1550,24,5,9,7,17,11,1,1,47,1,2,4,99,9999,2
966,28,3,9,6,5,12,1,1,47,1,1,1,5,1986,1
3017,29,10,9,4,13,1,1,1,47,1,1,1,3,1997,1
983,29,3,9,7,18,14,2,2,47,1,1,2,11,2003,1
