núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,fall_les,int_o_noint
9972,11,2016,13,6,6,1014,10,2,99,1,98,1,4,6,5,9999,5,15,11,17,3,2,6,2,1
9973,12,2016,0,6,7,109,1,2,99,1,23,1,99,999,99,9999,5,3,3,5,1,1,6,2,2
9974,12,2016,18,6,7,109,1,2,99,2,18,1,99,999,99,9999,5,2,2,4,4,3,6,2,1
9975,12,2016,13,6,7,2107,21,2,99,1,17,2,99,999,99,9999,5,2,2,4,3,2,6,2,1
9976,12,2016,14,6,7,514,5,2,99,1,999,9,99,999,99,9999,5,16,12,18,3,2,6,1,2
9977,12,2016,4,6,7,1107,11,2,99,1,24,1,9,999,99,9999,5,3,3,5,1,1,6,2,1
9978,12,2016,20,6,7,1228,12,2,99,1,40,1,99,999,99,9999,5,7,7,9,4,3,6,1,2
9979,12,2016,18,6,7,1615,16,2,99,1,19,1,4,6,1,9999,5,2,2,4,4,3,6,2,1
9980,12,2016,22,6,7,1501,15,2,99,2,28,1,2,27,99,2000,5,4,4,6,4,3,4,2,2
9981,12,2016,22,6,7,1501,15,2,99,1,7,2,2,27,99,2000,5,1,1,2,4,3,4,2,2
9982,12,2016,22,6,7,1501,15,2,99,1,4,2,2,27,99,2000,5,1,1,1,4,3,4,2,2
9983,12,2016,22,6,7,1503,15,1,99,2,37,1,4,67,4,9999,5,6,6,8,4,3,6,2,2
9984,12,2016,15,6,7,1406,14,1,99,1,4,2,4,32,5,2016,5,1,1,1,3,2,5,2,1
9985,12,2016,18,6,7,301,3,2,99,2,28,1,3,14,10,9999,5,4,4,6,4,3,6,2,1
9986,13,2016,2,6,1,109,1,2,99,2,50,1,1,28,2,9999,5,9,9,11,1,1,6,2,1
9987,13,2016,11,6,1,101,1,1,19,2,83,1,1,999,2,9999,5,15,11,17,2,1,6,2,1
9988,13,2016,11,6,1,101,1,1,19,2,6,2,1,999,2,9999,5,1,1,2,2,1,6,2,1
9989,13,2016,4,6,1,1107,11,2,99,1,24,1,3,999,99,9999,5,3,3,5,1,1,6,2,1
9990,14,2016,16,6,2,101,1,2,17,1,74,1,4,32,5,9999,5,13,11,15,3,2,6,2,1
9991,14,2016,14,6,2,101,1,2,18,2,10,2,1,999,99,9999,5,1,1,3,3,2,6,1,2
9992,14,2016,21,6,2,109,1,1,99,1,70,1,1,52,5,1987,5,13,11,15,4,3,2,2,1
9993,14,2016,15,6,2,2006,20,2,99,1,39,1,1,999,2,9999,5,6,6,8,3,2,6,2,1
9994,14,2016,9,6,2,1401,14,1,99,1,79,1,1,999,99,9999,5,14,11,16,2,1,6,1,2
9995,14,2016,14,6,2,414,4,2,99,1,31,1,1,999,99,9999,5,5,5,7,3,2,6,2,1
9996,15,2016,6,6,3,2212,22,2,99,2,60,1,6,999,2,9999,5,11,11,13,2,1,6,1,2
9997,15,2016,17,6,3,308,3,2,99,1,999,1,12,999,99,9999,5,16,12,18,3,2,6,2,9
9998,15,2016,13,6,3,803,8,2,99,2,11,2,99,999,99,9999,5,1,1,3,3,2,6,2,1
9999,15,2016,13,6,3,803,8,2,99,2,9,2,99,999,99,9999,5,1,1,2,3,2,6,2,1
10000,15,2016,20,6,3,207,2,2,99,2,15,2,3,69,5,9999,5,2,2,4,4,3,6,2,1
10001,15,2016,20,6,3,207,2,2,99,1,3,2,3,69,5,9999,5,1,1,1,4,3,6,2,1
10002,15,2016,14,6,3,2214,22,2,99,1,38,1,6,19,6,9999,5,6,6,8,3,2,6,2,1
10003,15,2016,15,6,3,1615,16,2,99,1,19,1,3,999,1,9999,5,2,2,4,3,2,6,2,1
10004,15,2016,18,6,3,1601,16,2,99,2,7,2,3,999,99,9999,5,1,1,2,4,3,6,2,1
10005,15,2016,22,6,3,117,1,2,99,1,73,1,1,69,2,9999,5,13,11,15,4,3,6,2,1
10006,16,2016,20,6,4,2104,21,2,99,1,28,1,99,999,99,9999,5,4,4,6,4,3,6,1,2
10007,16,2016,1,6,4,1102,11,2,99,1,25,1,99,999,99,9999,5,4,4,6,1,1,6,1,2
10008,17,2016,14,6,5,2106,21,1,99,1,4,2,4,999,1,9999,5,1,1,1,3,2,6,2,1
10009,17,2016,21,6,5,506,5,1,99,1,42,1,3,999,99,9999,5,7,7,9,4,3,6,2,1
10010,17,2016,15,6,5,1301,13,1,99,1,14,1,12,50,4,2011,5,1,1,3,3,2,5,1,2
10011,17,2016,16,6,5,1302,13,1,99,1,71,1,3,69,1,1985,5,13,11,15,3,2,2,2,1
10012,17,2016,18,6,5,1601,16,1,99,1,11,2,3,69,7,1980,5,1,1,3,4,3,2,2,1
10013,17,2016,12,6,5,117,1,1,99,1,22,1,12,50,99,1993,5,3,3,5,3,2,3,2,1
10014,17,2016,15,6,5,2001,20,1,99,1,47,1,99,999,99,9999,5,8,8,10,3,2,6,1,2
10015,17,2016,3,6,5,117,1,1,99,1,22,1,99,999,99,9999,5,3,3,5,1,1,6,2,1
10016,17,2016,0,6,5,401,4,1,99,1,67,1,3,999,99,9999,5,12,11,14,1,1,6,2,1
10017,18,2016,13,6,6,101,1,1,4,2,59,1,1,28,2,9999,5,10,10,12,3,2,6,2,1
10018,18,2016,21,6,6,101,1,1,3,1,999,9,3,999,4,2014,5,16,12,18,4,3,5,2,1
10019,18,2016,12,6,6,103,1,1,99,2,80,1,1,52,6,1997,5,15,11,17,3,2,3,2,1
10020,18,2016,4,6,6,107,1,1,99,1,40,1,99,999,99,9999,5,7,7,9,1,1,6,1,2
10021,18,2016,20,6,6,101,1,1,12,2,999,1,4,27,3,9999,5,16,12,18,4,3,6,2,9
10022,18,2016,7,6,6,2001,20,1,99,1,40,1,99,999,99,9999,5,7,7,9,2,1,6,1,2
10023,18,2016,0,6,6,1001,10,1,99,1,20,1,4,67,99,9999,5,3,3,5,1,1,6,1,2
10024,18,2016,0,6,6,1001,10,1,99,1,38,1,4,67,99,9999,5,6,6,8,1,1,6,2,1
10025,18,2016,14,6,6,808,8,1,99,2,39,1,1,52,2,2003,5,6,6,8,3,2,4,2,1
10026,18,2016,2,6,6,1802,18,1,99,1,18,1,4,999,99,9999,5,2,2,4,1,1,6,2,1
10027,18,2016,17,6,6,701,7,1,99,1,21,1,2,999,7,1990,5,3,3,5,3,2,3,2,9
10028,18,2016,23,6,6,401,4,1,99,1,50,1,99,999,99,9999,5,9,9,11,4,3,6,1,2
10029,18,2016,20,6,6,414,4,1,99,1,18,1,4,32,5,9999,5,2,2,4,4,3,6,2,1
10030,18,2016,20,6,6,414,4,1,99,2,17,2,4,32,5,9999,5,2,2,4,4,3,6,2,1
10031,19,2016,8,6,7,101,1,1,8,2,79,1,12,999,1,9999,5,14,11,16,2,1,6,1,2
10032,19,2016,7,6,7,101,1,1,12,2,11,2,2,999,2,9999,5,1,1,3,2,1,6,2,9
10033,19,2016,10,6,7,2001,20,1,99,2,8,2,4,999,2,9999,5,1,1,2,2,1,6,2,1
10034,19,2016,14,6,7,1411,14,2,99,1,65,1,6,19,2,9999,5,12,11,14,3,2,6,2,1
10035,19,2016,9,6,7,401,4,1,99,2,6,2,3,999,99,9999,5,1,1,2,2,1,6,2,9
10036,19,2016,10,6,7,2211,22,1,99,1,12,2,4,6,1,2016,5,1,1,3,2,1,5,2,1
10037,19,2016,15,6,7,1412,14,1,99,2,60,1,6,30,2,1985,5,11,11,13,3,2,2,2,1
10038,19,2016,20,6,7,1202,12,1,99,2,34,1,4,32,5,9999,5,5,5,7,4,3,6,2,1
10039,19,2016,11,6,7,1010,10,1,99,1,48,1,99,999,99,9999,5,8,8,10,2,1,6,2,1
10040,20,2016,12,6,1,101,1,1,11,1,29,1,1,999,99,9999,5,4,4,6,3,2,6,2,1
10041,20,2016,18,6,1,101,1,1,7,1,24,1,1,52,9,2006,5,3,3,5,4,3,4,2,1
10042,20,2016,19,6,1,509,5,1,99,1,25,1,4,32,1,9999,5,4,4,6,4,3,6,2,1
10043,20,2016,14,6,1,614,6,1,99,1,25,1,12,999,99,9999,5,4,4,6,3,2,6,1,2
10044,20,2016,22,6,1,1327,13,2,99,1,10,2,4,76,5,9999,5,1,1,3,4,3,6,2,1
10045,20,2016,19,6,1,701,7,2,99,1,13,2,4,999,99,9999,5,1,1,3,4,3,6,2,1
10046,21,2016,0,6,2,104,1,2,99,2,80,1,3,69,2,9999,5,15,11,17,1,1,6,2,1
10047,21,2016,11,6,2,902,9,2,99,1,58,1,12,999,7,1995,5,10,10,12,2,1,3,2,1
10048,22,2016,18,6,3,901,9,1,99,1,22,1,3,69,2,2014,5,3,3,5,4,3,5,2,1
10049,22,2016,11,6,3,1201,12,2,99,1,22,1,1,999,99,9999,5,3,3,5,2,1,6,2,2
10050,22,2016,17,6,3,701,7,2,99,1,56,1,4,38,1,2007,5,10,10,12,3,2,4,2,1
10051,23,2016,16,6,4,602,6,1,99,2,30,1,1,41,4,9999,5,5,5,7,3,2,6,2,1
10052,23,2016,9,6,4,1301,13,2,99,1,81,1,4,67,5,2006,5,15,11,17,2,1,4,2,1
10053,23,2016,16,6,4,805,8,1,99,1,30,1,1,999,5,9999,5,5,5,7,3,2,6,2,1
10054,23,2016,15,6,4,1616,16,2,99,1,21,1,1,999,8,9999,5,3,3,5,3,2,6,2,1
10055,23,2016,20,6,4,404,4,1,99,1,83,1,3,56,3,2001,5,15,11,17,4,3,4,2,1
10056,24,2016,13,6,5,101,1,1,1,1,64,1,11,52,2,2013,5,11,11,13,3,2,5,2,1
10057,24,2016,23,6,5,101,1,1,18,1,50,1,99,999,99,9999,5,9,9,11,4,3,6,1,2
10058,24,2016,21,6,5,117,1,1,99,2,12,2,4,64,5,9999,5,1,1,3,4,3,6,2,9
10059,24,2016,21,6,5,117,1,1,99,1,22,1,4,64,5,9999,5,3,3,5,4,3,6,2,9
10060,24,2016,6,6,5,1001,10,2,99,2,40,1,99,999,99,9999,5,7,7,9,2,1,6,1,2
10061,24,2016,1,6,5,1312,13,2,99,1,36,1,99,999,99,9999,5,6,6,8,1,1,6,2,1
10062,25,2016,14,6,6,101,1,1,18,1,71,1,9,28,2,1999,5,13,11,15,3,2,3,2,1
10063,25,2016,16,6,6,1911,19,2,99,1,15,2,99,999,99,9999,5,2,2,4,3,2,6,2,1
10064,25,2016,16,6,6,1911,19,2,99,1,13,2,99,999,99,9999,5,1,1,3,3,2,6,2,1
10065,25,2016,9,6,6,1001,10,2,99,1,29,1,11,999,11,9999,5,4,4,6,2,1,6,1,2
10066,25,2016,3,6,6,1801,18,2,99,1,28,1,99,999,99,9999,5,4,4,6,1,1,6,2,9
10067,25,2016,16,6,6,609,6,2,99,2,6,2,4,54,3,2013,5,1,1,2,3,2,5,2,1
10068,25,2016,15,6,6,1312,13,2,99,1,18,1,4,69,3,9999,5,2,2,4,3,2,6,1,2
10069,25,2016,15,6,6,1312,13,2,99,1,19,1,4,69,3,9999,5,2,2,4,3,2,6,2,1
10070,25,2016,9,6,6,1306,13,2,99,1,999,9,3,69,3,9999,5,16,12,18,2,1,6,2,1
10071,25,2016,20,6,6,101,1,2,7,1,44,1,2,999,99,9999,5,7,7,9,4,3,6,1,2
10072,26,2016,20,6,7,101,1,1,8,1,28,1,2,999,99,9999,5,4,4,6,4,3,6,1,2
10073,26,2016,14,6,7,101,1,1,1,2,31,1,12,999,99,9999,5,5,5,7,3,2,6,2,1
10074,26,2016,20,6,7,101,1,1,8,1,28,1,99,999,99,9999,5,4,4,6,4,3,6,2,2
10075,26,2016,7,6,7,101,1,1,10,1,24,1,99,999,99,9999,5,3,3,5,2,1,6,2,1
10076,26,2016,11,6,7,108,1,1,99,1,34,1,12,999,99,9999,5,5,5,7,2,1,6,2,1
10077,26,2016,18,6,7,2106,21,2,99,2,36,1,2,31,5,2000,5,6,6,8,4,3,4,2,9
10078,26,2016,20,6,7,1107,11,2,99,1,16,2,4,27,3,9999,5,2,2,4,4,3,6,2,9
10079,26,2016,19,6,7,1501,15,2,99,2,52,1,4,67,99,9999,5,9,9,11,4,3,6,2,1
10080,26,2016,7,6,7,1801,18,1,99,1,28,1,99,999,99,9999,5,4,4,6,2,1,6,2,1
10081,26,2016,18,6,7,404,4,2,99,2,61,1,4,76,5,2016,5,11,11,13,4,3,5,2,1
10082,26,2016,21,6,7,406,4,2,99,1,24,1,99,999,99,9999,5,3,3,5,4,3,6,1,2
10083,26,2016,9,6,7,304,3,2,99,1,999,1,12,17,2,1980,5,16,12,18,2,1,2,2,1
10084,27,2016,22,6,1,501,5,2,99,2,31,1,1,69,6,1997,5,5,5,7,4,3,3,2,1
10085,27,2016,22,6,1,1609,16,2,99,1,50,1,99,999,99,9999,5,9,9,11,4,3,6,2,1
10086,27,2016,22,6,1,701,7,2,99,1,19,1,99,999,99,9999,5,2,2,4,4,3,6,2,1
10087,27,2016,23,6,1,406,4,2,99,1,999,1,99,999,99,9999,5,16,12,18,4,3,6,1,2
10088,28,2016,22,6,2,101,1,1,13,1,21,1,1,56,3,9999,5,3,3,5,4,3,6,2,1
10089,28,2016,20,6,2,101,1,1,5,1,23,1,99,999,99,9999,5,3,3,5,4,3,6,2,1
10090,28,2016,5,6,2,101,1,1,11,1,41,1,99,999,99,9999,5,7,7,9,1,1,6,1,2
10091,28,2016,9,6,2,117,1,1,99,1,25,1,1,41,2,2002,5,4,4,6,2,1,4,2,1
10092,28,2016,19,6,2,2001,20,1,99,2,90,1,9,999,99,9999,5,15,11,17,4,3,6,1,2
10093,28,2016,12,6,2,1301,13,2,99,1,11,2,4,67,99,9999,5,1,1,3,3,2,6,1,2
10094,28,2016,15,6,2,1609,16,1,99,1,45,1,5,999,99,9999,5,8,8,10,3,2,6,2,1
10095,28,2016,19,6,2,401,4,2,99,1,62,1,99,999,99,9999,5,11,11,13,4,3,6,2,1
10096,29,2016,7,6,3,409,4,2,99,2,80,1,99,999,99,9999,5,15,11,17,2,1,6,2,1
10097,29,2016,20,6,3,101,1,1,7,1,35,1,4,18,7,9999,5,6,6,8,4,3,6,2,1
10098,29,2016,20,6,3,204,2,2,99,2,46,2,4,76,1,2015,5,8,8,10,4,3,5,2,1
10099,29,2016,21,6,3,920,9,2,99,1,22,1,3,52,3,2002,5,3,3,5,4,3,4,2,1
10100,29,2016,13,6,3,117,1,1,99,1,71,1,4,32,1,9999,5,13,11,15,3,2,6,2,1
10101,29,2016,13,6,3,117,1,1,99,2,60,1,4,32,1,9999,5,11,11,13,3,2,6,2,1
10102,29,2016,23,6,3,117,1,1,99,1,3,2,3,69,9,9999,5,1,1,1,4,3,6,2,1
10103,29,2016,12,6,3,501,5,1,99,2,63,1,4,43,9,9999,5,11,11,13,3,2,6,2,1
10104,29,2016,22,6,3,101,1,1,4,1,40,1,1,999,99,9999,5,7,7,9,4,3,6,1,2
10105,29,2016,3,6,3,101,1,1,7,1,69,1,1,999,99,9999,5,12,11,14,1,1,6,1,2
10106,29,2016,12,6,3,2207,22,2,99,2,47,1,1,999,99,9999,5,8,8,10,3,2,6,1,2
10107,30,2016,22,6,4,101,1,1,2,1,24,1,1,999,99,9999,5,3,3,5,4,3,6,1,2
10108,30,2016,16,6,4,101,1,1,5,1,2,2,9,41,2,2004,5,1,1,1,3,2,4,2,1
10109,30,2016,16,6,4,101,1,1,10,1,999,1,3,999,2,9999,5,16,12,18,3,2,6,1,2
10110,30,2016,22,6,4,101,1,1,7,1,23,1,12,999,1,9999,5,3,3,5,4,3,6,1,2
10111,30,2016,23,6,4,101,1,1,7,1,23,1,1,999,99,9999,5,3,3,5,4,3,6,2,1
10112,30,2016,3,6,4,109,1,1,99,1,22,1,6,19,2,9999,5,3,3,5,1,1,6,1,2
10113,30,2016,15,6,4,501,5,1,99,1,70,1,4,35,1,2012,5,13,11,15,3,2,5,2,1
10114,30,2016,15,6,4,501,5,1,99,1,24,1,4,67,14,2015,5,3,3,5,3,2,5,2,1
10115,30,2016,0,6,4,514,5,2,99,1,72,1,3,52,99,9999,5,13,11,15,1,1,6,1,2
10116,30,2016,9,6,4,1306,13,2,99,1,26,1,3,69,9,1994,5,4,4,6,2,1,3,2,1
10117,30,2016,23,6,4,1615,16,2,99,1,27,1,1,999,99,9999,5,4,4,6,4,3,6,2,1
10118,30,2016,15,6,4,1501,15,1,99,2,27,1,3,69,99,9999,5,4,4,6,3,2,6,2,1
10119,30,2016,20,6,4,201,2,2,99,1,40,1,1,999,99,9999,5,7,7,9,4,3,6,1,2
10120,30,2016,0,6,4,1801,18,1,99,1,3,2,11,48,2,9999,5,1,1,1,1,1,6,2,1
10121,30,2016,14,6,4,709,7,2,99,2,9,2,3,999,99,1995,5,1,1,2,3,2,3,2,1
10122,30,2016,7,6,4,701,7,2,99,2,30,1,1,999,99,9999,5,5,5,7,2,1,6,2,1
10123,30,2016,20,6,4,415,4,2,99,1,20,1,1,999,99,9999,5,3,3,5,4,3,6,2,1
10124,30,2016,21,6,4,304,3,2,99,1,23,1,1,999,99,9999,5,3,3,5,4,3,6,1,2
10125,1,2016,11,7,5,101,1,1,12,2,29,1,1,999,99,9999,5,4,4,6,2,1,6,2,1
10126,1,2016,20,7,5,101,1,1,7,1,45,1,1,999,99,9999,5,8,8,10,4,3,6,2,1
10127,1,2016,20,7,5,101,1,1,7,1,22,1,1,999,99,9999,5,3,3,5,4,3,6,2,1
10128,1,2016,17,7,5,2201,22,2,99,2,15,2,4,77,5,2014,5,2,2,4,3,2,5,2,1
10129,1,2016,2,7,5,501,5,2,99,2,27,1,1,999,99,9999,5,4,4,6,1,1,6,1,2
10130,1,2016,2,7,5,501,5,2,99,2,27,1,1,999,99,9999,5,4,4,6,1,1,6,2,1
10131,1,2016,2,7,5,501,5,2,99,1,18,1,1,999,99,9999,5,2,2,4,1,1,6,2,1
10132,1,2016,22,7,5,514,5,2,99,1,72,1,3,52,2,2015,5,13,11,15,4,3,5,1,2
10133,1,2016,22,7,5,514,5,2,99,1,75,1,4,999,99,9999,5,14,11,16,4,3,6,1,2
10134,1,2016,7,7,5,1101,11,2,99,1,25,1,12,999,99,9999,99,4,4,6,2,1,6,2,1
10135,2,2016,5,7,6,117,1,1,99,2,36,1,4,18,5,2015,5,6,6,8,1,1,5,2,1
10136,1,2016,1,7,6,601,6,2,99,1,30,1,99,999,99,9999,5,5,5,7,1,1,6,2,1
10137,2,2016,2,7,6,1609,16,1,99,1,28,1,3,56,2,9999,5,4,4,6,1,1,6,2,1
10138,1,2016,11,7,6,701,7,2,99,1,66,1,2,16,4,2004,5,12,11,14,2,1,4,2,1
10139,1,2016,11,7,6,101,1,1,19,1,18,1,5,10,2,2005,5,2,2,4,2,1,4,2,1
10140,1,2016,11,7,6,101,1,1,19,1,19,1,5,10,2,2005,5,2,2,4,2,1,4,2,1
10141,3,2016,3,7,7,106,1,1,99,1,45,1,2,999,4,9999,5,8,8,10,1,1,6,2,1
10142,3,2016,14,7,7,1101,11,1,99,1,3,2,12,999,99,9999,5,1,1,1,3,2,6,2,1
10143,3,2016,16,7,7,112,1,1,99,1,3,2,4,999,1,2009,5,1,1,1,3,2,4,2,1
10144,3,2016,5,7,7,1418,14,2,99,1,41,1,4,27,1,9999,5,7,7,9,1,1,6,2,1
10145,3,2016,5,7,7,1418,14,2,99,1,27,1,4,27,1,9999,5,4,4,6,1,1,6,2,1
10146,3,2016,0,7,7,1001,10,1,99,1,10,2,2,69,6,9999,5,1,1,3,1,1,6,2,1
10147,3,2016,0,7,7,1001,10,1,99,1,28,1,2,69,6,9999,5,4,4,6,1,1,6,2,1
10148,3,2016,8,7,7,401,4,2,99,1,36,1,1,999,99,9999,5,6,6,8,2,1,6,1,2
10149,3,2016,20,7,7,101,1,1,8,1,30,1,12,74,6,9999,5,5,5,7,4,3,6,1,2
10150,4,2016,17,7,1,101,1,1,10,1,80,1,12,999,2,2010,5,15,11,17,3,2,5,2,1
10151,4,2016,12,7,1,506,5,2,99,1,10,2,4,27,5,9999,5,1,1,3,3,2,6,2,1
10152,4,2016,20,7,1,501,5,2,99,1,23,1,99,999,99,9999,5,3,3,5,4,3,6,1,2
10153,4,2016,18,7,1,512,5,2,99,1,65,1,99,999,99,9999,5,12,11,14,4,3,6,2,9
10154,4,2016,20,7,1,1102,11,2,99,1,25,1,99,999,99,9999,5,4,4,6,4,3,6,2,1
10155,4,2016,20,7,1,406,4,2,99,1,34,1,99,999,99,9999,5,5,5,7,4,3,6,2,9
10156,5,2016,3,7,2,101,1,1,12,2,38,1,4,32,5,2009,5,6,6,8,1,1,4,2,1
10157,5,2016,13,7,2,114,1,2,99,2,50,1,4,6,5,2013,5,9,9,11,3,2,5,2,9
10158,5,2016,19,7,2,2011,20,2,99,1,87,1,4,999,99,9999,5,15,11,17,4,3,6,1,2
10159,5,2016,12,7,2,1801,18,2,99,1,5,2,4,999,4,9999,5,1,1,2,3,2,6,2,1
10160,5,2016,22,7,2,512,5,2,99,1,999,9,1,999,4,9999,5,16,12,18,4,3,6,1,2
10161,6,2016,15,7,3,101,1,1,5,2,61,1,3,69,6,1996,5,11,11,13,3,2,3,2,1
10162,6,2016,5,7,3,1901,19,2,99,1,24,1,99,999,99,9999,5,3,3,5,1,1,6,2,1
10163,6,2016,13,7,3,1601,16,1,99,2,7,2,9,999,99,9999,5,1,1,2,3,2,6,2,1
10164,6,2016,23,7,3,701,7,2,99,1,55,1,99,999,99,9999,5,10,10,12,4,3,6,1,2
10165,6,2016,19,7,3,401,4,2,99,2,35,1,4,3,1,2016,5,6,6,8,4,3,5,2,1
10166,7,2016,0,7,4,101,1,1,6,1,21,1,4,999,5,9999,5,3,3,5,1,1,6,2,1
10167,7,2016,4,7,4,505,5,2,99,1,60,1,9,999,3,9999,5,11,11,13,1,1,6,2,9
10168,7,2016,17,7,4,1901,19,2,99,1,12,2,4,67,5,2013,5,1,1,3,3,2,5,2,1
10169,7,2016,20,7,4,1412,14,2,99,1,69,1,9,69,3,2015,5,12,11,14,4,3,5,1,2
10170,7,2016,17,7,4,1610,16,2,99,1,27,1,4,27,5,9999,5,4,4,6,3,2,6,2,1
10171,7,2016,19,7,4,301,3,2,99,1,41,1,99,999,99,9999,5,7,7,9,4,3,6,2,1
10172,7,2016,21,7,4,1010,10,2,99,1,8,2,3,69,2,1989,5,1,1,2,4,3,2,2,1
10173,7,2016,21,7,4,1010,10,2,99,1,73,1,3,69,2,1989,5,13,11,15,4,3,2,2,1
10174,7,2016,23,7,4,701,7,2,99,1,55,1,99,999,99,9999,5,10,10,12,4,3,6,1,2
10175,7,2016,17,7,4,1712,17,2,99,1,29,1,4,6,5,2015,5,4,4,6,3,2,5,2,1
10176,7,2016,17,7,4,1712,17,2,99,2,73,1,4,6,5,2015,5,13,11,15,3,2,5,2,1
10177,7,2016,17,7,4,1712,17,2,99,2,3,2,4,6,5,2015,5,1,1,1,3,2,5,2,1
10178,8,2016,15,7,5,109,1,1,99,2,56,1,1,999,99,9999,5,10,10,12,3,2,6,2,1
10179,8,2016,15,7,5,301,3,1,99,1,77,1,12,30,2,1985,5,14,11,16,3,2,2,2,1
10180,8,2016,7,7,5,701,7,2,99,1,75,1,1,999,99,9999,5,14,11,16,2,1,6,2,1
10181,8,2016,21,7,5,101,1,1,18,2,56,1,1,13,4,2006,5,10,10,12,4,3,4,2,1
10182,8,2016,22,7,5,101,1,1,12,1,26,1,1,999,99,9999,5,4,4,6,4,3,6,1,2
10183,8,2016,14,7,5,111,1,1,99,2,56,1,1,999,99,9999,5,10,10,12,3,2,6,1,2
10184,8,2016,22,7,5,1905,19,2,99,1,46,1,1,999,99,9999,5,8,8,10,4,3,6,1,2
10185,9,2016,18,7,6,101,1,1,1,2,30,1,4,32,4,9999,5,5,5,7,4,3,6,2,1
10186,9,2016,0,7,6,117,1,1,99,1,20,1,4,6,1,9999,5,3,3,5,1,1,6,2,1
10187,9,2016,0,7,6,117,1,1,99,2,28,1,4,6,1,9999,5,4,4,6,1,1,6,2,1
10188,9,2016,19,7,6,1102,11,2,99,1,70,1,99,999,99,9999,5,13,11,15,4,3,6,1,2
10189,9,2016,15,7,6,901,9,1,99,1,45,1,4,32,4,9999,5,8,8,10,3,2,6,1,2
10190,10,2016,17,7,7,101,1,1,18,1,20,1,99,999,99,9999,5,3,3,5,3,2,6,2,1
10191,10,2016,18,7,7,101,1,1,18,1,21,1,99,999,99,9999,5,3,3,5,4,3,6,2,1
10192,10,2016,23,7,7,101,1,1,5,1,26,1,1,52,99,9999,5,4,4,6,4,3,6,2,1
10193,10,2016,21,7,7,101,1,1,7,1,23,1,99,999,99,9999,5,3,3,5,4,3,6,2,1
10194,10,2016,2,7,7,109,1,1,99,1,29,1,99,999,99,9999,5,4,4,6,1,1,6,1,2
10195,10,2016,11,7,7,109,1,2,99,2,49,1,99,82,4,9999,5,8,8,10,2,1,6,2,1
10196,10,2016,11,7,7,109,1,2,99,2,31,1,99,82,4,9999,5,5,5,7,2,1,6,2,1
10197,10,2016,11,7,7,109,1,2,99,1,41,1,1,56,2,1992,5,7,7,9,2,1,3,2,1
10198,10,2016,13,7,7,2101,21,2,99,2,39,1,4,6,5,9999,5,6,6,8,3,2,6,2,1
10199,10,2016,13,7,7,2101,21,2,99,2,8,2,4,6,5,9999,5,1,1,2,3,2,6,2,1
10200,10,2016,0,7,7,1201,12,2,99,1,26,1,4,6,1,2012,5,4,4,6,1,1,5,2,1
10201,10,2016,0,7,7,1201,12,2,99,1,75,1,4,6,1,2012,5,14,11,16,1,1,5,2,1
10202,10,2016,17,7,7,301,3,2,99,1,42,1,4,32,99,2006,5,7,7,9,3,2,4,2,1
10203,11,2016,18,7,1,101,1,1,18,1,51,1,6,999,2,9999,5,9,9,11,4,3,6,1,2
10204,11,2016,20,7,1,101,1,1,5,1,52,1,99,999,99,9999,5,9,9,11,4,3,6,1,2
10205,11,2016,9,7,1,1901,19,2,99,1,6,2,4,999,1,9999,5,1,1,2,2,1,6,2,1
10206,11,2016,15,7,1,501,5,2,99,1,41,1,4,67,3,9999,5,7,7,9,3,2,6,2,1
10207,11,2016,22,7,1,1219,12,2,99,2,999,9,3,69,11,9999,5,16,12,18,4,3,6,1,2
10208,11,2016,6,7,1,1303,13,2,99,1,31,1,99,999,99,9999,5,5,5,7,2,1,6,2,1
10209,11,2016,11,7,1,404,4,2,99,1,40,1,99,999,99,9999,5,7,7,9,2,1,6,1,2
10210,11,2016,7,7,1,401,4,2,99,1,67,1,99,999,99,9999,5,12,11,14,2,1,6,2,1
10211,11,2016,7,7,1,401,4,2,99,1,68,1,99,999,99,9999,5,12,11,14,2,1,6,2,1
10212,12,2016,18,7,2,101,1,1,6,1,16,2,14,999,99,9999,5,2,2,4,4,3,6,2,1
10213,12,2016,8,7,2,109,1,1,99,2,48,1,4,18,5,2012,5,8,8,10,2,1,5,2,1
10214,12,2016,9,7,2,109,1,1,99,1,28,1,4,67,5,2007,5,4,4,6,2,1,4,2,2
10215,12,2016,9,7,2,109,1,1,99,2,21,1,4,67,5,2007,5,3,3,5,2,1,4,2,1
10216,12,2016,18,7,2,1607,16,2,99,2,3,2,4,999,99,9999,5,1,1,1,4,3,6,2,1
10217,13,2016,12,7,3,101,1,1,9,1,60,1,2,48,5,2010,5,11,11,13,3,2,5,2,1
10218,13,2016,20,7,3,107,1,1,99,1,24,1,12,999,1,9999,5,3,3,5,4,3,6,2,2
10219,13,2016,12,7,3,101,1,1,7,1,22,1,12,999,99,9999,5,3,3,5,3,2,6,2,1
10220,13,2016,12,7,3,101,1,1,7,2,22,1,12,999,99,9999,5,3,3,5,3,2,6,2,1
