,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,zona_ocu
2268,-1,22,11,1,13,20,2,9,999,-1,9,3,99,9999,3,2010,99
2269,-1,27,2,6,17,13,2,1,30,-1,9,3,99,2006,1,2010,99
2270,-1,27,6,7,17,19,2,1,45,-1,1,2,5,2002,3,2010,99
2271,-1,26,10,2,18,6,2,2,15,-1,9,4,5,9999,3,2010,99
2272,-1,19,12,7,19,5,1,1,26,-1,2,1,3,1997,2,2010,99
2273,-1,20,9,1,20,1,1,9,999,-1,9,6,2,9999,3,2010,99
2274,-1,21,5,5,21,17,2,1,16,-1,1,4,1,9999,1,2010,99
2275,-1,20,9,1,0,21,2,1,24,-1,1,9,3,1993,1,2010,99
2276,-1,20,3,6,3,12,2,1,39,-1,1,9,2,2008,3,2010,99
2277,-1,22,11,1,8,5,2,1,22,-1,1,3,3,2010,1,2010,99
2278,-1,27,2,6,9,16,2,1,24,-1,1,5,2,2006,1,2010,99
2279,-1,21,5,5,12,14,2,1,54,-1,1,3,99,9999,1,2010,99
2280,-1,21,7,3,13,20,2,1,30,-1,9,1,1,2009,1,2010,99
2281,-1,26,10,2,16,17,2,1,63,-1,9,5,2,9999,1,2010,99
2282,-1,27,6,7,17,19,2,1,25,-1,1,2,5,9999,1,2010,99
2283,-1,29,1,5,20,1,1,1,22,-1,9,3,8,9999,4,2010,18
2284,-1,19,12,7,21,19,2,1,21,-1,2,14,1,2006,3,2010,99
2285,-1,21,8,6,23,1,1,1,26,-1,9,4,3,2005,1,2010,11
2286,-1,21,7,3,0,16,2,1,33,-1,9,11,2,9999,4,2010,99
2287,-1,27,6,7,5,5,2,1,22,-1,1,4,3,9999,2,2010,99
2288,-1,27,2,6,6,2,1,9,999,-1,9,3,99,9999,1,2010,99
2289,-1,22,11,1,6,5,2,1,25,-1,1,5,99,9999,3,2010,99
2290,-1,22,5,6,9,10,2,1,59,-1,1,3,2,9999,3,2010,99
2291,-1,29,1,5,13,22,2,1,20,-1,9,4,1,9999,1,2010,99
2292,-1,20,3,6,18,12,1,9,999,-1,9,5,7,1991,2,2010,2
2293,-1,20,9,1,18,20,2,1,25,-1,2,3,3,1995,2,2010,99
2294,-1,21,8,6,22,1,1,1,36,-1,9,4,99,9999,1,2010,3
2295,-1,26,10,2,22,3,2,1,48,-1,9,5,9,9999,3,2010,99
2296,-1,20,12,1,22,1,1,1,21,-1,2,4,1,2008,2,2010,1
2297,-1,20,12,1,0,1,1,1,37,-1,1,1,1,2000,1,2010,1
2298,-1,29,1,5,5,19,2,1,49,-1,9,9,6,9999,1,2010,99
2299,-1,20,9,1,6,5,2,1,25,-1,1,3,3,9999,1,2010,99
2300,-1,22,5,6,9,4,2,1,21,-1,1,14,1,2007,1,2010,99
2301,-1,27,10,3,9,1,1,1,31,-1,9,1,99,9999,1,2010,5
2302,-1,21,7,3,14,15,2,1,40,-1,9,9,2,9999,1,2010,99
2303,-1,20,3,6,17,15,2,1,24,-1,1,4,3,2007,1,2010,99
2304,-1,27,6,7,18,5,2,9,999,-1,9,5,2,9999,2,2010,99
2305,-1,21,8,6,19,1,2,1,34,-1,9,4,3,9999,1,2010,99
2306,-1,23,11,2,19,1,1,1,22,-1,1,4,5,9999,1,2010,3
2307,-1,27,2,6,19,17,2,1,25,-1,2,4,1,9999,4,2010,99
2308,-1,22,5,6,2,3,2,1,20,-1,2,1,1,1992,2,2010,99
2309,-1,20,12,1,7,1,1,1,24,-1,1,12,1,9999,1,2010,1
2310,-1,21,7,3,10,14,2,1,30,-1,9,3,14,9999,1,2010,99
2311,-1,28,2,7,17,1,1,1,25,-1,9,4,99,9999,1,2010,11
2312,-1,21,8,6,17,1,1,9,999,-1,9,12,1,9999,1,2010,2
2313,-1,20,9,1,18,6,2,1,45,-1,1,4,99,9999,2,2010,99
2314,-1,20,3,6,20,18,2,1,22,-1,1,4,1,9999,2,2010,99
2315,-1,29,1,5,21,5,2,9,999,-1,9,6,99,9999,1,2010,99
2316,-1,27,6,7,21,5,2,1,26,-1,1,4,5,2008,2,2010,99
2317,-1,23,11,2,21,1,1,1,26,-1,1,4,99,9999,1,2010,3
2318,-1,27,10,3,22,5,2,9,999,-1,9,6,5,9999,1,2010,99
2319,-1,23,5,7,1,1,1,9,999,-1,9,12,1,9999,1,2010,1
2320,-1,27,10,3,9,9,1,1,40,-1,9,4,7,9999,1,2010,99
2321,-1,27,6,7,14,10,2,1,25,-1,1,3,11,1987,1,2010,99
2322,-1,21,8,6,14,10,2,1,21,-1,1,1,1,1997,1,2010,99
2323,-1,20,3,6,15,14,2,1,16,-1,1,4,1,2008,1,2010,99
2324,-1,20,9,1,15,13,2,1,45,-1,1,7,2,9999,1,2010,99
2325,-1,20,12,1,15,1,1,1,22,-1,1,6,1,9999,1,2010,6
2326,-1,28,2,7,16,1,2,1,49,-1,1,3,4,2001,1,2010,99
2327,-1,21,7,3,16,7,2,1,33,-1,9,1,10,1992,4,2010,99
2328,-1,29,1,5,18,11,1,1,21,-1,9,4,1,9999,1,2010,1
2329,-1,23,11,2,21,1,1,1,27,-1,1,1,3,9999,1,2010,3
2330,-1,22,7,4,1,19,2,1,24,-1,9,4,99,9999,2,2010,99
2331,-1,23,5,7,7,18,2,1,25,-1,1,9,6,9999,1,2010,99
2332,-1,20,9,1,8,13,2,1,48,-1,1,5,99,9999,3,2010,99
2333,-1,21,8,6,10,8,2,9,999,-1,9,3,1,9999,1,2010,99
2334,-1,20,12,1,12,1,2,1,32,-1,1,3,3,9999,4,2010,99
2335,-1,15,4,4,13,17,2,1,24,-1,1,4,1,9999,1,2010,99
2336,-1,27,6,7,14,10,2,9,999,-1,9,7,7,1998,1,2010,99
2337,-1,29,1,5,16,12,2,1,999,-1,9,1,6,9999,1,2010,99
2338,-1,27,10,3,16,13,2,1,32,-1,9,4,99,9999,1,2010,99
2339,-1,28,2,7,16,22,2,9,999,-1,9,3,1,9999,1,2010,99
2340,-1,20,3,6,18,3,2,2,18,-1,9,3,9,1998,2,2010,99
2341,-1,23,11,2,19,16,2,9,999,-1,9,3,3,9999,2,2010,99
2342,-1,27,10,3,3,3,2,1,22,-1,9,2,2,2005,3,2010,99
2343,-1,27,6,7,5,9,1,1,24,-1,1,1,5,2007,1,2010,1
2344,-1,29,1,5,7,16,2,1,38,-1,9,3,6,9999,3,2010,99
2345,-1,23,5,7,8,14,2,1,28,-1,1,9,3,2007,4,2010,99
2346,-1,22,7,4,13,13,2,1,31,-1,1,7,2,2006,1,2010,99
2347,-1,21,9,2,14,1,1,9,999,-1,9,5,2,9999,3,2010,17
2348,-1,21,3,7,15,13,2,1,21,-1,2,1,1,9999,1,2010,99
2349,-1,20,12,1,15,22,2,1,19,-1,1,4,1,9999,1,2010,99
2350,-1,21,8,6,16,16,2,1,27,-1,9,4,99,9999,4,2010,99
2351,-1,16,4,5,18,1,1,9,999,-1,9,1,99,9999,1,2010,11
2352,-1,24,11,3,19,1,1,1,22,-1,1,4,5,9999,1,2010,3
2353,-1,28,2,7,22,20,2,2,18,-1,9,4,1,9999,4,2010,99
2354,-1,28,10,4,3,1,1,1,22,-1,9,1,4,9999,2,2010,12
2355,-1,21,8,6,4,18,2,1,24,-1,2,1,5,1997,2,2010,99
2356,-1,20,12,1,6,19,2,1,45,-1,2,3,9,1998,2,2010,99
2357,-1,28,2,7,8,19,2,1,35,-1,9,1,99,9999,1,2010,99
2358,-1,24,11,3,8,5,2,1,50,-1,1,1,2,1989,1,2010,99
2359,-1,23,5,7,10,4,2,9,999,-1,9,12,6,9999,1,2010,99
2360,-1,21,3,7,12,17,2,1,62,-1,1,1,9,9999,1,2010,99
2361,-1,22,7,4,12,22,2,1,23,-1,1,2,5,9999,1,2010,99
2362,-1,21,9,2,13,1,2,1,17,-1,9,1,2,1997,2,2010,99
2363,-1,27,6,7,14,9,1,9,999,-1,9,9,3,2003,1,2010,7
2364,-1,29,1,5,18,17,2,1,32,-1,9,99,99,9999,4,2010,99
2365,-1,16,4,5,18,1,1,1,43,-1,1,4,5,9999,2,2010,11
2366,-1,28,10,4,7,1,2,9,999,-1,9,12,99,9999,4,2010,99
2367,-1,23,5,7,11,4,2,1,22,-1,1,3,1,9999,2,2010,99
2368,-1,16,4,5,13,1,1,1,27,-1,9,1,5,9999,1,2010,7
2369,-1,29,1,5,15,14,1,1,17,-1,9,4,1,2007,1,2010,1
2370,-1,20,12,1,16,10,2,1,42,-1,1,5,2,2008,1,2010,99
2371,-1,24,11,3,17,10,2,1,25,-1,1,5,2,1999,1,2010,99
2372,-1,27,6,7,17,13,2,1,39,-1,1,3,11,9999,3,2010,99
2373,-1,21,3,7,18,1,1,1,39,-1,1,1,3,9999,1,2010,6
2374,-1,22,7,4,18,5,2,1,38,-1,1,1,6,9999,1,2010,99
2375,-1,21,8,6,18,18,2,1,27,-1,2,1,2,1998,2,2010,99
2376,-1,21,9,2,18,1,2,1,27,-1,9,1,2,9999,3,2010,99
2377,-1,28,2,7,21,5,2,1,19,-1,9,4,9,9999,1,2010,99
2378,-1,27,6,7,2,2,2,1,38,-1,1,3,5,9999,4,2010,99
2379,-1,28,2,7,6,6,2,9,999,-1,9,4,99,9999,4,2010,99
2380,-1,20,12,1,7,9,2,1,34,-1,1,3,3,1996,1,2010,99
2381,-1,28,10,4,9,12,2,1,35,-1,9,5,2,1984,1,2010,99
2382,-1,24,11,3,10,1,2,1,18,-1,1,4,1,9999,1,2010,99
2383,-1,29,1,5,14,3,2,2,26,-1,9,4,1,9999,1,2010,99
2384,-1,22,7,4,17,17,1,1,999,-1,1,4,3,2008,1,2010,99
2385,-1,24,5,1,19,20,2,1,23,-1,1,3,4,9999,1,2010,99
2386,-1,21,9,2,19,1,2,1,29,-1,9,4,1,9999,2,2010,99
2387,-1,21,3,7,20,1,1,1,19,-1,1,14,1,9999,1,2010,6
2388,-1,16,4,5,21,5,2,1,53,-1,9,4,99,9999,4,2010,99
2389,-1,21,8,6,23,17,2,1,28,-1,1,3,5,2009,1,2010,99
2390,-1,30,1,6,0,1,1,1,35,-1,1,1,2,2009,1,2010,18
2391,-1,20,12,1,7,9,2,2,35,-1,1,3,1,1998,1,2010,99
2392,-1,24,5,1,8,10,2,1,39,-1,1,14,1,9999,1,2010,99
2393,-1,24,11,3,8,1,1,1,34,-1,1,4,5,9999,1,2010,10
2394,-1,21,3,7,9,22,2,1,27,-1,1,9,1,1999,1,2010,6
2395,-1,28,2,7,15,6,2,9,999,-1,9,1,99,9999,3,2010,99
2396,-1,22,7,4,16,18,1,1,47,-1,1,4,5,2007,1,2010,99
2397,-1,16,4,5,19,5,2,1,25,-1,9,3,2,9999,1,2010,99
2398,-1,27,6,7,19,4,2,1,30,-1,2,1,6,9999,1,2010,99
2399,-1,28,10,4,20,17,2,1,24,-1,9,4,99,9999,2,2010,99
2400,-1,22,8,7,21,1,1,1,42,-1,2,1,5,9999,1,2010,3
2401,-1,21,9,2,22,10,1,1,28,-1,1,3,2,2010,1,2010,1
2402,-1,22,8,7,3,1,1,1,37,-1,2,1,6,9999,2,2010,9
2403,-1,28,10,4,7,17,1,1,52,-1,9,14,99,9999,2,2010,99
2404,-1,20,12,1,8,18,2,1,26,-1,1,14,1,2010,1,2010,99
2405,-1,30,1,6,12,1,2,1,36,-1,9,2,5,9999,1,2010,99
2406,-1,21,3,7,15,20,2,1,51,-1,1,4,1,9999,1,2010,99
2407,-1,16,4,5,15,10,2,1,51,-1,1,3,5,1990,2,2010,99
2408,-1,28,2,7,16,11,2,1,39,-1,9,4,1,9999,1,2010,99
2409,-1,21,9,2,18,11,2,1,18,-1,9,4,5,9999,1,2010,99
2410,-1,24,5,1,20,9,1,1,999,-1,1,4,5,2006,1,2010,10
2411,-1,28,6,1,21,11,2,1,19,-1,1,1,5,1989,1,2010,99
2412,-1,22,7,4,21,15,2,1,51,-1,2,3,5,9999,1,2010,99
2413,-1,24,11,3,22,10,1,1,33,-1,2,1,6,1997,1,2010,1
2414,-1,21,3,7,0,11,1,1,27,-1,1,1,5,1994,1,2010,99
2415,-1,22,8,7,2,1,1,9,999,-1,9,99,99,9999,1,2010,1
2416,-1,24,11,3,6,12,2,1,51,-1,1,5,14,9999,1,2010,99
2417,-1,23,7,5,8,14,2,2,35,-1,9,3,5,2005,4,2010,99
2418,-1,21,12,2,10,1,2,9,999,-1,9,7,6,1990,3,2010,99
2419,-1,22,9,3,13,1,2,1,34,-1,1,99,99,9999,2,2010,99
2420,-1,16,4,5,16,11,2,1,20,-1,9,4,99,9999,1,2010,99
2421,-1,28,6,1,18,17,2,1,50,-1,1,3,99,9999,2,2010,99
2422,-1,28,2,7,20,11,2,1,20,-1,1,1,99,9999,1,2010,99
2423,-1,28,10,4,20,1,1,1,55,-1,9,4,4,9999,1,2010,10
2424,-1,30,1,6,20,1,1,1,20,-1,9,4,1,2007,2,2010,13
2425,-1,24,5,1,23,9,2,1,52,-1,1,4,99,9999,1,2010,99
2426,-1,21,12,2,0,1,1,9,999,-1,9,5,1,9999,1,2010,1
2427,-1,28,2,7,0,12,2,1,23,-1,9,3,11,9999,3,2010,99
2428,-1,24,5,1,1,13,2,1,35,-1,2,4,1,9999,4,2010,99
2429,-1,23,7,5,3,1,1,1,30,-1,9,4,99,9999,2,2010,1
2430,-1,21,3,7,8,12,2,9,999,-1,9,3,5,9999,3,2010,99
2431,-1,24,11,3,9,12,2,9,999,-1,1,3,10,9999,3,2010,99
2432,-1,28,6,1,13,14,2,1,33,-1,1,3,2,9999,2,2010,99
2433,-1,22,9,3,14,12,2,9,999,-1,9,2,6,2006,1,2010,99
2434,-1,22,8,7,17,1,1,1,41,-1,2,1,5,2003,1,2010,4
2435,-1,16,4,5,18,11,2,1,36,-1,1,3,1,9999,1,2010,99
2436,-1,30,1,6,19,1,2,1,65,-1,2,3,6,1994,1,2010,99
2437,-1,28,10,4,23,1,1,1,31,-1,9,2,6,9999,1,2010,10
2438,-1,23,7,5,1,1,1,1,32,-1,2,1,2,9999,2,2010,5
2439,-1,29,6,2,6,1,1,1,26,-1,1,12,1,9999,1,2010,3
2440,-1,24,5,1,8,4,2,1,48,-1,1,1,3,2010,1,2010,99
2441,-1,22,8,7,8,1,1,1,23,-1,1,4,99,9999,1,2010,1
2442,-1,21,12,2,10,22,2,1,31,-1,1,2,2,9999,1,2010,99
2443,-1,22,9,3,13,7,2,1,999,-1,2,4,1,2006,3,2010,99
2444,-1,28,2,7,14,13,2,1,999,-1,9,3,1,9999,4,2010,99
2445,-1,30,1,6,15,22,2,2,37,-1,9,3,9,1985,1,2010,99
2446,-1,22,3,1,21,1,1,1,29,-1,2,1,4,2010,1,2010,2
2447,-1,24,11,3,21,16,2,1,51,-1,2,4,1,9999,2,2010,99
2448,-1,28,10,4,22,10,2,1,20,-1,9,4,1,9999,1,2010,99
2449,-1,16,4,5,23,16,2,1,30,-1,2,4,1,9999,2,2010,99
2450,-1,22,8,7,4,1,1,1,39,-1,9,3,1,1987,2,2010,13
2451,-1,28,2,7,8,2,2,9,999,-1,9,6,9,9999,1,2010,99
2452,-1,25,11,4,9,1,2,1,26,-1,9,1,4,2002,1,2010,99
2453,-1,28,10,4,9,12,2,9,999,-1,9,3,2,1982,3,2010,99
2454,-1,22,9,3,10,3,2,1,28,-1,1,5,99,9999,1,2010,99
2455,-1,21,12,2,10,5,2,9,999,-1,9,3,3,9999,1,2010,99
2456,-1,30,1,6,13,19,2,1,60,-1,9,9,2,9999,1,2010,99
2457,-1,29,6,2,14,9,2,9,999,-1,9,12,6,9999,1,2010,99
2458,-1,23,7,5,18,1,1,9,999,-1,9,1,5,9999,1,2010,13
2459,-1,22,3,1,20,1,2,1,40,-1,9,4,4,9999,1,2010,99
2460,-1,25,5,2,20,20,1,9,999,-1,9,4,5,9999,1,2010,1
2461,-1,16,4,5,22,17,2,1,21,-1,9,1,2,2004,1,2010,99
2462,-1,23,9,4,7,1,1,1,31,-1,1,1,1,9999,1,2010,5
2463,-1,25,5,2,12,9,2,1,36,-1,1,3,6,9999,1,2010,99
2464,-1,23,7,5,12,1,1,1,12,-1,1,4,5,9999,1,2010,12
2465,-1,25,11,4,16,18,2,1,25,-1,1,3,99,9999,3,2010,99
2466,-1,21,12,2,17,5,2,1,28,-1,1,4,1,9999,1,2010,99
2467,-1,16,4,5,18,4,2,1,48,-1,9,1,1,9999,1,2010,99
2468,-1,29,6,2,18,14,2,1,41,-1,1,1,6,9999,1,2010,99
2469,-1,28,10,4,18,6,2,1,34,-1,9,4,99,9999,1,2010,99
2470,-1,30,1,6,20,11,2,1,20,-1,2,3,4,9999,3,2010,99
2471,-1,28,2,7,22,17,2,2,21,-1,9,4,99,9999,4,2010,99
2472,-1,22,3,1,22,20,2,1,50,-1,9,6,7,9999,3,2010,99
2473,-1,22,8,7,23,1,1,1,29,-1,1,2,4,2006,1,2010,10
2474,-1,21,12,2,6,9,2,1,38,-1,1,5,2,2000,1,2010,99
2475,-1,30,1,6,11,15,2,1,35,-1,9,3,1,9999,3,2010,99
2476,-1,25,5,2,11,9,1,9,999,-1,9,2,4,9999,2,2010,7
2477,-1,25,11,4,12,14,2,1,999,-1,9,7,99,9999,1,2010,99
2478,-1,23,9,4,14,22,2,2,21,-1,1,3,3,1986,3,2010,99
2479,-1,28,2,7,18,17,2,1,22,-1,9,4,99,9999,4,2010,99
2480,-1,16,4,5,20,4,2,1,35,-1,1,1,11,9999,1,2010,99
2481,-1,23,7,5,20,1,2,1,24,-1,1,1,2,1993,1,2010,99
2482,-1,28,10,4,20,5,2,1,19,-1,9,4,1,9999,1,2010,99
2483,-1,22,3,1,21,5,1,9,999,-1,9,3,99,9999,1,2010,99
2484,-1,22,8,7,21,1,1,1,36,-1,2,1,6,1994,2,2010,12
2485,-1,30,6,3,23,1,1,1,19,-1,1,2,4,1998,1,2010,1
2486,-1,17,4,6,0,1,1,1,38,-1,2,11,1,9999,1,2010,1
2487,-1,22,8,7,0,1,1,1,45,-1,2,1,11,2000,1,2010,5
2488,-1,26,11,5,5,1,2,1,56,-1,1,7,1,1992,2,2010,99
2489,-1,21,12,2,11,9,2,1,40,-1,1,3,3,9999,3,2010,99
2490,-1,23,9,4,13,19,2,1,33,-1,1,1,3,9999,1,2010,99
2491,-1,22,3,1,14,5,2,1,30,-1,1,3,4,9999,1,2010,99
2492,-1,30,1,6,15,7,2,1,24,-1,9,4,3,2008,1,2010,99
2493,-1,29,10,5,15,1,1,1,23,-1,2,1,1,9999,1,2010,9
2494,-1,30,6,3,16,1,1,1,20,-1,1,3,3,2006,1,2010,2
2495,-1,23,7,5,16,22,2,1,26,-1,1,14,1,9999,1,2010,99
2496,-1,28,2,7,18,3,2,1,35,-1,9,3,3,1992,4,2010,99
2497,-1,25,5,2,20,13,2,9,999,-1,9,3,7,9999,1,2010,99
2498,-1,25,5,2,2,9,2,1,31,-1,2,1,6,9999,1,2010,99
2499,-1,30,1,6,7,1,2,1,50,-1,9,1,5,9999,1,2010,99
2500,-1,26,11,5,7,1,1,1,31,-1,9,1,1,2001,1,2010,12
2501,-1,30,6,3,8,1,1,9,999,-1,9,99,99,9999,1,2010,9
2502,-1,23,9,4,19,19,2,1,24,-1,1,2,11,9999,1,2010,99
2503,-1,23,7,5,20,5,2,1,23,-1,1,4,1,9999,1,2010,99
2504,-1,22,3,1,21,5,2,1,40,-1,1,4,5,9999,1,2010,99
2505,-1,17,4,6,21,1,1,1,32,-1,1,1,3,2002,1,2010,15
2506,-1,29,10,5,21,1,1,1,40,-1,2,3,1,9999,1,2010,12
2507,-1,22,12,3,21,1,1,1,21,-1,2,1,4,1998,1,2010,19
2508,-1,22,8,7,23,21,2,9,999,-1,9,3,1,9999,1,2010,99
2509,-1,29,10,5,0,22,2,1,30,-1,9,5,2,9999,1,2010,99
2510,-1,31,1,7,3,1,2,1,30,-1,9,2,4,9999,1,2010,99
2511,-1,17,4,6,9,1,1,9,999,-1,9,7,99,9999,1,2010,11
2512,-1,25,5,2,16,4,2,1,999,-1,1,3,4,9999,1,2010,99
2513,-1,26,11,5,16,15,2,1,18,-1,2,4,1,9999,1,2010,99
2514,-1,30,6,3,18,1,2,1,17,-1,1,4,5,9999,1,2010,99
2515,-1,23,7,5,18,6,2,1,42,-1,1,3,6,9999,1,2010,99
2516,-1,22,12,3,18,9,2,9,999,-1,9,4,1,2007,1,2010,99
2517,-1,22,8,7,21,20,1,1,21,-1,2,1,2,2001,1,2010,99
2518,-1,22,3,1,22,6,2,1,52,-1,9,3,99,9999,1,2010,99
2519,-1,23,9,4,22,19,2,1,20,-1,1,4,1,9999,4,2010,99
2520,-1,22,8,7,7,19,2,9,999,-1,9,3,99,9999,1,2010,99
2521,-1,17,4,6,13,1,1,9,999,-1,9,7,99,9999,1,2010,1
2522,-1,23,9,4,13,9,2,1,999,-1,1,12,14,1997,3,2010,99
2523,-1,31,1,7,14,1,1,9,999,-1,9,1,10,9999,1,2010,19
2524,-1,23,7,5,14,9,2,9,999,-1,9,3,1,9999,1,2010,99
2525,-1,26,5,3,17,20,2,1,19,-1,1,4,99,9999,1,2010,99
2526,-1,22,3,1,18,10,2,1,27,-1,9,3,4,9999,1,2010,99
2527,-1,29,10,5,18,10,2,1,23,-1,1,5,5,9999,1,2010,99
2528,-1,22,12,3,18,17,2,1,40,-1,2,4,1,2010,1,2010,99
2529,-1,30,6,3,20,1,2,1,44,-1,1,2,4,2009,1,2010,99
2530,-1,27,11,6,23,1,1,1,22,-1,2,1,9,9999,2,2010,6
2531,-1,31,1,7,0,22,2,1,23,-1,9,4,3,9999,1,2010,99
2532,-1,27,5,4,9,1,2,1,15,-1,1,14,1,9999,3,2010,24
2533,-1,27,11,6,14,1,1,9,999,-1,9,1,9,9999,1,2010,5
2534,-1,17,4,6,15,22,2,1,18,-1,9,2,6,1998,3,2010,99
2535,-1,22,3,1,16,12,1,1,28,-1,9,3,5,9999,1,2010,1
2536,-1,23,7,5,18,9,2,1,24,-1,2,1,9,9999,1,2010,99
2537,-1,22,8,7,18,6,2,1,35,-1,1,3,10,1996,4,2010,99
2538,-1,30,6,3,19,1,1,1,39,-1,2,1,4,9999,1,2010,5
2539,-1,29,10,5,20,13,2,9,999,-1,9,3,3,9999,3,2010,99
2540,-1,23,9,4,21,12,2,1,16,-1,1,4,1,9999,4,2010,99
2541,-1,22,12,3,23,4,2,1,30,-1,2,1,4,9999,1,2010,99
2542,-1,29,10,5,0,1,1,1,21,-1,1,4,5,9999,1,2010,13
2543,-1,23,12,4,0,1,1,1,28,-1,1,1,6,9999,1,2010,1
2544,-1,23,7,5,1,12,1,1,52,-1,1,1,5,1999,1,2010,3
2545,-1,22,8,7,2,9,1,9,999,-1,9,2,4,9999,2,2010,3
2546,-1,31,1,7,3,22,2,2,26,-1,2,1,4,2004,1,2010,99
2547,-1,30,6,3,11,20,1,1,26,-1,1,1,4,2004,1,2010,6
2548,-1,27,11,6,11,5,2,1,26,-1,1,2,11,2003,1,2010,99
2549,-1,23,9,4,16,16,2,1,39,-1,9,4,1,9999,1,2010,99
2550,-1,22,3,1,19,15,2,1,25,-1,9,3,1,9999,3,2010,99
2551,-1,17,4,6,19,9,1,1,16,-1,2,4,99,9999,3,2010,2
2552,-1,27,5,4,19,1,1,9,999,-1,9,3,5,9999,13,2010,99
2553,-1,23,12,4,3,1,1,1,39,-1,1,1,2,2003,1,2010,1
2554,-1,27,11,6,7,6,2,1,41,-1,1,3,1,9999,1,2010,99
2555,-1,30,10,6,11,1,1,1,22,-1,1,1,6,9999,1,2010,2
2556,-1,22,8,7,16,13,2,1,14,-1,9,4,1,9999,1,2010,99
2557,-1,17,4,6,19,12,2,1,16,-1,9,4,3,9999,1,2010,99
2558,-1,31,1,7,21,20,2,1,21,-1,1,4,5,9999,1,2010,99
2559,-1,27,5,4,21,20,2,1,24,-1,1,11,2,2003,1,2010,99
2560,-1,23,7,5,22,16,1,2,999,-1,1,2,5,2001,1,2010,1
2561,-1,23,3,2,23,1,1,1,42,-1,2,4,1,2008,1,2010,2
2562,-1,23,9,4,23,16,2,1,999,-1,1,3,2,2002,1,2010,99
2563,-1,30,6,3,23,5,2,1,23,-1,2,4,3,1996,2,2010,99
2564,-1,27,5,4,0,11,2,1,52,-1,1,1,99,9999,1,2010,99
2565,-1,23,3,2,0,1,1,1,72,-1,1,10,2,9999,2,2010,18
2566,-1,23,12,4,5,1,2,1,20,-1,1,4,4,9999,1,2010,99
2567,-1,23,9,4,5,16,2,1,30,-1,1,2,2,9999,2,2010,99
2568,-1,31,1,7,6,6,2,9,999,-1,9,7,6,9999,1,2010,99
2569,-1,27,11,6,14,6,2,1,46,-1,2,3,1,9999,1,2010,99
2570,-1,30,6,3,17,12,1,1,11,-1,1,4,99,9999,1,2010,4
2571,-1,22,8,7,18,16,2,9,999,-1,9,3,9,2009,1,2010,99
2572,-1,17,4,6,19,8,2,1,38,-1,2,3,1,9999,2,2010,99
2573,-1,23,7,5,20,17,2,9,999,-1,9,3,99,9999,1,2010,99
2574,-1,30,10,6,22,1,1,1,30,-1,1,12,1,9999,1,2010,1
2575,-1,30,6,3,1,15,2,1,24,-1,2,4,5,2005,1,2010,99
2576,-1,23,7,5,8,14,2,1,30,-1,1,3,5,2005,4,2010,99
2577,-1,23,9,4,11,2,2,1,38,-1,1,4,2,2009,1,2010,99
2578,-1,31,1,7,13,6,2,1,32,-1,9,4,1,9999,1,2010,99
2579,-1,23,12,4,13,1,1,1,26,-1,9,4,5,2008,1,2010,15
2580,-1,22,8,7,16,2,2,1,999,-1,9,4,99,9999,1,2010,99
2581,-1,27,11,6,17,11,2,9,999,-1,9,6,3,9999,1,2010,99
2582,-1,27,5,4,19,9,2,1,40,-1,1,9,99,9999,1,2010,99
2583,-1,23,3,2,19,1,1,1,62,-1,9,1,11,1977,2,2010,15
2584,-1,30,10,6,20,1,2,9,999,-1,9,1,1,9999,1,2010,99
2585,-1,17,4,6,23,16,2,1,30,-1,2,2,9,9999,2,2010,99
2586,-1,30,6,3,1,2,2,9,999,-1,9,6,99,9999,1,2010,99
2587,-1,24,7,6,4,1,1,9,999,-1,9,5,99,9999,1,2010,6
2588,-1,23,12,4,9,1,2,2,29,-1,9,1,6,9999,1,2010,99
2589,-1,27,5,4,10,16,2,1,24,-1,1,5,1,9999,3,2010,99
2590,-1,22,8,7,14,17,2,1,48,-1,9,4,3,2006,1,2010,99
2591,-1,27,11,6,14,17,2,1,26,-1,1,4,3,2000,1,2010,99
2592,-1,17,4,6,19,1,1,1,28,-1,9,1,9,9999,1,2010,7
2593,-1,31,1,7,21,9,2,2,30,-1,9,2,99,9999,1,2010,99
2594,-1,23,3,2,21,1,2,1,19,-1,2,1,4,2002,2,2010,99
2595,-1,30,10,6,22,1,1,1,21,-1,1,1,3,2002,1,2010,10
2596,-1,23,9,4,23,18,2,1,21,-1,1,4,1,2007,1,2010,99
2597,-1,23,12,4,0,22,2,1,22,-1,9,3,3,1998,1,2010,99
2598,-1,30,10,6,6,1,2,1,23,-1,9,1,4,1994,1,2010,99
2599,-1,31,1,7,6,8,2,9,999,-1,9,3,2,9999,1,2010,99
2600,-1,27,11,6,7,14,2,1,36,-1,1,3,6,9999,4,2010,99
2601,-1,23,3,2,11,5,2,1,35,-1,9,6,2,2006,2,2010,99
2602,-1,30,6,3,13,17,2,1,43,-1,1,5,6,9999,1,2010,99
2603,-1,23,9,4,13,1,1,9,999,-1,1,3,99,9999,2,2010,11
2604,-1,27,5,4,16,14,2,1,23,-1,1,3,5,2010,1,2010,99
2605,-1,24,7,6,16,1,2,1,19,-1,1,4,9,9999,1,2010,99
