,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,muni_ocu,num_hecho,g_edad_pil,edad_m1
3179,28,12,2,16,9,2,99,1,34,9,4,1,9999,1,2010,-1,-1,-1,1
3180,28,8,6,16,22,2,99,1,30,1,3,3,1990,1,2010,-1,-1,-1,1
3181,28,8,6,16,22,2,99,1,38,1,1,5,9999,1,2010,-1,-1,-1,1
3182,30,8,1,16,1,1,8,1,35,1,5,2,9999,1,2010,-1,-1,-1,1
3183,28,7,3,16,12,2,99,1,23,1,4,99,9999,1,2010,-1,-1,-1,1
3184,28,7,3,16,12,2,99,1,32,2,3,99,9999,1,2010,-1,-1,-1,1
3185,24,4,6,16,2,2,99,1,27,1,4,99,2006,1,2010,-1,-1,-1,1
3186,26,4,1,16,1,1,13,1,30,1,4,3,1988,1,2010,-1,-1,-1,1
3187,26,4,1,16,1,1,13,2,46,1,1,2,2009,1,2010,-1,-1,-1,1
3188,26,4,1,16,1,1,13,1,21,1,4,1,2005,1,2010,-1,-1,-1,1
3189,26,4,1,16,1,1,13,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
3190,31,12,5,16,5,1,99,1,32,1,7,2,2009,1,2010,-1,-1,-1,1
3191,31,12,5,16,5,1,99,1,24,1,4,1,2009,1,2010,-1,-1,-1,1
3192,31,3,3,16,17,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
3193,31,3,3,16,17,2,99,1,19,1,4,99,9999,1,2010,-1,-1,-1,1
3194,30,4,5,16,11,1,4,1,19,2,14,1,2005,1,2010,-1,-1,-1,1
3195,30,4,5,16,11,1,4,1,34,1,3,8,9999,1,2010,-1,-1,-1,1
3196,1,5,6,16,22,2,99,1,27,2,1,2,1989,2,2010,-1,-1,-1,1
3197,1,4,4,16,10,2,99,9,999,9,3,7,9999,4,2010,-1,-1,-1,9
3198,3,7,6,16,1,2,99,9,999,9,12,99,9999,3,2010,-1,-1,-1,9
3199,2,4,5,16,22,2,99,1,24,9,4,99,9999,2,2010,-1,-1,-1,1
3200,5,6,6,16,14,2,99,9,999,9,3,2,9999,3,2010,-1,-1,-1,9
3201,12,2,5,16,19,2,99,1,36,1,3,99,1991,2,2010,-1,-1,-1,1
3202,5,5,3,16,9,2,99,1,40,1,5,2,1987,3,2010,-1,-1,-1,1
3203,3,4,6,16,14,2,99,1,48,1,3,6,9999,3,2010,-1,-1,-1,1
3204,7,8,6,16,5,2,99,1,33,1,7,2,1993,3,2010,-1,-1,-1,1
3205,10,7,5,16,1,1,4,1,28,2,4,5,9999,4,2010,-1,-1,-1,1
3206,10,3,3,16,16,2,99,1,999,9,5,2,9999,3,2010,-1,-1,-1,9
3207,8,8,7,16,1,2,99,9,999,9,7,99,9999,2,2010,-1,-1,-1,9
3208,8,5,6,16,12,2,99,9,999,9,3,99,9999,3,2010,-1,-1,-1,9
3209,8,8,7,16,12,2,99,1,21,9,4,1,9999,2,2010,-1,-1,-1,1
3210,11,12,6,16,16,1,4,1,29,2,1,10,1986,4,2010,-1,-1,-1,1
3211,18,1,1,16,16,1,2,1,31,2,1,9,1990,2,2010,-1,-1,-1,1
3212,14,5,5,16,16,2,99,1,22,2,4,1,9999,2,2010,-1,-1,-1,1
3213,18,10,1,16,9,1,99,1,27,2,3,5,9999,2,2010,-1,-1,-1,1
3214,17,11,3,16,5,1,1,1,40,2,1,1,9999,2,2010,-1,-1,-1,1
3215,13,12,1,16,12,2,99,1,34,9,3,99,9999,2,2010,-1,-1,-1,1
3216,18,11,4,16,6,2,99,1,33,2,3,3,9999,2,2010,-1,-1,-1,1
3217,21,6,1,16,11,2,99,1,54,1,3,2,9999,3,2010,-1,-1,-1,1
3218,16,3,2,16,20,2,99,2,25,9,3,99,9999,3,2010,-1,-1,-1,1
3219,17,8,2,16,17,2,99,1,17,1,4,99,9999,4,2010,-1,-1,-1,2
3220,11,4,7,16,2,2,99,1,32,1,1,6,9999,4,2010,-1,-1,-1,1
3221,19,5,3,16,5,2,99,1,54,1,7,99,1984,3,2010,-1,-1,-1,1
3222,28,1,4,16,22,2,99,9,999,9,3,5,9999,3,2010,-1,-1,-1,9
3223,14,4,3,16,18,2,99,1,21,1,4,3,1992,2,2010,-1,-1,-1,1
3224,28,2,7,16,22,2,99,9,999,9,3,1,9999,1,2010,-1,-1,-1,9
3225,21,8,6,16,16,2,99,1,27,9,4,99,9999,4,2010,-1,-1,-1,1
3226,25,11,4,16,18,2,99,1,25,1,3,99,9999,3,2010,-1,-1,-1,1
3227,25,12,6,16,9,2,99,9,999,9,3,1,1998,4,2010,-1,-1,-1,9
3228,31,10,7,16,10,1,2,1,38,9,3,2,9999,2,2010,-1,-1,-1,1
3229,30,9,4,16,1,1,18,1,28,9,4,3,2003,2,2010,-1,-1,-1,1
3230,26,7,1,16,15,1,99,1,41,9,3,3,1988,2,2010,-1,-1,-1,1
3231,22,4,4,16,19,2,99,1,22,1,3,6,1974,2,2010,-1,-1,-1,1
3232,30,7,5,16,10,2,99,1,40,2,6,2,1998,2,2010,-1,-1,-1,1
3233,30,3,2,16,13,2,99,9,999,9,3,8,9999,3,2010,-1,-1,-1,9
3234,1,4,4,17,1,1,17,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
3235,1,4,4,17,1,1,17,1,999,9,4,1,9999,1,2010,-1,-1,-1,9
3236,1,2,1,17,13,2,99,1,24,9,3,7,1982,1,2010,-1,-1,-1,1
3237,1,2,1,17,13,2,99,1,25,9,3,2,2006,1,2010,-1,-1,-1,1
3238,2,2,2,17,1,2,99,1,29,9,1,4,2005,1,2010,-1,-1,-1,1
3239,2,2,2,17,1,2,99,1,27,9,4,99,2005,1,2010,-1,-1,-1,1
3240,2,10,6,17,17,2,99,1,50,9,1,1,1993,1,2010,-1,-1,-1,1
3241,2,10,6,17,17,2,99,1,53,9,14,1,9999,1,2010,-1,-1,-1,1
3242,4,2,4,17,20,2,99,1,22,9,3,99,9999,1,2010,-1,-1,-1,1
3243,2,6,3,17,20,2,99,1,38,1,3,6,1994,1,2010,-1,-1,-1,1
3244,2,6,3,17,20,2,99,1,30,1,3,5,2009,1,2010,-1,-1,-1,1
3245,3,12,5,17,1,2,99,2,40,9,3,5,2007,1,2010,-1,-1,-1,1
3246,3,3,3,17,1,1,7,9,50,9,99,99,9999,1,2010,-1,-1,-1,1
3247,3,3,3,17,1,1,7,1,50,9,4,5,9999,1,2010,-1,-1,-1,1
3248,2,4,5,17,1,1,12,1,40,1,1,2,1994,1,2010,-1,-1,-1,1
3249,2,4,5,17,1,1,12,1,30,2,1,6,9999,1,2010,-1,-1,-1,1
3250,3,6,4,17,17,2,99,1,37,1,4,99,9999,1,2010,-1,-1,-1,1
3251,3,6,4,17,17,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
3252,7,2,7,17,20,2,99,9,999,9,4,99,9999,1,2010,-1,-1,-1,9
3253,4,3,4,17,19,2,99,1,32,9,3,2,9999,1,2010,-1,-1,-1,1
3254,4,3,4,17,19,2,99,1,58,9,4,5,9999,1,2010,-1,-1,-1,1
3255,3,8,2,17,4,2,99,1,45,1,1,1,2002,1,2010,-1,-1,-1,1
3256,3,8,2,17,4,2,99,2,47,1,2,4,2007,1,2010,-1,-1,-1,1
3257,2,4,5,17,18,2,99,1,50,1,1,2,2002,1,2010,-1,-1,-1,1
3258,2,4,5,17,18,2,99,1,70,1,99,4,2007,1,2010,-1,-1,-1,1
3259,4,8,3,17,9,2,99,1,43,1,3,4,1990,1,2010,-1,-1,-1,1
3260,4,8,3,17,9,2,99,1,30,2,3,3,9999,1,2010,-1,-1,-1,1
3261,6,10,3,17,13,2,99,1,46,9,5,2,1995,1,2010,-1,-1,-1,1
3262,5,7,1,17,17,2,99,9,999,9,5,2,9999,1,2010,-1,-1,-1,9
3263,5,7,1,17,17,2,99,1,38,1,14,2,9999,1,2010,-1,-1,-1,1
3264,6,3,6,17,19,2,99,1,45,9,6,2,9999,1,2010,-1,-1,-1,1
3265,6,3,6,17,19,2,99,1,50,9,4,99,9999,1,2010,-1,-1,-1,1
3266,5,11,5,17,1,1,1,1,999,9,3,5,9999,1,2010,-1,-1,-1,9
3267,5,11,5,17,1,1,1,1,999,9,12,1,9999,1,2010,-1,-1,-1,9
3268,8,1,5,17,1,1,10,1,63,1,1,3,1983,1,2010,-1,-1,-1,1
3269,8,1,5,17,1,1,10,1,22,1,4,1,9999,1,2010,-1,-1,-1,1
3270,3,4,6,17,22,2,99,1,32,9,4,2,9999,1,2010,-1,-1,-1,1
3271,3,4,6,17,22,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
3272,5,9,7,17,17,2,99,9,999,9,9,3,9999,1,2010,-1,-1,-1,9
3273,9,1,6,17,1,1,12,9,999,9,6,2,9999,1,2010,-1,-1,-1,9
3274,8,6,2,17,19,2,99,1,19,1,4,99,9999,1,2010,-1,-1,-1,1
3275,8,6,2,17,19,2,99,9,999,9,14,99,9999,1,2010,-1,-1,-1,9
3276,6,11,6,17,4,2,99,1,28,9,5,2,2003,1,2010,-1,-1,-1,1
3277,6,11,6,17,4,2,99,9,999,9,1,6,9999,1,2010,-1,-1,-1,9
3278,7,7,3,17,1,2,99,1,33,1,3,9,1998,1,2010,-1,-1,-1,1
3279,7,7,3,17,1,2,99,1,28,1,2,3,2002,1,2010,-1,-1,-1,1
3280,7,7,3,17,1,2,99,2,35,1,1,3,2006,1,2010,-1,-1,-1,1
3281,7,7,3,17,1,2,99,1,30,1,5,2,2006,1,2010,-1,-1,-1,1
3282,6,8,5,17,6,2,99,1,32,1,4,4,9999,1,2010,-1,-1,-1,1
3283,6,8,5,17,6,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
3284,6,8,5,17,6,2,99,1,61,1,2,9,9999,1,2010,-1,-1,-1,1
3285,6,8,5,17,6,2,99,1,42,1,4,6,9999,1,2010,-1,-1,-1,1
3286,3,4,6,17,15,2,99,1,47,1,1,6,1996,1,2010,-1,-1,-1,1
3287,3,4,6,17,15,2,99,1,24,1,4,3,9999,1,2010,-1,-1,-1,1
3288,7,11,7,17,1,1,7,1,29,2,1,2,2005,1,2010,-1,-1,-1,1
3289,7,11,7,17,1,1,7,9,999,9,3,5,9999,1,2010,-1,-1,-1,9
3290,7,11,7,17,1,1,7,9,999,9,12,1,9999,1,2010,-1,-1,-1,9
3291,7,11,7,17,1,1,7,9,999,9,2,6,9999,1,2010,-1,-1,-1,9
3292,8,10,5,17,14,1,4,9,999,9,3,9,1986,1,2010,-1,-1,-1,9
3293,8,10,5,17,14,1,4,1,18,2,1,11,9999,1,2010,-1,-1,-1,1
3294,11,1,1,17,16,1,3,1,29,1,3,3,1992,1,2010,-1,-1,-1,1
3295,11,1,1,17,16,1,3,9,999,9,3,2,1996,1,2010,-1,-1,-1,9
3296,8,3,1,17,17,1,99,1,17,2,3,3,1983,1,2010,-1,-1,-1,2
3297,8,3,1,17,17,1,99,9,999,9,3,9,9999,1,2010,-1,-1,-1,9
3298,8,3,1,17,17,1,99,9,999,9,1,2,9999,1,2010,-1,-1,-1,9
3299,10,6,4,17,1,2,99,1,28,1,2,4,1998,1,2010,-1,-1,-1,1
3300,10,6,4,17,1,2,99,2,45,1,2,14,2007,1,2010,-1,-1,-1,1
3301,8,12,3,17,1,1,5,1,41,9,1,2,2005,1,2010,-1,-1,-1,1
3302,8,12,3,17,1,1,5,1,20,9,4,99,9999,1,2010,-1,-1,-1,1
3303,11,6,5,17,2,2,99,1,52,1,3,5,1995,1,2010,-1,-1,-1,1
3304,11,6,5,17,2,2,99,1,63,1,3,1,9999,1,2010,-1,-1,-1,1
3305,9,7,5,17,17,2,99,1,64,1,4,99,9999,1,2010,-1,-1,-1,1
3306,9,7,5,17,17,2,99,1,23,1,3,99,9999,1,2010,-1,-1,-1,1
3307,11,6,5,17,17,2,99,1,19,1,4,99,9999,1,2010,-1,-1,-1,1
3308,11,6,5,17,17,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
3309,13,2,6,17,9,1,99,1,28,2,3,1,1986,1,2010,-1,-1,-1,1
3310,13,2,6,17,9,1,99,1,27,9,9,6,2005,1,2010,-1,-1,-1,1
3311,11,6,5,17,14,2,99,1,33,1,3,2,1986,1,2010,-1,-1,-1,1
3312,11,6,5,17,14,2,99,1,31,1,9,2,2009,1,2010,-1,-1,-1,1
3313,7,8,6,17,9,2,99,1,47,1,7,3,1980,1,2010,-1,-1,-1,1
3314,7,8,6,17,9,2,99,1,61,1,1,1,1999,1,2010,-1,-1,-1,1
3315,9,12,4,17,12,2,99,1,29,2,3,1,1992,1,2010,-1,-1,-1,1
3316,9,12,4,17,12,2,99,1,999,1,2,99,9999,1,2010,-1,-1,-1,9
3317,9,9,4,17,16,2,99,9,999,9,9,99,9999,1,2010,-1,-1,-1,9
3318,9,9,4,17,16,2,99,9,999,9,4,99,9999,1,2010,-1,-1,-1,9
3319,7,8,6,17,3,2,99,1,36,1,2,4,1999,1,2010,-1,-1,-1,1
3320,9,9,4,17,1,1,6,1,34,9,4,5,1978,1,2010,-1,-1,-1,1
3321,9,9,4,17,1,1,6,1,48,1,3,2,1980,1,2010,-1,-1,-1,1
3322,10,3,3,17,22,2,99,1,30,9,99,99,9999,1,2010,-1,-1,-1,1
3323,10,3,3,17,22,2,99,1,42,9,4,99,9999,1,2010,-1,-1,-1,1
3324,13,2,6,17,1,1,4,1,50,1,1,9,9999,1,2010,-1,-1,-1,1
3325,13,2,6,17,1,1,4,1,21,2,12,1,9999,1,2010,-1,-1,-1,1
3326,12,6,6,17,4,2,99,1,19,1,1,2,1997,1,2010,-1,-1,-1,1
3327,12,6,6,17,4,2,99,1,30,1,2,4,2002,1,2010,-1,-1,-1,1
3328,7,5,5,17,1,1,3,1,36,1,1,2,1995,1,2010,-1,-1,-1,1
3329,7,5,5,17,1,1,3,1,41,1,4,5,9999,1,2010,-1,-1,-1,1
3330,11,11,4,17,1,1,1,1,37,9,4,9,9999,1,2010,-1,-1,-1,1
3331,11,11,4,17,1,1,1,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
3332,7,5,5,17,22,2,99,1,62,1,4,2,9999,1,2010,-1,-1,-1,1
3333,10,7,5,17,12,2,99,1,22,2,3,1,9999,1,2010,-1,-1,-1,1
3334,10,7,5,17,12,2,99,1,19,1,14,1,9999,1,2010,-1,-1,-1,1
3335,8,8,7,17,10,2,99,1,36,1,3,3,1994,1,2010,-1,-1,-1,1
3336,8,8,7,17,10,2,99,1,36,2,1,4,1994,1,2010,-1,-1,-1,1
3337,15,1,5,17,10,2,99,1,24,1,14,6,2007,1,2010,-1,-1,-1,1
3338,15,1,5,17,10,2,99,1,18,1,1,11,9999,1,2010,-1,-1,-1,1
3339,12,10,2,17,13,2,99,1,21,2,3,3,2003,1,2010,-1,-1,-1,1
3340,12,10,2,17,13,2,99,1,28,1,3,2,2003,1,2010,-1,-1,-1,1
3341,15,1,5,17,5,2,99,1,25,9,4,5,9999,1,2010,-1,-1,-1,1
3342,15,1,5,17,5,2,99,1,18,9,4,1,9999,1,2010,-1,-1,-1,1
3343,5,4,1,17,13,2,99,1,21,1,3,2,1987,1,2010,-1,-1,-1,1
3344,5,4,1,17,13,2,99,1,24,1,1,99,2000,1,2010,-1,-1,-1,1
3345,8,8,7,17,16,2,99,1,30,1,5,2,9999,1,2010,-1,-1,-1,1
3346,16,1,6,17,1,1,99,1,28,2,3,99,1990,1,2010,-1,-1,-1,1
3347,16,1,6,17,1,1,99,1,25,9,3,11,2004,1,2010,-1,-1,-1,1
3348,6,4,2,17,5,2,99,1,28,9,3,5,1987,1,2010,-1,-1,-1,1
3349,6,4,2,17,5,2,99,1,30,9,2,2,9999,1,2010,-1,-1,-1,1
3350,14,6,1,17,1,1,1,1,29,1,1,2,1989,1,2010,-1,-1,-1,1
3351,14,6,1,17,1,1,1,1,25,1,4,5,9999,1,2010,-1,-1,-1,1
3352,16,6,3,17,1,1,11,9,999,9,2,99,9999,1,2010,-1,-1,-1,9
3353,16,6,3,17,1,1,11,1,30,1,4,99,9999,1,2010,-1,-1,-1,1
3354,11,12,6,17,16,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
3355,11,12,6,17,16,2,99,1,27,1,4,99,9999,1,2010,-1,-1,-1,1
3356,10,5,1,17,6,2,99,1,52,2,3,3,1987,1,2010,-1,-1,-1,1
3357,10,5,1,17,6,2,99,1,25,1,4,1,2006,1,2010,-1,-1,-1,1
3358,11,12,6,17,7,2,99,1,31,2,1,1,2004,1,2010,-1,-1,-1,1
3359,11,12,6,17,7,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
3360,11,12,6,17,7,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
3361,7,4,3,17,10,1,2,1,38,2,1,11,9999,1,2010,-1,-1,-1,1
3362,7,4,3,17,10,1,2,2,41,1,2,1,9999,1,2010,-1,-1,-1,1
3363,12,7,1,17,1,1,18,1,41,1,3,2,1986,1,2010,-1,-1,-1,1
3364,12,7,1,17,1,1,18,1,26,1,1,14,1997,1,2010,-1,-1,-1,1
3365,12,12,7,17,1,1,7,1,39,1,5,1,1994,1,2010,-1,-1,-1,1
3366,12,12,7,17,1,1,7,1,25,1,4,1,9999,1,2010,-1,-1,-1,1
3367,14,3,7,17,1,1,99,1,40,2,1,1,1994,1,2010,-1,-1,-1,1
3368,14,3,7,17,1,1,99,1,26,9,1,1,2000,1,2010,-1,-1,-1,1
3369,13,7,2,17,11,2,99,1,33,1,3,9,1994,1,2010,-1,-1,-1,1
3370,13,7,2,17,11,2,99,1,16,1,4,1,9999,1,2010,-1,-1,-1,2
3371,8,4,4,17,13,2,99,1,45,1,3,99,2001,1,2010,-1,-1,-1,1
3372,8,4,4,17,13,2,99,1,17,1,14,99,9999,1,2010,-1,-1,-1,2
3373,13,12,1,17,1,1,7,1,48,1,4,3,9999,1,2010,-1,-1,-1,1
3374,13,12,1,17,1,1,7,9,999,1,10,2,9999,1,2010,-1,-1,-1,9
3375,17,6,4,17,12,1,2,1,30,2,1,99,9999,1,2010,-1,-1,-1,1
3376,17,6,4,17,12,1,2,1,33,1,1,99,9999,1,2010,-1,-1,-1,1
3377,17,10,7,17,10,1,1,1,23,9,3,14,2002,1,2010,-1,-1,-1,1
3378,17,10,7,17,10,1,1,1,22,9,4,5,2009,1,2010,-1,-1,-1,1
3379,14,5,5,17,20,2,99,9,999,9,3,11,9999,1,2010,-1,-1,-1,9
3380,14,5,5,17,20,2,99,1,37,1,4,1,9999,1,2010,-1,-1,-1,1
3381,20,2,6,17,3,2,99,1,41,9,9,2,2002,1,2010,-1,-1,-1,1
3382,20,2,6,17,3,2,99,1,54,9,5,2,2003,1,2010,-1,-1,-1,1
3383,15,3,1,17,1,1,12,1,27,9,4,3,9999,1,2010,-1,-1,-1,1
3384,15,3,1,17,1,1,12,1,28,9,12,6,9999,1,2010,-1,-1,-1,1
3385,15,9,3,17,9,2,99,1,40,9,5,5,9999,2,2010,-1,-1,-1,1
3386,20,1,3,17,12,2,99,1,41,1,3,99,2002,1,2010,-1,-1,-1,1
3387,20,1,3,17,12,2,99,1,23,9,4,5,9999,1,2010,-1,-1,-1,1
3388,20,10,3,17,22,2,99,1,30,1,3,5,9999,1,2010,-1,-1,-1,1
3389,16,3,2,17,1,2,99,1,26,9,5,2,2007,1,2010,-1,-1,-1,1
3390,16,3,2,17,1,2,99,1,37,9,6,2,9999,1,2010,-1,-1,-1,1
3391,21,10,4,17,13,2,99,2,20,1,4,1,2004,1,2010,-1,-1,-1,1
3392,21,10,4,17,13,2,99,1,26,2,4,6,2008,1,2010,-1,-1,-1,1
3393,23,1,6,17,1,1,15,1,24,9,2,6,2006,1,2010,-1,-1,-1,1
3394,16,3,2,17,1,1,11,1,31,9,4,3,2009,1,2010,-1,-1,-1,1
3395,16,3,2,17,1,1,11,1,999,9,3,5,9999,1,2010,-1,-1,-1,9
3396,22,2,1,17,14,1,99,1,38,1,7,2,1999,1,2010,-1,-1,-1,1
3397,22,2,1,17,14,1,99,1,19,9,4,5,9999,1,2010,-1,-1,-1,1
3398,22,2,1,17,3,2,99,1,48,9,2,2,2006,1,2010,-1,-1,-1,1
3399,22,2,1,17,3,2,99,1,21,9,4,1,9999,1,2010,-1,-1,-1,1
3400,22,10,5,17,22,2,99,1,39,2,1,9,1995,1,2010,-1,-1,-1,1
3401,22,10,5,17,22,2,99,1,22,1,4,1,9999,1,2010,-1,-1,-1,1
3402,16,3,2,17,10,2,99,1,32,9,2,4,2002,1,2010,-1,-1,-1,1
3403,16,3,2,17,10,2,99,9,999,9,7,5,9999,1,2010,-1,-1,-1,9
3404,17,9,5,17,5,1,99,1,38,1,3,11,2006,1,2010,-1,-1,-1,1
3405,22,6,2,17,1,1,12,1,47,1,7,8,9999,1,2010,-1,-1,-1,1
3406,22,6,2,17,1,1,12,1,27,1,3,5,9999,1,2010,-1,-1,-1,1
3407,17,8,2,17,1,2,99,1,999,1,1,6,1999,1,2010,-1,-1,-1,9
3408,17,8,2,17,1,2,99,9,999,1,3,3,9999,1,2010,-1,-1,-1,9
3409,16,3,2,17,9,1,99,9,999,9,3,2,9999,1,2010,-1,-1,-1,9
3410,18,7,7,17,22,2,99,1,63,1,12,2,9999,1,2010,-1,-1,-1,1
3411,18,7,7,17,22,2,99,1,20,1,3,2,9999,1,2010,-1,-1,-1,1
3412,16,3,2,17,18,2,99,1,43,9,99,99,9999,1,2010,-1,-1,-1,1
3413,16,3,2,17,18,2,99,9,999,9,3,1,9999,1,2010,-1,-1,-1,9
3414,18,7,7,17,18,2,99,9,999,9,6,99,9999,1,2010,-1,-1,-1,9
3415,18,7,7,17,18,2,99,9,999,9,2,99,9999,1,2010,-1,-1,-1,9
3416,25,2,4,17,5,2,99,1,34,9,6,8,2003,1,2010,-1,-1,-1,1
3417,25,2,4,17,5,2,99,9,999,9,1,10,9999,1,2010,-1,-1,-1,9
3418,18,3,4,17,1,1,99,1,55,9,5,2,9999,1,2010,-1,-1,-1,1
3419,18,3,4,17,1,1,99,1,54,9,1,99,9999,1,2010,-1,-1,-1,1
3420,25,1,1,17,1,2,99,1,40,9,1,2,1992,4,2010,-1,-1,-1,1
3421,25,1,1,17,1,2,99,2,23,9,2,1,9999,1,2010,-1,-1,-1,1
3422,26,6,6,17,1,1,12,1,24,9,5,2,2004,1,2010,-1,-1,-1,1
3423,26,6,6,17,1,1,12,1,21,9,4,5,9999,1,2010,-1,-1,-1,1
3424,20,7,2,17,20,2,99,1,26,1,6,3,9999,1,2010,-1,-1,-1,1
3425,20,7,2,17,20,2,99,1,26,1,9,2,9999,1,2010,-1,-1,-1,1
3426,20,7,2,17,11,1,4,1,42,2,1,14,1984,1,2010,-1,-1,-1,1
3427,20,7,2,17,11,1,4,2,40,1,1,2,2009,1,2010,-1,-1,-1,1
3428,25,10,1,17,19,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
3429,25,10,1,17,19,2,99,1,28,1,4,1,9999,1,2010,-1,-1,-1,1
3430,19,9,7,17,14,2,99,1,24,1,1,2,1994,1,2010,-1,-1,-1,1
3431,19,9,7,17,14,2,99,1,19,2,4,4,9999,1,2010,-1,-1,-1,1
3432,21,7,3,17,1,1,12,1,20,9,2,11,2002,1,2010,-1,-1,-1,1
3433,21,7,3,17,1,1,12,1,20,9,1,1,2002,1,2010,-1,-1,-1,1
3434,27,2,6,17,13,2,99,1,22,2,3,4,1994,1,2010,-1,-1,-1,1
3435,27,2,6,17,13,2,99,1,30,9,3,99,2006,1,2010,-1,-1,-1,1
3436,27,6,7,17,19,2,99,9,999,9,6,99,9999,1,2010,-1,-1,-1,9
3437,20,3,6,17,15,2,99,1,26,1,4,3,2005,1,2010,-1,-1,-1,1
3438,20,3,6,17,15,2,99,1,24,1,4,3,2007,1,2010,-1,-1,-1,1
3439,28,2,7,17,1,1,11,1,43,9,1,99,9999,1,2010,-1,-1,-1,1
3440,28,2,7,17,1,1,11,1,25,9,4,99,9999,1,2010,-1,-1,-1,1
3441,21,8,6,17,1,1,2,9,999,9,12,1,9999,1,2010,-1,-1,-1,9
3442,24,11,3,17,10,2,99,1,40,1,6,2,1997,1,2010,-1,-1,-1,1
3443,22,7,4,17,17,1,99,1,47,1,14,1,2007,1,2010,-1,-1,-1,1
3444,22,7,4,17,17,1,99,1,999,1,4,3,2008,1,2010,-1,-1,-1,9
3445,22,8,7,17,1,1,4,1,25,1,1,2,2000,1,2010,-1,-1,-1,1
3446,22,8,7,17,1,1,4,1,41,2,1,5,2003,1,2010,-1,-1,-1,1
3447,21,12,2,17,5,2,99,1,58,1,5,1,1995,1,2010,-1,-1,-1,1
3448,21,12,2,17,5,2,99,1,28,1,4,1,9999,1,2010,-1,-1,-1,1
3449,26,5,3,17,20,2,99,1,19,1,4,99,9999,1,2010,-1,-1,-1,1
3450,30,6,3,17,12,1,4,9,999,9,3,10,9999,1,2010,-1,-1,-1,9
3451,30,6,3,17,12,1,4,1,11,1,4,99,9999,1,2010,-1,-1,-1,2
3452,27,11,6,17,11,2,99,1,41,9,3,1,9999,1,2010,-1,-1,-1,1
3453,27,11,6,17,11,2,99,9,999,9,6,3,9999,1,2010,-1,-1,-1,9
3454,23,3,2,17,10,2,99,1,31,9,6,11,1998,1,2010,-1,-1,-1,1
3455,23,3,2,17,10,2,99,1,41,9,2,4,2001,1,2010,-1,-1,-1,1
3456,23,3,2,17,9,2,99,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
3457,23,3,2,17,9,2,99,1,54,1,4,99,9999,1,2010,-1,-1,-1,1
3458,28,11,7,17,1,2,99,1,34,1,12,7,9999,1,2010,-1,-1,-1,1
3459,28,11,7,17,1,2,99,1,23,1,4,4,9999,1,2010,-1,-1,-1,1
3460,28,11,7,17,1,2,99,2,32,1,4,5,9999,1,2010,-1,-1,-1,1
3461,25,9,6,17,10,2,99,1,56,9,99,4,2007,1,2010,-1,-1,-1,1
3462,24,7,6,17,17,2,99,1,39,2,2,2,1997,1,2010,-1,-1,-1,1
3463,24,7,6,17,17,2,99,1,21,1,4,1,2007,1,2010,-1,-1,-1,1
3464,31,10,7,17,1,1,18,1,49,1,3,14,9999,1,2010,-1,-1,-1,1
3465,31,10,7,17,1,1,18,1,27,2,4,1,9999,1,2010,-1,-1,-1,1
3466,24,3,3,17,10,2,99,1,68,1,3,10,1999,1,2010,-1,-1,-1,1
3467,24,3,3,17,10,2,99,1,22,1,4,5,2006,1,2010,-1,-1,-1,1
3468,27,9,1,17,22,2,99,1,35,2,2,11,1985,1,2010,-1,-1,-1,1
3469,28,9,2,17,1,1,11,1,40,1,12,7,1976,1,2010,-1,-1,-1,1
3470,28,9,2,17,1,1,11,1,27,1,4,1,9999,1,2010,-1,-1,-1,1
3471,28,8,6,17,1,1,18,1,29,1,1,11,9999,1,2010,-1,-1,-1,1
3472,28,8,6,17,1,1,18,1,28,1,12,1,9999,1,2010,-1,-1,-1,1
3473,30,12,4,17,1,1,1,9,999,9,12,99,9999,1,2010,-1,-1,-1,9
3474,30,12,4,17,1,1,1,1,999,1,99,99,9999,1,2010,-1,-1,-1,9
3475,31,12,5,17,1,1,7,1,22,9,1,5,1994,1,2010,-1,-1,-1,1
3476,31,12,5,17,1,1,7,1,37,9,3,2,9999,1,2010,-1,-1,-1,1
3477,29,7,4,17,9,2,99,1,52,2,1,3,1986,1,2010,-1,-1,-1,1
3478,29,7,4,17,9,2,99,1,40,1,9,2,9999,1,2010,-1,-1,-1,1
3479,31,8,2,17,5,2,99,1,50,1,4,3,9999,1,2010,-1,-1,-1,1
