num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,muni_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,marca_vehi,color_vehi,modelo_vehi,causa_acc
5585,29,11,2,13,1,15,2,99,2,24,3,1,2,1,44,3,2000,2
5619,2,12,5,16,12,12,1,99,1,24,3,1,2,3,44,1,1983,2
5620,2,12,5,16,12,12,1,99,2,23,3,1,2,3,44,1,1983,2
5639,3,12,6,4,2,7,2,99,1,24,3,1,2,1,44,4,2008,1
5651,4,12,7,20,10,1,1,2,1,23,3,1,2,3,44,6,1997,1
5653,4,12,7,20,10,1,1,2,1,23,3,1,2,3,44,6,1997,1
5654,4,12,7,20,10,1,1,2,1,22,3,1,2,3,44,6,1997,1
5669,5,12,1,6,18,4,2,99,1,24,3,1,2,9,44,3,2011,3
5706,8,12,4,10,20,1,2,99,2,22,3,1,2,3,44,6,1994,1
5711,9,12,5,11,1,1,1,8,1,23,3,1,2,1,44,2,9999,1
5716,10,12,6,20,1,1,1,9,1,21,3,1,2,1,44,5,9999,3
5718,10,12,6,20,1,1,1,9,1,23,3,1,2,1,44,5,9999,3
5719,10,12,6,20,1,1,1,9,2,22,3,1,2,1,44,5,9999,3
5721,10,12,6,10,1,14,2,99,1,24,3,1,1,1,44,2,9999,1
5729,10,12,6,23,16,1,2,99,1,22,3,1,2,9,44,6,9999,4
5752,13,12,2,13,12,2,1,2,2,24,3,1,2,3,44,1,1997,1
5765,13,12,2,8,17,1,2,99,1,20,3,1,2,9,44,3,2010,1
5795,15,12,4,20,14,11,2,99,2,22,3,1,2,3,44,4,9999,2
5814,17,12,6,21,17,1,2,99,1,20,3,1,2,3,44,5,9999,2
5815,17,12,6,21,17,1,2,99,1,20,3,1,2,3,44,5,9999,2
5899,21,12,3,20,5,1,2,99,2,22,3,1,2,3,44,1,9999,1
5915,22,12,4,10,1,8,1,1,1,23,3,1,2,3,44,5,2000,1
50,3,1,1,17,20,1,2,99,1,29,4,1,2,3,44,1,9999,2
53,3,1,1,17,20,1,2,99,1,25,4,1,2,3,44,1,9999,2
129,8,1,6,4,12,10,2,99,1,25,4,1,1,2,44,6,9999,4
131,8,1,6,4,12,10,2,99,1,26,4,1,1,2,44,6,9999,4
140,8,1,6,4,12,10,2,99,1,29,4,1,2,2,44,6,9999,4
147,8,1,6,4,12,10,2,99,1,29,4,1,2,2,44,6,9999,4
160,8,1,6,4,12,10,2,99,2,25,4,1,2,2,44,6,9999,4
169,9,1,7,1,1,2,2,99,2,28,4,1,2,1,44,3,1998,1
199,10,1,1,6,1,1,1,17,2,25,4,1,2,1,44,2,9999,1
214,11,1,2,11,9,11,2,99,2,27,4,1,2,9,44,6,9999,3
219,12,1,3,10,15,1,2,99,1,29,4,1,2,1,44,4,2008,4
300,18,1,2,2,1,1,1,1,1,25,4,1,2,3,44,5,9999,1
302,18,1,2,17,6,8,2,99,1,25,4,1,2,3,44,6,2002,1
375,22,1,6,18,9,12,2,99,1,28,4,1,2,7,44,3,9999,3
390,22,1,6,21,21,1,2,99,2,27,4,1,2,2,44,14,9999,4
391,22,1,6,21,21,1,2,99,2,29,4,1,2,2,44,14,9999,4
397,23,1,7,23,1,1,1,19,1,27,4,1,2,3,44,5,9999,1
415,24,1,1,11,6,2,2,99,2,26,4,1,1,10,44,2,9999,3
447,27,1,4,1,1,1,1,1,2,25,4,1,2,3,44,5,2007,1
448,27,1,4,1,1,1,1,1,2,25,4,1,2,1,44,9,2007,1
453,27,1,4,19,6,1,2,99,2,29,4,1,2,1,44,6,9999,1
464,28,1,5,4,22,1,2,99,1,25,4,1,2,3,44,3,1999,1
474,29,1,6,6,12,22,2,99,1,27,4,1,1,3,44,2,9999,1
533,1,2,2,9,7,1,2,99,1,26,4,1,2,9,44,6,2005,2
534,1,2,2,9,7,1,2,99,2,28,4,1,2,9,44,6,2005,2
618,6,2,7,1,1,1,1,1,1,28,4,1,2,1,44,1,9999,3
690,11,2,5,10,21,1,2,99,2,25,4,1,2,3,44,1,1993,3
709,12,2,6,17,5,1,2,99,2,25,4,1,2,1,44,6,9999,1
801,19,2,6,1,9,1,1,2,1,25,4,1,2,3,44,5,2009,1
806,19,2,6,17,14,21,2,99,2,26,4,1,2,3,44,3,1985,1
842,23,2,3,16,11,1,1,99,2,28,4,1,2,11,44,99,9999,1
927,28,2,1,18,1,13,2,99,2,25,4,1,2,1,44,4,1995,1
935,28,2,1,14,14,6,2,99,1,25,4,1,1,3,44,9,9999,2
988,3,3,4,14,1,1,1,18,1,26,4,1,1,3,44,5,9999,3
995,3,3,4,18,6,1,2,99,1,25,4,1,2,3,44,3,2000,2
1099,8,3,2,15,18,1,2,99,1,27,4,1,1,3,44,1,1990,3
1108,9,3,3,0,19,9,2,99,1,26,4,1,2,3,44,11,9999,4
1109,9,3,3,0,19,9,2,99,1,26,4,1,2,3,44,11,9999,4
1267,15,3,2,22,19,3,2,99,2,29,4,1,2,3,44,3,1994,1
1277,16,3,3,10,19,1,2,99,2,25,4,1,2,3,44,3,9999,1
1278,16,3,3,10,19,1,2,99,2,26,4,1,2,3,44,3,9999,1
1280,16,3,3,10,19,1,2,99,2,26,4,1,1,3,44,3,9999,1
1290,17,3,4,9,8,1,2,99,2,29,4,1,2,3,44,7,9999,3
1293,17,3,4,9,8,1,2,99,2,27,4,1,2,3,44,7,9999,3
1340,21,3,1,22,13,1,2,99,1,26,4,1,2,2,44,3,9999,3
1341,21,3,1,22,13,1,2,99,1,26,4,1,2,2,44,3,9999,3
1381,26,3,6,10,22,14,2,99,1,27,4,1,2,1,44,3,1998,3
1390,26,3,6,16,12,1,2,99,2,26,4,1,2,1,44,5,9999,1
1470,30,3,3,20,4,1,2,99,1,29,4,1,2,3,44,5,9999,2
1490,1,4,5,12,2,8,2,99,1,25,4,1,2,3,44,2,1994,1
1529,4,4,1,15,1,10,2,99,1,25,4,1,2,3,44,5,9999,3
1541,4,4,1,12,7,5,2,99,1,28,4,1,1,3,44,2,9999,4
1548,5,4,2,0,22,1,2,99,1,29,4,1,2,3,44,3,1994,1
1555,5,4,2,14,14,1,2,99,1,25,4,1,2,3,44,10,1983,1
1558,6,4,3,0,6,2,2,99,1,26,4,1,2,3,44,99,9999,2
1566,7,4,4,2,19,3,2,99,1,27,4,1,1,1,44,4,2002,1
1568,7,4,4,13,9,1,1,5,2,26,4,1,2,3,44,1,1996,1
1577,7,4,4,10,14,6,2,99,2,27,4,1,2,3,44,4,9999,3
1578,7,4,4,10,14,6,2,99,2,27,4,1,2,3,44,4,9999,3
1719,16,4,6,12,12,14,2,99,2,29,4,1,2,2,44,11,9999,4
1768,19,4,2,14,18,1,2,99,1,26,4,1,2,3,44,6,9999,4
1771,19,4,2,14,18,1,2,99,1,29,4,1,2,3,44,6,9999,4
1779,20,4,3,20,22,6,2,99,1,28,4,1,2,5,44,6,9999,3
1791,20,4,3,6,4,1,2,99,2,27,4,1,1,9,44,11,9999,1
1792,20,4,3,6,4,1,2,99,1,25,4,1,2,9,44,11,9999,1
1793,20,4,3,6,4,1,2,99,1,25,4,1,2,9,44,11,9999,1
1794,20,4,3,6,4,1,2,99,1,25,4,1,2,9,44,11,9999,1
1795,20,4,3,6,4,1,2,99,1,25,4,1,2,9,44,11,9999,1
1796,20,4,3,6,4,1,2,99,1,25,4,1,2,9,44,11,9999,1
1797,20,4,3,6,4,1,2,99,2,25,4,1,2,9,44,11,9999,1
1812,21,4,4,21,10,1,2,99,1,26,4,1,2,1,44,4,9999,1
1816,21,4,4,6,10,1,2,99,1,26,4,1,2,3,44,2,9999,3
1817,21,4,4,13,9,1,2,99,2,27,4,1,2,1,44,2,9999,1
1818,21,4,4,13,9,1,2,99,1,28,4,1,2,1,44,2,9999,1
1916,24,4,7,20,4,6,2,99,1,27,4,1,2,1,44,6,1995,1
1949,25,4,1,17,13,7,2,99,1,26,4,1,2,9,44,6,9999,4
1973,30,4,6,17,1,14,2,99,1,27,4,1,2,1,44,1,9999,1
2026,2,5,1,3,14,19,2,99,2,29,4,1,2,3,44,4,9999,4
2029,2,5,1,3,14,19,2,99,1,28,4,1,2,3,44,4,9999,4
2032,2,5,1,3,14,19,2,99,2,25,4,1,2,3,44,4,9999,4
2039,3,5,2,18,16,17,2,99,1,27,4,1,2,3,44,5,1994,4
2040,3,5,2,18,16,17,2,99,1,27,4,1,2,3,44,5,1994,4
2073,7,5,6,7,18,1,1,99,2,25,4,1,1,3,44,5,9999,3
2080,7,5,6,7,18,1,1,99,2,28,4,1,2,3,44,5,9999,3
2081,7,5,6,7,18,1,1,99,1,27,4,1,2,3,44,5,9999,3
2082,7,5,6,7,18,1,1,99,2,27,4,1,2,3,44,5,9999,3
2115,8,5,7,13,2,1,2,99,2,26,4,1,2,3,44,3,1992,4
2117,8,5,7,13,2,1,2,99,2,27,4,1,2,3,44,3,1992,4
2120,8,5,7,13,2,1,2,99,2,25,4,1,2,3,44,3,1992,4
2121,8,5,7,13,2,1,2,99,2,25,4,1,2,3,44,3,1992,4
2124,8,5,7,13,2,1,2,99,2,27,4,1,2,3,44,3,1992,4
2126,8,5,7,13,2,1,2,99,2,25,4,1,2,3,44,3,1992,4
2135,9,5,1,6,10,1,2,99,1,28,4,1,2,3,44,5,9999,2
2159,10,5,2,9,16,1,2,99,2,25,4,1,2,3,44,2,1991,3
2162,10,5,2,9,16,1,2,99,2,25,4,1,2,3,44,2,1991,3
2164,10,5,2,9,16,1,2,99,2,29,4,1,2,3,44,2,1991,3
2217,14,5,6,18,16,4,1,99,1,25,4,1,2,3,44,14,2006,1
2277,16,5,1,18,8,1,2,99,1,26,4,1,1,3,44,2,9999,2
2288,18,5,3,16,14,13,2,99,1,25,4,1,2,9,44,6,2006,4
2314,19,5,4,10,14,15,2,99,1,28,4,1,2,3,44,3,1983,4
2342,21,5,6,15,1,13,2,99,2,29,4,1,2,3,44,1,1990,1
2363,21,5,6,15,5,4,1,99,1,26,4,1,1,3,44,1,9999,1
2438,26,5,4,22,3,1,2,99,1,26,4,1,2,9,44,4,9999,1
2475,28,5,6,14,10,6,2,99,2,27,4,1,2,3,44,2,9999,2
2476,28,5,6,14,10,6,2,99,2,29,4,1,2,3,44,2,9999,2
2494,28,5,6,15,12,12,2,99,2,28,4,1,2,3,44,9,9999,4
2538,30,5,1,23,19,4,2,99,1,28,4,1,1,3,44,5,9999,1
2597,1,6,3,20,20,7,2,99,1,28,4,1,2,3,44,11,2007,3
2611,1,6,3,18,18,1,2,99,1,27,4,1,2,3,44,5,9999,1
2688,7,6,2,8,4,16,2,99,2,25,4,1,2,1,44,4,1991,2
2745,11,6,6,6,2,1,2,99,2,25,4,1,2,3,44,4,9999,1
2747,11,6,6,16,1,1,1,18,1,27,4,1,2,1,44,1,1996,1
2911,20,6,1,11,2,1,2,99,1,28,4,1,1,9,44,6,9999,1
2917,20,6,1,11,2,1,2,99,1,25,4,1,2,9,44,6,9999,1
2920,20,6,1,11,2,1,2,99,1,25,4,1,2,9,44,6,9999,1
2940,23,6,4,0,1,1,1,1,1,29,4,1,2,3,44,4,1992,3
2941,23,6,4,0,1,1,1,1,2,28,4,1,2,3,44,4,1992,3
2960,24,6,5,18,14,1,2,99,1,27,4,1,2,1,44,6,9999,3
2963,25,6,6,22,1,15,2,99,1,25,4,1,2,1,44,4,1995,3
2964,25,6,6,22,1,15,2,99,1,29,4,1,2,1,44,4,1995,3
2967,25,6,6,22,1,15,2,99,2,25,4,1,2,1,44,4,1995,3
2990,26,6,7,19,5,1,2,99,1,25,4,1,2,9,44,2,9999,1
3041,30,6,4,23,1,1,1,1,1,29,4,1,2,1,44,3,9999,1
3049,1,7,5,23,1,1,1,1,1,29,4,1,2,1,44,3,9999,1
3056,1,7,5,14,17,1,2,99,2,28,4,1,2,3,44,4,2006,1
3276,18,7,1,18,10,10,2,99,1,28,4,1,2,3,44,2,2011,1
3277,18,7,1,18,10,10,2,99,1,28,4,1,2,3,44,2,2011,1
3339,21,7,4,19,3,8,2,99,2,25,4,1,2,1,44,4,9999,1
3387,23,7,6,2,21,7,1,99,2,26,4,1,2,9,44,3,2007,2
3413,23,7,6,23,15,1,2,99,1,28,4,1,1,9,44,6,2007,3
3419,24,7,7,15,5,10,2,99,1,29,4,1,2,3,44,14,2001,1
3424,24,7,7,19,4,1,2,99,1,25,4,1,2,3,44,3,9999,1
3425,24,7,7,19,4,1,2,99,1,28,4,1,2,3,44,99,1998,1
3448,25,7,1,18,14,1,2,99,2,27,4,1,2,9,44,1,9999,4
3456,25,7,1,18,14,1,2,99,1,28,4,1,2,9,44,1,9999,4
3477,28,7,4,17,10,13,2,99,1,26,4,1,2,11,44,2,9999,1
3478,28,7,4,17,10,13,2,99,2,25,4,1,2,11,44,2,9999,1
3479,28,7,4,17,10,13,2,99,1,25,4,1,2,11,44,2,9999,1
3490,29,7,5,12,5,1,1,99,1,26,4,1,2,1,44,6,9999,1
3512,30,7,6,4,3,8,2,99,2,27,4,1,2,9,44,4,9999,1
3521,31,7,7,2,1,8,1,2,1,27,4,1,2,9,44,2,9999,1
3530,31,7,7,9,6,1,2,99,1,26,4,1,1,1,44,10,1990,1
3555,1,8,1,13,19,4,2,99,1,28,4,1,2,3,44,1,1989,1
3562,1,8,1,13,19,4,2,99,1,27,4,1,2,3,44,1,1989,1
3599,4,8,4,2,1,1,1,7,2,26,4,1,2,1,44,3,1996,2
3610,4,8,4,14,16,4,1,99,1,28,4,1,2,3,44,5,1993,1
3647,6,8,6,14,4,15,2,99,1,25,4,1,2,3,44,4,1990,1
3661,7,8,7,13,1,15,2,99,1,29,4,1,1,1,44,4,9999,2
3678,8,8,1,22,9,1,2,99,1,26,4,1,2,3,44,3,9999,1
3684,9,8,2,7,5,1,2,99,1,25,4,1,2,3,44,2,1981,3
3692,10,8,3,19,1,1,2,9,1,25,4,1,2,1,44,3,2007,1
3694,10,8,3,13,1,1,1,9,1,27,4,1,2,3,44,5,9999,1
3695,10,8,3,13,1,1,1,9,1,25,4,1,2,3,44,5,9999,1
3701,11,8,4,0,1,1,1,10,1,27,4,1,2,1,44,6,9999,1
3702,11,8,4,0,1,1,1,10,1,29,4,1,2,1,44,6,9999,1
3704,11,8,4,4,5,1,2,99,1,29,4,1,1,3,44,2,9999,3
3705,11,8,4,4,5,1,2,99,1,25,4,1,2,3,44,2,9999,3
3737,12,8,5,13,19,7,2,99,1,25,4,1,2,3,44,6,2003,2
3808,19,8,5,21,8,1,2,99,1,26,4,1,2,9,44,14,1991,1
3809,19,8,5,22,18,1,2,99,1,26,4,1,1,3,44,1,9999,1
3869,24,8,3,18,10,13,2,99,2,28,4,1,2,3,44,3,9999,4
3871,24,8,3,18,10,13,2,99,2,29,4,1,2,3,44,3,9999,4
3940,29,8,1,10,13,1,2,99,1,26,4,1,2,3,44,8,9999,2
3941,29,8,1,10,13,1,2,99,2,28,4,1,2,3,44,8,9999,2
3957,30,8,2,15,10,10,2,99,1,27,4,1,2,3,44,16,1995,1
3991,2,9,5,20,17,1,2,99,1,27,4,1,2,3,44,1,9999,1
4024,4,9,7,0,12,2,2,99,1,25,4,1,2,1,44,2,9999,1
4027,4,9,7,0,12,2,2,99,1,29,4,1,2,1,44,2,9999,1
4040,5,9,1,18,1,1,1,12,1,25,4,1,2,3,44,5,9999,1
4041,5,9,1,18,1,1,1,12,1,28,4,1,2,3,44,5,9999,1
4130,10,9,6,15,2,3,2,99,1,25,4,1,2,1,44,1,9999,1
4138,11,9,7,18,22,5,2,99,2,25,4,1,2,9,44,2,9999,1
4139,11,9,7,18,22,5,2,99,2,29,4,1,2,9,44,2,9999,1
4218,12,9,1,23,1,1,1,12,1,27,4,1,2,2,44,2,9999,1
4272,15,9,4,17,1,14,2,99,1,28,4,1,2,1,44,2,9999,1
4277,15,9,4,15,5,1,2,99,1,28,4,1,2,3,44,5,2008,1
4316,16,9,5,11,18,1,2,99,2,25,4,1,2,3,44,6,9999,3
4317,16,9,5,11,18,1,2,99,1,25,4,1,2,3,44,6,9999,3
4379,17,9,6,15,16,9,2,99,1,26,4,1,2,3,44,9,9999,4
4380,17,9,6,15,16,9,2,99,1,26,4,1,2,3,44,9,9999,4
4412,21,9,3,11,14,12,2,99,1,25,4,1,2,3,44,11,9999,2
4416,21,9,3,11,14,12,2,99,2,28,4,1,2,3,44,11,9999,2
4496,28,9,3,15,12,1,2,99,1,29,4,1,2,9,44,2,9999,1
4670,9,10,7,9,17,10,2,99,2,25,4,1,2,3,44,5,1987,2
4682,11,10,2,10,1,1,1,9,2,28,4,1,2,1,44,4,2004,1
4713,15,10,6,15,5,13,2,99,1,26,4,1,2,3,44,2,9999,1
4799,18,10,2,10,9,17,2,99,1,25,4,1,2,9,44,6,9999,1
4804,19,10,3,23,1,1,1,8,1,25,4,1,1,1,44,99,9999,2
4846,22,10,6,9,9,1,2,99,1,27,4,1,2,3,44,1,1985,1
4861,23,10,7,18,10,1,2,99,1,26,4,1,2,3,44,8,9999,2
4874,24,10,1,22,9,14,2,99,1,28,4,1,2,3,44,9,9999,1
4882,24,10,1,16,17,8,2,99,1,29,4,1,2,3,44,5,9999,2
4931,27,10,4,15,12,21,2,99,1,26,4,1,2,3,44,2,1999,3
4936,27,10,4,15,13,1,2,99,1,28,4,1,2,1,44,8,9999,1
4957,28,10,5,21,22,1,2,99,1,27,4,1,2,3,44,4,9999,1
4965,28,10,5,15,9,20,2,99,2,26,4,1,2,9,44,4,9999,1
4971,28,10,5,18,13,32,2,99,1,26,4,1,2,3,44,5,9999,1
4985,29,10,6,11,18,1,2,99,2,26,4,1,2,9,44,1,2008,3
5055,3,11,4,12,2,1,2,99,1,28,4,1,2,3,44,4,9999,2
5139,9,11,3,14,4,1,2,99,1,28,4,1,2,3,44,6,1986,3
5141,9,11,3,14,4,1,2,99,2,25,4,1,2,3,44,6,1986,3
5233,14,11,1,19,1,1,1,18,1,25,4,1,2,3,44,2,9999,1
5318,15,11,2,0,5,5,2,99,1,26,4,1,1,2,44,1,9999,3
5402,19,11,6,11,13,6,2,99,2,25,4,1,1,3,44,9,9999,4
5404,19,11,6,11,13,6,2,99,1,25,4,1,2,3,44,9,9999,4
5418,20,11,7,8,1,1,1,10,1,25,4,1,2,9,44,1,9999,2
5419,20,11,7,8,1,1,1,10,1,25,4,1,2,9,44,1,9999,2
5428,20,11,7,0,6,1,2,99,1,26,4,1,1,1,44,6,9999,2
5471,23,11,3,7,14,16,1,99,2,27,4,1,2,3,44,4,1988,2
5479,24,11,4,22,10,1,1,99,1,27,4,1,2,9,44,2,2009,1
5567,27,11,7,4,2,8,2,99,2,25,4,1,2,3,44,2,9999,1
5586,29,11,2,13,1,15,2,99,1,25,4,1,2,1,44,3,2000,2
5657,4,12,7,22,9,9,2,99,1,27,4,1,2,3,44,1,1987,2
5694,7,12,3,13,12,1,2,99,2,27,4,1,2,1,44,6,2001,2
5704,8,12,4,10,20,1,2,99,2,29,4,1,2,3,44,6,1994,1
5708,8,12,4,10,20,1,2,99,2,27,4,1,2,3,44,6,1994,1
5714,9,12,5,20,8,1,2,99,1,29,4,1,2,1,44,4,9999,1
5794,15,12,4,20,14,11,2,99,1,28,4,1,2,3,44,4,9999,2
5800,16,12,5,10,1,1,1,11,1,29,4,1,2,1,44,3,9999,1
5865,20,12,2,0,22,1,2,99,1,29,4,1,2,1,44,11,1992,2
5914,22,12,4,10,1,8,1,1,1,25,4,1,2,3,44,5,2000,1
5992,26,12,1,6,3,1,2,99,1,27,4,1,2,3,44,3,9999,1
5993,26,12,1,6,3,1,2,99,2,25,4,1,2,3,44,3,9999,1
63,4,1,2,20,10,1,2,99,1,30,5,1,2,3,44,2,1984,1
75,4,1,2,16,16,8,2,99,1,31,5,1,2,3,44,2,9999,4
76,4,1,2,16,16,8,2,99,1,31,5,1,2,3,44,2,9999,4
122,8,1,6,4,12,10,2,99,1,32,5,1,1,2,44,6,9999,4
153,8,1,6,4,12,10,2,99,1,33,5,1,2,2,44,6,9999,4
168,8,1,6,4,12,10,2,99,1,32,5,1,2,2,44,6,9999,4
175,9,1,7,0,2,1,2,99,1,30,5,1,2,1,44,4,9999,1
176,9,1,7,0,2,1,2,99,1,33,5,1,2,1,44,4,9999,1
177,9,1,7,1,17,1,2,99,1,31,5,1,2,1,44,3,9999,1
181,9,1,7,14,14,1,2,99,1,33,5,1,2,3,44,1,9999,3
183,9,1,7,14,14,1,2,99,1,33,5,1,2,3,44,1,9999,3
218,12,1,3,10,15,1,2,99,1,34,5,1,2,1,44,4,2008,4
221,12,1,3,10,15,1,2,99,1,34,5,1,2,1,44,4,2008,4
231,13,1,4,22,18,1,2,99,2,32,5,1,2,9,44,6,2004,3
237,14,1,5,0,5,6,2,99,1,33,5,1,1,3,44,99,1981,2
253,15,1,6,14,9,9,2,99,1,34,5,1,2,3,44,1,9999,2
270,16,1,7,20,22,17,2,99,1,32,5,1,2,9,44,1,2008,1
291,16,1,7,11,4,6,2,99,2,33,5,1,2,3,44,99,1990,2
307,18,1,2,20,11,1,2,99,2,34,5,1,2,3,44,5,9999,3
309,18,1,2,20,11,1,2,99,2,32,5,1,2,3,44,5,9999,3
312,18,1,2,20,11,1,2,99,2,33,5,1,2,3,44,5,9999,3
422,24,1,1,5,13,26,2,99,1,30,5,1,2,3,44,2,9999,4
444,26,1,3,11,15,7,2,99,1,33,5,1,2,3,44,6,9999,1
445,26,1,3,11,15,7,2,99,1,31,5,1,2,3,44,6,9999,1
452,27,1,4,19,6,1,2,99,2,30,5,1,2,1,44,6,9999,1
458,28,1,5,9,20,5,2,99,2,34,5,1,2,3,44,5,9999,4
460,28,1,5,9,20,5,2,99,2,32,5,1,2,3,44,5,9999,4
469,29,1,6,2,1,1,1,5,1,33,5,1,2,1,44,3,2000,3
531,1,2,2,9,7,1,2,99,2,30,5,1,2,9,44,6,2005,2
532,1,2,2,9,7,1,2,99,2,33,5,1,2,9,44,6,2005,2
617,6,2,7,1,1,1,1,1,1,30,5,1,1,1,44,1,9999,3
622,6,2,7,6,1,8,1,7,1,31,5,1,2,1,44,6,9999,1
670,11,2,5,10,21,1,2,99,1,33,5,1,2,3,44,1,1993,3
672,11,2,5,10,21,1,2,99,2,34,5,1,2,3,44,1,1993,3
679,11,2,5,10,21,1,2,99,1,30,5,1,2,3,44,1,1993,3
682,11,2,5,10,21,1,2,99,2,34,5,1,2,3,44,1,1993,3
686,11,2,5,10,21,1,2,99,1,32,5,1,2,3,44,1,1993,3
710,12,2,6,23,18,1,2,99,1,31,5,1,2,1,44,2,9999,1
762,18,2,5,2,1,1,1,12,1,30,5,1,2,1,44,3,1989,2
851,24,2,4,8,14,9,2,99,2,32,5,1,2,9,44,1,2006,1
852,24,2,4,8,14,9,2,99,2,30,5,1,2,9,44,1,2006,1
855,24,2,4,8,14,9,2,99,1,31,5,1,2,9,44,1,2006,1
901,26,2,6,4,1,1,1,7,2,30,5,1,2,3,44,2,9999,1
922,27,2,7,18,8,1,2,99,1,30,5,1,2,3,44,5,9999,1
934,28,2,1,14,14,6,2,99,2,32,5,1,1,3,44,9,9999,2
1019,5,3,6,1,1,1,1,7,1,34,5,1,2,9,44,2,2009,1
1057,6,3,7,12,5,1,2,99,1,30,5,1,2,3,44,1,1986,1
1061,6,3,7,12,5,1,2,99,2,30,5,1,2,3,44,1,1986,1
1062,6,3,7,12,5,1,2,99,2,32,5,1,1,3,44,1,1986,1
1274,16,3,3,13,1,5,2,99,1,31,5,1,2,3,44,3,9999,3
1275,16,3,3,13,1,5,2,99,1,30,5,1,2,3,44,3,9999,3
1281,16,3,3,10,19,1,2,99,2,30,5,1,1,3,44,3,9999,1
1282,16,3,3,10,19,1,2,99,1,31,5,1,1,3,44,3,9999,1
1286,16,3,3,16,13,1,2,99,1,32,5,1,2,3,44,3,9999,1
1289,17,3,4,9,8,1,2,99,2,34,5,1,1,3,44,7,9999,3
1310,18,3,5,21,4,1,2,99,1,32,5,1,2,1,44,4,9999,1
1319,19,3,6,16,14,4,2,99,2,34,5,1,2,3,44,1,1987,3
1377,25,3,5,23,16,1,2,99,1,30,5,1,2,3,44,3,9999,3
1391,26,3,6,16,12,1,2,99,1,33,5,1,2,1,44,5,9999,1
1471,30,3,3,20,4,1,2,99,2,30,5,1,2,3,44,5,9999,2
1526,4,4,1,15,1,10,2,99,1,32,5,1,2,3,44,5,9999,3
1528,4,4,1,15,1,10,2,99,1,30,5,1,2,3,44,5,9999,3
1530,4,4,1,15,1,10,2,99,1,30,5,1,2,3,44,5,9999,3
1531,4,4,1,22,1,10,1,4,2,32,5,1,2,3,44,3,9999,1
1537,4,4,1,12,7,5,2,99,1,32,5,1,2,3,44,2,9999,4
1569,7,4,4,20,13,8,2,99,1,33,5,1,1,1,44,6,9999,4
1573,7,4,4,10,14,6,2,99,1,33,5,1,2,3,44,4,9999,3
1575,7,4,4,10,14,6,2,99,1,30,5,1,2,3,44,4,9999,3
1661,12,4,2,22,5,1,2,99,1,30,5,1,2,3,44,99,1997,3
1767,19,4,2,14,18,1,2,99,1,33,5,1,2,3,44,6,9999,4
1782,20,4,3,10,14,1,2,99,1,31,5,1,2,3,44,5,9999,3
1783,20,4,3,10,14,1,2,99,1,30,5,1,1,3,44,5,9999,3
1906,24,4,7,14,5,5,2,99,1,32,5,1,2,3,44,1,9999,1
1907,24,4,7,14,5,5,2,99,1,34,5,1,2,3,44,2,2003,1
2012,1,5,7,0,19,6,2,99,1,30,5,1,2,3,44,1,1990,1
2025,2,5,1,3,14,19,2,99,2,31,5,1,2,3,44,4,9999,4
2027,2,5,1,3,14,19,2,99,2,33,5,1,2,3,44,4,9999,4
2036,3,5,2,18,16,17,2,99,1,31,5,1,2,3,44,5,1994,4
2037,3,5,2,18,16,17,2,99,1,31,5,1,2,3,44,5,1994,4
2119,8,5,7,13,2,1,2,99,1,32,5,1,2,3,44,3,1992,4
2125,8,5,7,13,2,1,2,99,1,32,5,1,2,3,44,3,1992,4
2136,9,5,1,6,10,1,2,99,1,31,5,1,2,3,44,5,9999,2
2154,10,5,2,4,6,1,2,99,2,33,5,1,2,1,44,1,1996,2
2163,10,5,2,9,16,1,2,99,2,30,5,1,2,3,44,2,1991,3
2265,15,5,7,22,7,1,1,99,1,32,5,1,1,3,44,4,2011,4
2316,19,5,4,10,14,15,2,99,2,32,5,1,2,3,44,3,1983,4
2317,19,5,4,10,14,15,2,99,2,34,5,1,2,3,44,3,1983,4
2364,21,5,6,15,5,4,1,99,1,30,5,1,2,3,44,1,9999,1
2439,26,5,4,22,3,1,2,99,2,30,5,1,2,9,44,4,9999,1
2447,27,5,5,14,16,3,2,99,1,32,5,1,2,3,44,2,1986,3
2466,28,5,6,14,10,6,2,99,2,30,5,1,2,3,44,2,9999,2
2470,28,5,6,14,10,6,2,99,1,30,5,1,2,3,44,2,9999,2
2507,28,5,6,15,2,3,2,99,1,30,5,1,2,1,44,1,9999,1
2516,29,5,7,4,9,20,2,99,1,31,5,1,1,3,44,3,1991,1
2527,30,5,1,13,1,1,1,3,1,30,5,1,2,3,44,5,9999,1
2545,30,5,1,15,13,6,2,99,1,34,5,1,2,9,44,8,9999,4
2585,31,5,2,7,13,1,1,11,1,32,5,1,2,11,44,10,9999,1
2593,31,5,2,13,17,1,2,99,2,32,5,1,2,1,44,5,2001,1
2621,2,6,4,18,16,7,2,99,1,34,5,1,1,3,44,1,9999,3
2633,3,6,5,5,1,1,1,12,1,30,5,1,2,10,44,2,2001,1
2743,11,6,6,6,2,1,2,99,2,30,5,1,2,3,44,4,9999,1
2804,14,6,2,21,20,9,2,99,1,31,5,1,2,3,44,9,2006,3
2914,20,6,1,11,2,1,2,99,1,30,5,1,2,9,44,6,9999,1
