núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,fall_les,int_o_noint,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
6691,2015,12,1,2,17,3,2,1,116,2,99,1,18,1,2,2,4,2,1,1,5,4,9999,6,1
6692,2015,12,1,2,17,3,2,1,116,2,99,1,15,2,2,2,4,2,1,1,5,4,9999,6,1
6693,2015,12,1,2,17,3,2,1,116,2,99,1,38,1,6,6,8,2,1,1,5,4,9999,6,1
6694,2015,12,1,2,18,4,3,22,2206,2,99,2,18,1,2,2,4,2,1,3,44,2,1989,2,3
6695,2015,12,1,2,18,4,3,22,2206,2,99,1,18,1,2,2,4,2,1,3,44,2,1989,2,3
6696,2015,12,1,2,18,4,3,22,2206,2,99,1,32,1,5,5,7,2,1,3,44,2,1989,2,3
6697,2015,12,1,2,19,4,3,19,1901,2,99,1,23,1,3,3,5,2,1,4,99,99,9999,6,1
6698,2015,12,1,2,18,4,3,5,501,2,99,1,27,1,4,4,6,2,1,4,40,3,9999,6,1
6699,2015,12,1,2,19,4,3,6,609,2,99,2,21,1,3,3,5,2,1,3,13,4,9999,6,1
6700,2015,12,1,2,19,4,3,6,609,2,99,2,13,2,1,1,3,2,1,3,13,4,9999,6,1
6701,2015,12,1,2,19,4,3,6,609,2,99,1,11,2,1,1,3,2,1,3,13,4,9999,6,1
6702,2015,12,1,2,19,4,3,9,902,2,99,1,25,1,4,4,6,2,1,3,34,2,9999,6,1
6703,2015,12,1,2,19,4,3,9,902,2,99,1,21,1,3,3,5,2,1,3,34,2,9999,6,1
6704,2015,12,1,2,19,4,3,9,902,2,99,1,19,1,2,2,4,2,1,3,34,2,9999,6,1
6705,2015,12,1,2,18,4,3,13,1306,2,99,1,28,1,4,4,6,2,1,4,99,5,9999,6,2
6706,2015,12,1,2,21,4,3,14,1401,2,99,1,17,2,2,2,4,2,1,4,21,1,2013,5,1
6707,2015,12,1,2,21,4,3,14,1401,2,99,1,17,2,2,2,4,2,1,4,21,1,2013,5,1
6708,2015,12,1,2,21,4,3,4,401,2,99,1,22,1,3,3,5,2,1,4,14,2,9999,6,1
6709,2015,12,2,3,18,4,3,3,303,2,99,1,38,1,6,6,8,2,2,2,99,4,9999,6,1
6710,2015,12,2,3,18,4,3,3,303,2,99,1,22,1,3,3,5,2,2,2,99,4,9999,6,1
6711,2015,12,2,3,18,4,3,3,303,2,99,1,29,1,4,4,6,2,2,2,99,4,9999,6,1
6712,2015,12,2,3,13,3,2,20,2001,2,99,1,23,1,3,3,5,2,1,5,23,2,1997,3,1
6713,2015,12,2,3,9,2,1,6,613,2,99,2,24,1,3,3,5,2,1,1,5,11,1988,2,1
6714,2015,12,2,3,9,2,1,6,613,2,99,2,40,1,7,7,9,2,1,1,5,11,1988,2,1
6715,2015,12,2,3,22,4,3,1,108,1,11,1,32,1,5,5,7,2,1,4,24,5,2014,5,1
6716,2015,12,2,3,22,4,3,1,108,1,11,1,38,1,6,6,8,2,1,4,55,5,2011,5,1
6717,2015,12,2,3,23,4,3,1,101,1,1,1,24,1,3,3,5,1,2,1,34,3,2009,4,1
6718,2015,12,3,4,21,4,3,1,101,1,1,2,999,9,16,12,18,2,1,14,20,1,2000,4,1
6719,2015,12,3,4,19,4,3,1,101,1,9,1,19,1,2,2,4,2,1,4,2,3,9999,6,3
6720,2015,12,3,4,6,2,1,1,103,2,99,1,32,1,5,5,7,2,1,6,22,2,9999,6,1
6721,2015,12,3,4,6,2,1,1,103,2,99,1,41,1,7,7,9,2,1,6,22,2,9999,6,1
6722,2015,12,3,4,6,2,1,1,103,2,99,1,41,1,7,7,9,2,1,6,22,2,9999,6,1
6723,2015,12,3,4,6,2,1,1,103,2,99,1,31,1,5,5,7,2,1,6,22,2,9999,6,1
6724,2015,12,3,4,6,2,1,1,103,2,99,1,54,1,9,9,11,2,1,6,22,2,9999,6,1
6725,2015,12,3,4,6,2,1,1,103,2,99,1,20,1,3,3,5,2,1,6,22,2,9999,6,1
6726,2015,12,3,4,7,2,1,1,101,1,13,1,31,1,5,5,7,2,1,4,99,99,9999,6,1
6727,2015,12,3,4,9,2,1,1,101,1,10,1,17,2,2,2,4,2,1,4,99,99,9999,6,1
6728,2015,12,3,4,18,4,3,19,1901,2,99,1,15,2,2,2,4,2,1,3,44,1,1993,3,1
6729,2015,12,3,4,18,4,3,19,1901,2,99,1,5,2,1,1,2,2,1,3,44,1,1993,3,1
6730,2015,12,3,4,18,4,3,19,1901,2,99,1,49,1,8,8,10,2,1,3,44,1,1993,3,1
6731,2015,12,3,4,18,4,3,19,1901,2,99,1,25,1,4,4,6,2,1,3,44,1,1993,3,1
6732,2015,12,3,4,18,4,3,19,1901,2,99,2,18,1,2,2,4,2,1,3,44,1,1993,3,1
6733,2015,12,3,4,18,4,3,19,1901,2,99,1,13,2,1,1,3,2,1,3,44,1,1993,3,1
6734,2015,12,3,4,18,4,3,19,1901,2,99,2,18,1,2,2,4,2,1,3,44,1,1993,3,1
6735,2015,12,3,4,18,4,3,19,1901,2,99,1,33,1,5,5,7,2,1,3,44,1,1993,3,1
6736,2015,12,3,4,18,4,3,19,1901,2,99,2,33,1,5,5,7,2,1,3,44,1,1993,3,1
6737,2015,12,3,4,18,4,3,19,1901,2,99,1,65,1,12,11,14,2,1,3,44,1,1993,3,1
6738,2015,12,3,4,18,4,3,19,1901,2,99,1,12,2,1,1,3,2,1,3,44,1,1993,3,1
6739,2015,12,3,4,18,4,3,19,1901,2,99,1,60,1,11,11,13,2,1,3,44,1,1993,3,1
6740,2015,12,3,4,11,2,1,6,602,2,99,1,45,1,8,8,10,1,2,4,99,99,9999,6,1
6741,2015,12,3,4,15,3,2,10,1002,2,99,1,57,1,10,10,12,1,2,4,2,5,9999,6,3
6742,2015,12,3,4,11,2,1,12,1222,2,99,1,19,1,2,2,4,2,1,4,2,99,2009,4,1
6743,2015,12,3,4,11,2,1,12,1222,2,99,1,56,1,10,10,12,2,1,4,24,5,9999,6,1
6744,2015,12,3,4,23,4,3,18,1805,2,99,1,29,1,4,4,6,1,2,1,32,4,9999,6,3
6745,2015,12,3,4,4,1,1,4,401,2,99,1,23,1,3,3,5,1,2,4,2,3,9999,6,2
6746,2015,12,4,5,22,4,3,1,101,1,1,1,32,1,5,5,7,2,2,5,34,2,9999,6,1
6747,2015,12,4,5,22,4,3,1,101,1,1,1,28,1,4,4,6,2,1,12,33,1,9999,6,1
6748,2015,12,4,5,22,4,3,1,101,1,1,1,36,1,6,6,8,2,1,12,33,1,9999,6,1
6749,2015,12,4,5,22,4,3,1,101,1,1,1,11,2,1,1,3,2,1,12,33,1,9999,6,1
6750,2015,12,4,5,22,4,3,1,101,1,1,2,42,1,7,7,9,2,1,12,33,1,9999,6,1
6751,2015,12,4,5,22,4,3,1,101,1,1,1,35,1,6,6,8,2,1,12,33,1,9999,6,1
6752,2015,12,4,5,22,4,3,1,101,1,1,1,41,1,7,7,9,2,1,12,33,1,9999,6,1
6753,2015,12,4,5,22,4,3,1,101,1,1,1,31,1,5,5,7,2,1,12,33,1,9999,6,1
6754,2015,12,4,5,22,4,3,1,101,1,1,1,11,2,1,1,3,2,1,12,33,1,9999,6,1
6755,2015,12,4,5,22,4,3,1,101,1,1,2,2,2,1,1,1,2,1,12,33,1,9999,6,1
6756,2015,12,4,5,22,4,3,1,101,1,1,1,8,2,1,1,2,2,1,12,33,1,9999,6,1
6757,2015,12,4,5,22,4,3,1,101,1,1,2,27,1,4,4,6,2,1,12,33,1,9999,6,1
6758,2015,12,4,5,22,4,3,1,101,1,1,2,22,1,3,3,5,2,1,12,33,1,9999,6,1
6759,2015,12,4,5,22,4,3,1,101,1,1,2,50,1,9,9,11,2,1,12,33,1,9999,6,1
6760,2015,12,4,5,4,1,1,1,101,1,13,2,22,1,3,3,5,2,1,2,13,9,9999,6,2
6761,2015,12,4,5,4,1,1,1,101,1,13,1,33,1,5,5,7,2,1,2,13,9,9999,6,2
6762,2015,12,4,5,21,4,3,21,2106,2,99,2,54,1,9,9,11,2,2,3,37,1,1999,3,1
6763,2015,12,4,5,19,4,3,20,2001,2,99,1,48,1,8,8,10,2,1,99,99,99,2005,4,1
6764,2015,12,4,5,22,4,3,11,1101,2,99,1,46,1,8,8,10,2,1,12,99,2,1992,3,1
6765,2015,12,4,5,22,4,3,11,1101,2,99,1,27,1,4,4,6,2,1,4,99,7,2008,4,1
6766,2015,12,4,5,10,2,1,9,917,2,99,1,69,1,12,11,14,2,1,4,20,5,9999,6,1
6767,2015,12,4,5,19,4,3,9,901,1,3,2,20,1,3,3,5,2,1,4,24,1,2013,5,1
6768,2015,12,4,5,17,3,2,3,312,2,99,1,47,1,8,8,10,2,2,5,23,2,2014,5,2
6769,2015,12,5,6,1,1,1,1,101,1,3,2,28,1,4,4,6,2,1,9,44,2,9999,6,1
6770,2015,12,5,6,1,1,1,1,101,1,3,2,999,9,16,12,18,2,1,9,44,2,9999,6,1
6771,2015,12,5,6,2,1,1,1,101,1,9,1,32,1,5,5,7,2,1,10,20,2,2013,5,1
6772,2015,12,5,6,10,2,1,1,103,2,99,1,24,1,3,3,5,1,2,6,99,6,9999,6,3
6773,2015,12,5,6,10,2,1,1,101,1,5,2,19,1,2,2,4,2,1,4,21,5,9999,6,1
6774,2015,12,5,6,14,3,2,1,102,1,99,1,32,1,5,5,7,2,1,4,42,99,9999,6,1
6775,2015,12,5,6,15,3,2,1,101,1,16,1,999,9,16,12,18,2,1,4,2,5,2011,5,3
6776,2015,12,5,6,15,3,2,1,101,1,16,2,999,9,16,12,18,2,1,4,2,5,2011,5,3
6777,2015,12,5,6,8,2,1,1,101,1,12,1,25,1,4,4,6,2,2,4,40,5,9999,6,1
6778,2015,12,5,6,19,4,3,1,115,2,99,1,34,1,5,5,7,2,1,4,21,5,9999,6,1
6779,2015,12,5,6,15,3,2,1,117,1,7,1,23,1,3,3,5,2,1,4,99,99,9999,6,3
6780,2015,12,5,6,15,3,2,1,117,1,7,2,45,1,8,8,10,2,1,4,99,99,9999,6,3
6781,2015,12,5,6,0,1,1,1,108,1,8,1,32,1,5,5,7,2,1,5,5,2,1999,3,2
6782,2015,12,5,6,14,3,2,22,2201,2,99,1,56,1,10,10,12,2,2,4,99,99,9999,6,1
6783,2015,12,5,6,8,2,1,19,1903,2,99,1,17,2,2,2,4,1,2,4,31,5,2008,4,1
6784,2015,12,5,6,8,2,1,19,1903,2,99,1,21,1,3,3,5,2,1,4,31,5,2008,4,1
6785,2015,12,5,6,4,1,1,6,601,2,99,2,26,1,4,4,6,2,1,1,42,99,9999,6,1
6786,2015,12,5,6,23,4,3,6,609,2,99,1,36,1,6,6,8,1,2,8,17,8,1992,3,1
6787,2015,12,5,6,6,2,1,11,1109,2,99,1,25,1,4,4,6,1,2,2,21,1,9999,6,1
6788,2015,12,5,6,19,4,3,13,1301,2,99,1,21,1,3,3,5,2,1,4,99,99,9999,6,1
6789,2015,12,5,6,11,2,1,16,1609,2,99,1,25,1,4,4,6,2,1,4,21,5,9999,6,1
6790,2015,12,5,6,13,3,2,4,416,2,99,1,21,1,3,3,5,2,1,4,2,1,2015,5,1
6791,2015,12,5,6,13,3,2,4,416,2,99,1,18,1,2,2,4,2,1,4,2,1,2015,5,1
6792,2015,12,5,6,14,3,2,3,304,2,99,1,21,1,3,3,5,2,1,4,31,5,2008,4,1
6793,2015,12,6,7,0,1,1,1,101,1,1,1,28,1,4,4,6,2,1,4,61,1,9999,6,1
6794,2015,12,6,7,18,4,3,1,101,1,11,1,28,1,4,4,6,2,1,4,2,3,9999,6,1
6795,2015,12,6,7,18,4,3,1,101,1,7,1,35,1,6,6,8,2,2,1,99,99,9999,6,1
6796,2015,12,6,7,22,4,3,1,114,2,99,1,999,9,16,12,18,2,1,4,2,99,9999,6,3
6797,2015,12,6,7,15,3,2,1,114,2,99,1,28,1,4,4,6,2,2,4,99,5,9999,6,3
6798,2015,12,6,7,20,4,3,1,108,1,6,1,35,1,6,6,8,2,2,4,99,99,9999,6,3
6799,2015,12,6,7,23,4,3,19,1904,2,99,1,999,9,16,12,18,2,1,3,32,2,9999,6,1
6800,2015,12,6,7,5,1,1,5,501,2,99,1,29,1,4,4,6,2,1,1,21,1,9999,6,2
6801,2015,12,6,7,5,1,1,5,501,2,99,1,27,1,4,4,6,2,1,1,21,1,9999,6,2
6802,2015,12,6,7,5,1,1,5,501,2,99,2,19,1,2,2,4,2,1,1,21,1,9999,6,2
6803,2015,12,6,7,23,4,3,5,511,2,99,1,20,1,3,3,5,2,1,3,99,99,9999,6,1
6804,2015,12,6,7,23,4,3,5,511,2,99,1,21,1,3,3,5,2,1,3,99,99,9999,6,1
6805,2015,12,6,7,23,4,3,5,511,2,99,1,20,1,3,3,5,2,1,3,99,99,9999,6,1
6806,2015,12,6,7,16,3,2,6,602,2,99,1,26,1,4,4,6,2,2,12,3,1,1992,3,1
6807,2015,12,6,7,16,3,2,6,602,2,99,2,56,1,10,10,12,2,2,12,3,1,1992,3,1
6808,2015,12,6,7,16,3,2,6,602,2,99,2,33,1,5,5,7,2,2,12,3,1,1992,3,1
6809,2015,12,6,7,16,3,2,6,602,2,99,2,29,1,4,4,6,2,2,12,3,1,1992,3,1
6810,2015,12,6,7,16,3,2,6,602,2,99,2,33,1,5,5,7,2,2,12,3,1,1992,3,1
6811,2015,12,6,7,16,3,2,6,602,2,99,2,34,1,5,5,7,2,2,12,3,1,1992,3,1
6812,2015,12,6,7,16,3,2,6,602,2,99,2,36,1,6,6,8,2,2,12,3,1,1992,3,1
6813,2015,12,6,7,16,3,2,6,602,2,99,2,35,1,6,6,8,2,2,12,3,1,1992,3,1
6814,2015,12,6,7,18,4,3,6,602,2,99,1,23,1,3,3,5,2,2,4,99,7,9999,6,1
6815,2015,12,6,7,6,2,1,10,1020,2,99,1,25,1,4,4,6,1,2,4,2,3,9999,6,2
6816,2015,12,6,7,18,4,3,16,1601,2,99,1,29,1,4,4,6,2,1,10,99,2,9999,6,4
6817,2015,12,6,7,17,3,2,2,202,2,99,1,40,1,7,7,9,1,2,1,99,6,9999,6,3
6818,2015,12,6,7,22,4,3,4,411,2,99,1,35,1,6,6,8,2,2,4,99,2,9999,6,1
6819,2015,12,7,1,7,2,1,1,101,1,1,1,18,1,2,2,4,2,1,12,99,1,9999,6,1
6820,2015,12,7,1,7,2,1,1,101,1,1,1,18,1,2,2,4,2,1,12,99,1,9999,6,1
6821,2015,12,7,1,7,2,1,1,101,1,1,1,61,1,11,11,13,2,1,12,99,1,9999,6,1
6822,2015,12,7,1,7,2,1,1,101,1,1,1,75,1,14,11,16,2,1,12,99,1,9999,6,1
6823,2015,12,7,1,7,2,1,1,101,1,1,1,43,1,7,7,9,2,1,12,47,6,1997,3,1
6824,2015,12,7,1,7,2,1,1,101,1,1,1,59,1,10,10,12,2,1,12,47,6,1997,3,1
6825,2015,12,7,1,7,2,1,1,101,1,1,1,49,1,8,8,10,2,1,12,47,6,1997,3,1
6826,2015,12,7,1,7,2,1,1,101,1,1,1,34,1,5,5,7,2,1,12,47,6,1997,3,1
6827,2015,12,7,1,7,2,1,1,101,1,1,1,28,1,4,4,6,2,1,12,47,6,1997,3,1
6828,2015,12,7,1,7,2,1,1,101,1,1,1,22,1,3,3,5,2,1,12,47,6,1997,3,1
6829,2015,12,7,1,7,2,1,1,101,1,1,1,18,1,2,2,4,2,1,12,47,6,1997,3,1
6830,2015,12,7,1,7,2,1,1,101,1,1,2,55,1,10,10,12,2,1,12,47,6,1997,3,1
6831,2015,12,7,1,7,2,1,1,101,1,1,1,48,1,8,8,10,2,1,12,47,6,1997,3,1
6832,2015,12,7,1,7,2,1,1,101,1,1,1,27,1,4,4,6,2,1,12,47,6,1997,3,1
6833,2015,12,7,1,23,4,3,11,1109,2,99,1,22,1,3,3,5,1,2,4,99,99,9999,6,1
6834,2015,12,7,1,23,4,3,11,1109,2,99,1,22,1,3,3,5,1,2,4,99,99,9999,6,1
6835,2015,12,7,1,9,2,1,18,1801,2,99,1,34,1,5,5,7,1,2,3,44,6,9999,6,1
6836,2015,12,7,1,9,2,1,18,1801,2,99,1,12,2,1,1,3,1,2,3,44,6,9999,6,1
6837,2015,12,8,2,17,3,2,1,101,1,3,1,40,1,7,7,9,2,2,4,24,1,9999,6,3
6838,2015,12,8,2,3,1,1,1,113,2,99,1,999,9,16,12,18,2,1,3,34,4,2012,5,2
6839,2015,12,8,2,19,4,3,1,115,1,12,2,30,1,5,5,7,2,2,4,2,5,2012,5,3
6840,2015,12,8,2,6,2,1,5,501,2,99,1,61,1,11,11,13,2,1,6,99,5,9999,6,3
6841,2015,12,8,2,6,2,1,5,501,2,99,1,38,1,6,6,8,2,1,6,99,5,9999,6,3
6842,2015,12,8,2,15,3,2,6,602,2,99,2,22,1,3,3,5,2,1,14,2,1,2012,5,1
6843,2015,12,8,2,15,3,2,6,602,2,99,2,20,1,3,3,5,2,1,14,2,1,2012,5,1
6844,2015,12,8,2,18,4,3,10,1001,2,99,2,14,2,1,1,3,2,2,4,2,1,2013,5,1
6845,2015,12,8,2,7,2,1,2,208,2,99,2,36,1,6,6,8,2,1,3,99,99,9999,6,3
6846,2015,12,8,2,12,3,2,7,704,2,99,2,34,1,5,5,7,2,2,3,44,4,1991,3,1
6847,2015,12,8,2,12,3,2,7,704,2,99,2,5,2,1,1,2,2,2,3,44,4,1991,3,1
6848,2015,12,8,2,12,3,2,7,704,2,99,2,28,1,4,4,6,2,1,3,44,4,1991,3,1
6849,2015,12,8,2,12,3,2,7,704,2,99,1,6,2,1,1,2,2,2,3,44,4,1991,3,1
6850,2015,12,9,3,19,4,3,1,101,1,18,1,12,2,1,1,3,2,1,1,44,3,9999,6,1
6851,2015,12,9,3,19,4,3,1,102,1,16,1,32,1,5,5,7,2,1,1,99,99,2014,5,1
6852,2015,12,9,3,0,1,1,1,115,1,99,1,19,1,2,2,4,2,1,1,44,99,1942,1,1
6853,2015,12,9,3,22,4,3,1,115,1,4,1,19,1,2,2,4,2,1,1,44,11,9999,6,1
6854,2015,12,9,3,1,1,1,10,1020,1,99,1,23,1,3,3,5,1,2,5,33,2,9999,6,1
6855,2015,12,9,3,22,4,3,9,901,2,2,1,17,2,2,2,4,2,1,3,30,2,2006,4,1
6856,2015,12,9,3,22,4,3,9,901,2,2,2,18,1,2,2,4,2,1,3,30,2,2006,4,1
6857,2015,12,9,3,19,4,3,9,902,2,99,1,32,1,5,5,7,2,1,9,44,2,2006,4,1
6858,2015,12,9,3,1,1,1,3,303,1,99,1,48,1,8,8,10,2,1,6,99,2,2003,4,1
6859,2015,12,9,3,1,1,1,3,303,1,99,2,46,1,8,8,10,2,1,6,99,2,2003,4,1
6860,2015,12,9,3,1,1,1,3,303,1,99,2,26,1,4,4,6,2,1,6,99,2,2003,4,1
6861,2015,12,10,4,15,3,2,1,101,1,3,1,999,9,16,12,18,2,1,4,40,3,9999,6,1
6862,2015,12,10,4,2,1,1,5,511,2,99,1,37,1,6,6,8,2,1,1,44,6,9999,6,2
6863,2015,12,10,4,2,1,1,5,511,2,99,1,42,1,7,7,9,2,1,1,44,6,9999,6,2
6864,2015,12,10,4,9,2,1,5,501,2,99,1,42,1,7,7,9,1,2,6,15,2,9999,6,3
6865,2015,12,10,4,12,3,2,11,1104,2,99,1,33,1,5,5,7,2,1,9,37,4,2009,4,3
6866,2015,12,10,4,12,3,2,11,1104,2,99,2,9,2,1,1,2,2,1,9,37,4,2009,4,3
6867,2015,12,10,4,12,3,2,11,1104,2,99,2,1,2,1,1,1,2,1,9,37,4,2009,4,3
6868,2015,12,10,4,12,3,2,11,1104,2,99,2,29,1,4,4,6,2,1,9,37,4,2009,4,3
6869,2015,12,10,4,12,3,2,11,1104,2,99,2,37,1,6,6,8,2,1,9,37,4,2009,4,3
6870,2015,12,10,4,12,3,2,11,1104,2,99,1,60,1,11,11,13,2,1,9,37,4,2009,4,3
6871,2015,12,10,4,12,3,2,11,1104,2,99,1,19,1,2,2,4,2,1,9,37,4,2009,4,3
6872,2015,12,10,4,12,3,2,11,1104,2,99,1,19,1,2,2,4,2,1,9,37,4,2009,4,3
6873,2015,12,10,4,10,2,1,16,1601,2,99,1,18,1,2,2,4,2,1,4,42,3,9999,6,1
6874,2015,12,10,4,10,2,1,7,701,2,99,1,37,1,6,6,8,1,2,4,21,99,9999,6,1
6875,2015,12,11,5,8,2,1,1,101,1,11,2,20,1,3,3,5,2,1,4,14,5,2003,4,1
6876,2015,12,11,5,15,3,2,19,1901,2,99,1,60,1,11,11,13,2,1,5,19,2,2008,4,1
6877,2015,12,11,5,15,3,2,19,1901,2,99,1,31,1,5,5,7,2,1,3,37,2,2011,5,1
6878,2015,12,11,5,6,2,1,5,506,2,99,1,21,1,3,3,5,2,1,4,99,99,9999,6,1
6879,2015,12,11,5,6,2,1,5,506,2,99,1,18,1,2,2,4,2,1,4,99,99,9999,6,1
6880,2015,12,11,5,3,1,1,9,901,1,1,1,19,1,2,2,4,2,1,4,2,3,9999,6,4
6881,2015,12,11,5,9,2,1,9,920,1,2,1,999,9,16,12,18,2,1,9,44,1,2004,4,1
6882,2015,12,11,5,23,4,3,13,1301,1,10,1,53,1,9,9,11,2,2,3,44,2,1992,3,1
6883,2015,12,11,5,19,4,3,16,1607,2,99,1,22,1,3,3,5,1,2,5,99,2,9999,6,4
6884,2015,12,11,5,19,4,3,16,1607,2,99,1,28,1,4,4,6,1,2,5,99,2,9999,6,4
6885,2015,12,11,5,19,4,3,16,1607,2,99,1,36,1,6,6,8,2,1,5,99,2,9999,6,4
6886,2015,12,11,5,19,4,3,16,1607,2,99,1,23,1,3,3,5,2,1,5,99,2,9999,6,4
6887,2015,12,11,5,19,4,3,16,1607,2,99,1,37,1,6,6,8,2,1,5,99,2,9999,6,4
6888,2015,12,11,5,19,4,3,16,1607,2,99,1,38,1,6,6,8,2,1,5,99,2,9999,6,4
6889,2015,12,11,5,19,4,3,16,1607,2,99,1,20,1,3,3,5,2,1,5,99,2,9999,6,4
6890,2015,12,11,5,19,4,3,16,1607,2,99,1,35,1,6,6,8,2,1,5,99,2,9999,6,4
6891,2015,12,11,5,19,4,3,16,1607,2,99,1,40,1,7,7,9,2,1,5,99,2,9999,6,4
6892,2015,12,11,5,19,4,3,16,1607,2,99,1,21,1,3,3,5,2,1,5,99,2,9999,6,4
6893,2015,12,11,5,19,4,3,16,1607,2,99,1,31,1,5,5,7,2,1,5,99,2,9999,6,4
6894,2015,12,11,5,19,4,3,16,1607,2,99,1,31,1,5,5,7,2,1,5,99,2,9999,6,4
6895,2015,12,11,5,19,4,3,16,1607,2,99,1,30,1,5,5,7,2,1,5,99,2,9999,6,4
6896,2015,12,11,5,19,4,3,16,1607,2,99,1,30,1,5,5,7,2,1,5,99,2,9999,6,4
6897,2015,12,11,5,19,4,3,16,1607,2,99,1,30,1,5,5,7,2,1,5,99,2,9999,6,4
6898,2015,12,11,5,19,4,3,16,1607,2,99,1,28,1,4,4,6,2,1,5,99,2,9999,6,4
6899,2015,12,11,5,19,4,3,16,1607,2,99,1,37,1,6,6,8,2,1,5,99,2,9999,6,4
6900,2015,12,11,5,9,2,1,18,1805,2,99,1,27,1,4,4,6,1,2,4,21,1,9999,6,1
6901,2015,12,11,5,9,2,1,18,1805,2,99,1,21,1,3,3,5,2,1,4,21,1,9999,6,1
6902,2015,12,11,5,15,3,2,18,1805,2,99,1,61,1,11,11,13,2,1,4,42,1,2013,5,1
6903,2015,12,12,6,4,1,1,1,101,2,18,1,50,1,9,9,11,1,2,4,42,1,9999,6,1
6904,2015,12,12,6,4,1,1,1,101,2,18,2,49,1,8,8,10,2,1,4,42,1,9999,6,1
6905,2015,12,12,6,23,4,3,1,101,1,5,2,30,1,5,5,7,2,1,1,37,99,9999,6,2
6906,2015,12,12,6,1,1,1,1,101,2,7,1,11,2,1,1,3,2,1,1,53,6,1997,3,1
6907,2015,12,12,6,1,1,1,1,101,2,7,2,68,1,12,11,14,2,1,1,53,6,1997,3,1
6908,2015,12,12,6,1,1,1,1,101,2,7,1,16,2,2,2,4,2,1,1,53,6,1997,3,1
6909,2015,12,12,6,1,1,1,1,101,2,7,2,45,1,8,8,10,2,1,1,53,6,1997,3,1
6910,2015,12,12,6,2,1,1,1,115,1,3,1,24,1,3,3,5,2,1,99,99,99,9999,6,1
