dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_v,color_v,modelo_v,causa_ac
9,3,2,10,6,1,99,9,999,9,3,99,9999,1
6,5,4,10,6,2,99,9,999,9,5,99,9999,1
10,7,5,10,1,1,13,2,999,1,1,4,1994,1
10,7,5,10,1,1,13,1,25,1,1,6,2000,1
11,11,4,10,1,1,12,1,50,9,4,11,9999,1
11,11,4,10,1,1,12,1,64,9,4,1,9999,1
14,2,7,10,1,1,99,1,19,9,3,5,1996,1
14,2,7,10,1,1,99,1,28,9,4,3,9999,1
10,9,5,10,7,2,99,9,999,9,3,3,9999,1
10,9,5,10,7,2,99,1,50,1,2,2,9999,1
17,6,4,10,1,1,6,9,999,9,5,1,1981,1
17,6,4,10,1,1,6,1,31,1,12,1,9999,1
14,3,7,10,22,2,99,1,23,9,3,10,1987,1
14,3,7,10,22,2,99,1,33,9,4,3,9999,1
18,1,1,10,6,2,99,1,999,9,99,5,9999,1
18,1,1,10,6,2,99,1,88,9,3,5,9999,1
10,4,6,10,1,2,99,1,46,1,5,14,1998,1
19,11,5,10,17,2,99,1,19,1,3,4,1998,1
19,11,5,10,17,2,99,1,41,1,9,3,2008,1
15,5,6,10,17,2,99,1,15,1,4,99,9999,1
15,5,6,10,17,2,99,9,999,9,3,99,9999,1
24,2,3,10,21,1,99,1,24,9,3,4,9999,1
24,2,3,10,21,1,99,1,45,9,3,1,9999,1
18,8,3,10,5,2,99,9,999,9,2,3,1999,1
18,8,3,10,5,2,99,9,999,9,5,2,9999,1
17,12,5,10,4,2,99,1,21,1,3,3,1984,1
25,6,5,10,22,2,99,1,28,1,9,2,2009,1
24,10,7,10,5,2,99,1,63,1,3,5,1994,1
24,10,7,10,5,2,99,1,27,9,4,1,2010,1
13,4,2,10,21,1,2,1,37,1,14,1,2004,1
13,4,2,10,21,1,2,9,999,9,2,99,9999,1
26,1,2,10,6,2,99,1,53,1,3,9,9999,1
24,10,7,10,3,2,99,1,29,9,1,5,1999,1
28,1,4,10,5,2,99,1,40,1,5,7,9999,1
20,7,2,10,7,2,99,1,32,1,5,99,9999,1
20,7,2,10,7,2,99,1,55,1,99,99,9999,1
21,7,3,10,14,2,99,9,999,9,1,99,9999,1
21,7,3,10,14,2,99,1,30,9,3,14,9999,1
21,8,6,10,8,2,99,1,24,9,4,5,9999,1
21,8,6,10,8,2,99,9,999,9,3,1,9999,1
23,5,7,10,4,2,99,1,21,1,9,14,1991,1
24,11,3,10,1,2,99,2,20,1,1,4,1985,1
24,11,3,10,1,2,99,1,18,1,4,1,9999,1
21,12,2,10,22,2,99,1,28,1,3,11,9999,1
21,12,2,10,22,2,99,1,31,1,2,2,9999,1
22,9,3,10,3,2,99,9,999,9,6,99,9999,1
22,9,3,10,3,2,99,1,28,1,5,99,9999,1
21,12,2,10,5,2,99,9,999,9,3,3,9999,1
23,12,4,10,2,2,99,1,34,1,1,3,1987,1
23,12,4,10,2,2,99,1,20,1,5,2,2003,1
24,8,2,10,9,1,99,1,23,1,9,5,2005,1
24,8,2,10,9,1,99,1,27,1,4,1,2008,1
31,10,7,10,1,1,7,9,999,9,3,11,1979,1
31,10,7,10,1,1,7,1,27,9,4,1,9999,1
31,10,7,10,10,2,99,1,17,9,5,2,9999,1
31,10,7,10,10,2,99,2,24,9,3,6,9999,1
24,3,3,10,18,1,99,9,999,9,1,99,9999,1
24,3,3,10,18,1,99,1,40,1,4,99,9999,1
19,4,1,10,20,2,99,2,53,9,1,4,2002,1
19,4,1,10,20,2,99,9,999,9,1,6,9999,1
29,11,1,10,14,2,99,1,999,1,7,2,1986,1
29,11,1,10,14,2,99,1,25,1,3,1,1986,1
27,3,6,10,21,1,1,1,49,1,5,2,1993,1
27,3,6,10,21,1,1,2,21,1,4,1,2001,1
30,8,1,10,1,1,5,1,28,1,4,2,9999,1
30,8,1,10,1,1,5,9,999,9,1,8,9999,1
27,3,6,10,16,2,99,1,29,1,9,2,9999,1
27,3,6,10,16,2,99,1,20,1,3,9,9999,1
30,12,4,10,13,2,99,1,34,9,3,11,1985,1
30,12,4,10,13,2,99,1,34,9,6,7,1999,1
27,4,2,10,1,1,6,1,26,1,9,3,9999,1
27,4,2,10,1,1,6,1,39,1,12,1,9999,1
30,7,5,10,1,1,6,9,999,9,5,1,9999,1
31,3,3,10,10,2,99,1,41,1,3,11,9999,1
31,3,3,10,10,2,99,1,17,1,4,5,9999,1
3,7,6,10,12,2,99,9,999,9,9,99,9999,3
2,8,1,10,13,2,99,9,999,9,3,3,9999,3
10,2,3,10,6,2,99,1,42,9,5,99,9999,2
8,3,1,10,21,2,99,1,32,9,9,2,9999,3
7,5,5,10,1,2,99,1,60,1,3,99,9999,2
12,9,7,10,17,2,99,1,48,1,4,99,9999,2
13,11,6,10,16,2,99,9,999,9,5,99,9999,3
11,5,2,10,1,1,12,1,63,1,3,99,9999,1
14,7,3,10,1,1,2,1,29,2,6,2,1999,3
20,6,7,10,16,2,99,9,999,9,3,2,9999,3
15,3,1,10,12,2,99,9,999,9,3,11,1985,2
19,11,5,10,15,2,99,1,22,1,9,1,2005,4
21,6,1,10,1,1,4,9,999,9,12,1,1985,2
12,4,1,10,20,2,99,1,20,1,1,99,1980,3
21,11,7,10,12,2,99,1,15,1,3,99,9999,2
20,8,5,10,16,2,99,1,16,1,3,1,1994,3
27,5,4,10,16,2,99,1,24,1,5,1,9999,3
28,5,5,10,19,2,99,1,25,1,4,99,9999,4
24,9,5,10,17,2,99,2,50,9,99,99,2008,3
25,9,6,10,12,2,99,1,24,9,9,99,9999,4
24,3,3,10,19,2,99,1,32,1,3,5,1985,3
24,7,6,10,18,2,99,1,30,2,6,6,1973,4
1,12,3,11,5,2,99,1,32,1,5,3,9999,1
1,12,3,11,5,2,99,1,22,1,3,5,9999,1
1,8,7,11,5,1,1,1,35,2,4,5,2009,1
1,8,7,11,5,1,1,1,48,1,2,4,9999,1
2,10,6,11,5,2,99,1,40,9,5,2,1992,1
2,10,6,11,5,2,99,1,50,9,4,5,2005,1
1,11,1,11,11,2,99,1,61,2,12,7,1990,1
1,11,1,11,11,2,99,1,33,2,1,11,2006,1
2,3,2,11,11,2,99,9,999,9,12,13,9999,1
1,11,1,11,12,2,99,1,26,9,1,2,2002,1
1,11,1,11,12,2,99,1,53,9,4,3,2004,1
2,3,2,11,1,1,4,1,30,9,3,5,9999,1
2,3,2,11,1,1,4,1,35,9,12,1,9999,1
2,8,1,11,20,2,99,9,999,9,9,99,9999,1
2,8,1,11,20,2,99,1,20,1,4,99,9999,1
3,3,3,11,1,1,18,9,999,9,5,2,9999,1
3,3,3,11,1,1,18,1,33,9,4,9,9999,1
2,4,5,11,1,1,6,1,999,9,2,5,1996,1
2,4,5,11,1,1,6,1,999,9,3,5,9999,1
2,4,5,11,19,2,99,1,17,9,1,3,1994,1
2,4,5,11,19,2,99,1,28,9,1,4,2005,1
4,12,6,11,19,2,99,1,40,1,5,7,1992,1
4,12,6,11,19,2,99,1,57,1,4,1,2010,1
6,1,3,11,19,2,99,2,26,9,3,5,9999,1
2,5,7,11,5,2,99,1,42,1,9,3,9999,1
9,2,2,11,10,2,99,9,999,9,6,8,9999,1
6,3,6,11,1,1,12,1,27,9,2,4,2001,1
6,3,6,11,1,1,12,1,38,9,12,1,9999,1
5,11,5,11,1,1,7,1,47,9,5,2,2007,1
5,11,5,11,1,1,7,1,26,9,4,5,9999,1
4,5,2,11,1,2,99,2,53,1,1,4,2003,1
4,5,2,11,1,2,99,1,32,1,4,5,2007,1
10,2,3,11,1,1,1,1,32,9,3,2,9999,1
10,2,3,11,1,1,1,1,36,9,4,5,9999,1
5,9,7,11,17,2,99,1,14,1,4,99,9999,1
5,9,7,11,17,2,99,9,999,9,3,5,9999,1
7,12,2,11,1,1,1,1,62,1,2,4,2002,1
7,12,2,11,1,1,1,1,28,1,1,3,9999,1
8,6,2,11,18,2,99,1,31,1,5,2,9999,1
8,6,2,11,18,2,99,1,47,1,3,1,9999,1
10,1,7,11,7,2,99,1,28,9,2,1,9999,1
10,1,7,11,7,2,99,1,66,9,9,6,9999,1
12,2,5,11,5,2,99,1,25,9,5,2,2008,1
12,2,5,11,5,2,99,1,29,9,4,1,9999,1
12,1,2,11,1,1,10,1,79,1,4,3,1977,1
12,1,2,11,1,1,10,2,40,1,9,8,1998,1
12,1,2,11,1,1,10,1,18,1,1,5,2007,1
11,3,4,11,13,2,99,2,29,9,3,5,1999,1
11,3,4,11,13,2,99,2,40,9,8,4,2007,1
11,3,4,11,13,2,99,1,38,9,3,14,2008,1
11,3,4,11,13,2,99,1,33,9,3,3,9999,1
12,3,5,11,22,2,99,1,56,9,9,2,2007,1
12,3,5,11,22,2,99,1,31,9,4,1,9999,1
12,3,5,11,17,2,99,1,22,9,4,1,2008,1
12,3,5,11,17,2,99,1,50,9,3,99,9999,1
14,10,4,11,3,2,99,1,24,1,5,2,9999,1
14,10,4,11,3,2,99,1,28,1,4,1,9999,1
16,2,2,11,17,2,99,1,49,9,3,3,2005,1
12,7,1,11,19,2,99,1,19,1,1,6,1994,1
12,7,1,11,19,2,99,1,24,1,14,1,2007,1
13,3,6,11,1,1,11,1,27,2,1,2,9999,1
13,3,6,11,1,1,11,1,22,9,4,99,9999,1
12,7,1,11,17,2,99,1,72,1,1,2,1984,1
12,7,1,11,17,2,99,2,25,1,4,6,9999,1
12,7,1,11,7,2,99,1,29,1,1,2,9999,1
12,7,1,11,7,2,99,9,999,1,7,2,9999,1
13,7,2,11,9,2,99,1,28,9,1,6,1984,1
13,7,2,11,9,2,99,1,22,9,4,5,2009,1
15,11,1,11,5,2,99,1,37,9,5,3,9999,1
15,11,1,11,5,2,99,1,999,9,3,99,9999,1
13,12,1,11,6,2,99,1,37,1,4,99,2008,1
13,12,1,11,6,2,99,1,32,1,5,99,9999,1
19,6,6,11,21,1,99,9,999,9,3,99,9999,1
15,3,1,11,5,2,99,1,40,9,3,6,2003,1
15,3,1,11,5,2,99,1,45,9,6,2,9999,1
19,10,2,11,1,1,2,1,20,1,1,2,1990,1
19,10,2,11,1,1,2,1,52,2,1,3,2010,1
19,11,5,11,6,2,99,1,22,9,9,2,9999,1
19,11,5,11,6,2,99,1,41,9,3,9,9999,1
10,4,6,11,20,2,99,1,37,1,3,6,1995,1
10,4,6,11,20,2,99,1,58,1,9,2,2001,1
19,10,2,11,11,2,99,1,27,1,1,9,9999,1
19,10,2,11,11,2,99,1,36,2,1,5,9999,1
16,5,7,11,1,1,12,1,30,1,3,6,1994,1
16,5,7,11,1,1,12,1,41,1,2,4,2009,1
17,7,6,11,1,1,1,1,28,1,3,99,9999,1
17,7,6,11,1,1,1,1,20,1,4,1,9999,1
20,11,6,11,16,2,99,1,29,9,1,9,9999,1
20,11,6,11,16,2,99,1,34,9,3,99,9999,1
11,4,7,11,1,1,19,1,36,1,4,4,9999,1
11,4,7,11,1,1,19,1,26,1,12,1,9999,1
17,8,2,11,17,2,99,9,999,9,4,99,9999,1
17,8,2,11,17,2,99,1,35,1,4,99,9999,1
19,8,4,11,5,1,1,1,37,1,3,6,2008,1
19,8,4,11,5,1,1,9,999,9,7,99,9999,1
26,2,5,11,11,2,99,1,59,1,5,11,9999,1
26,2,5,11,11,2,99,9,999,9,5,9,9999,1
25,6,5,11,16,2,99,1,32,1,5,2,2008,1
25,6,5,11,16,2,99,1,38,1,4,1,2008,1
19,5,3,11,4,2,99,1,31,1,4,1,2008,1
19,5,3,11,4,2,99,9,999,9,3,1,9999,1
19,8,4,11,12,2,99,1,27,1,3,2,2009,1
19,8,4,11,12,2,99,1,32,2,3,8,9999,1
27,1,3,11,1,1,4,1,33,9,1,99,9999,1
20,7,2,11,11,1,1,1,25,1,4,4,2007,1
20,7,2,11,11,1,1,2,27,1,4,1,2007,1
20,7,2,11,11,1,1,1,18,2,3,5,9999,1
27,2,6,11,1,1,7,1,20,9,4,3,2008,1
27,2,6,11,1,1,7,1,25,9,3,99,9999,1
26,6,6,11,18,2,99,1,51,9,1,11,2004,1
26,6,6,11,18,2,99,9,999,9,5,2,9999,1
19,12,7,11,9,2,99,1,999,9,1,99,9999,1
19,12,7,11,9,2,99,9,999,9,3,99,9999,1
27,2,6,11,18,2,99,1,23,9,4,99,9999,1
27,2,6,11,18,2,99,9,999,9,3,5,9999,1
30,6,3,11,20,1,6,2,18,1,4,7,2000,1
30,6,3,11,20,1,6,1,26,1,1,4,2004,1
27,11,6,11,5,2,99,1,64,1,6,2,2000,1
30,10,6,11,1,1,2,1,21,1,12,1,9999,1
30,10,6,11,1,1,2,1,22,1,1,6,9999,1
23,9,4,11,2,2,99,1,27,1,2,6,2001,1
23,9,4,11,2,2,99,1,38,1,4,2,2009,1
23,12,4,11,21,2,99,1,28,9,4,99,9999,1
23,12,4,11,21,2,99,9,999,9,3,99,9999,1
31,1,7,11,17,2,99,1,30,9,5,3,1993,1
31,1,7,11,17,2,99,1,29,9,11,2,9999,1
23,3,2,11,17,2,99,2,24,1,4,99,9999,1
23,3,2,11,17,2,99,9,999,9,14,99,9999,1
24,3,3,11,1,1,7,1,55,9,1,1,1993,1
24,3,3,11,1,1,7,1,38,9,4,3,9999,1
24,3,3,11,1,1,8,1,23,9,4,1,2005,1
24,3,3,11,1,1,8,9,999,9,3,99,9999,1
25,7,7,11,18,2,99,1,22,1,4,9,9999,1
25,7,7,11,18,2,99,9,999,9,3,6,9999,1
21,4,3,11,17,2,99,1,37,1,13,3,9999,1
21,4,3,11,17,2,99,2,26,1,4,1,9999,1
30,9,4,11,1,1,1,2,28,1,1,5,2005,1
30,9,4,11,1,1,1,1,25,1,12,1,9999,1
21,4,3,11,17,2,99,1,59,1,3,3,1994,1
21,4,3,11,17,2,99,1,33,1,4,3,9999,1
25,7,7,11,5,2,99,1,999,9,2,3,9999,1
25,7,7,11,5,2,99,1,36,1,1,4,9999,1
31,5,1,11,10,2,99,1,42,1,12,7,1985,1
31,5,1,11,10,2,99,1,53,1,3,9,2007,1
22,4,4,11,4,2,99,1,20,1,3,3,1978,1
22,4,4,11,4,2,99,1,27,1,3,10,1987,1
22,4,4,11,4,2,99,9,999,9,5,99,9999,1
28,7,3,11,1,1,6,1,18,9,1,11,1989,1
28,7,3,11,1,1,6,1,61,9,4,2,9999,1
28,7,3,11,19,2,99,1,60,1,3,2,2002,1
28,7,3,11,19,2,99,1,60,1,7,1,9999,1
30,8,1,11,10,2,99,1,31,1,3,9,2006,1
30,8,1,11,10,2,99,1,23,1,14,99,9999,1
24,4,6,11,20,1,1,1,19,1,6,2,1991,1
24,4,6,11,20,1,1,1,28,1,4,5,2008,1
31,8,2,11,6,2,99,1,40,1,1,10,1996,1
31,8,2,11,6,2,99,1,49,1,14,1,9999,1
31,12,5,11,3,2,99,1,19,9,4,99,1996,1
31,12,5,11,3,2,99,1,47,9,1,6,9999,1
31,12,5,11,1,1,13,1,31,9,1,99,2000,1
31,12,5,11,1,1,13,1,30,9,4,5,9999,1
31,3,3,11,17,1,99,2,17,1,4,99,9999,1
31,3,3,11,17,1,99,9,999,9,3,99,9999,1
1,8,7,11,12,2,99,9,999,9,3,4,1987,4
1,11,1,11,5,2,99,1,22,9,3,2,9999,2
1,5,6,11,1,1,7,1,37,2,1,2,2003,2
5,2,5,11,1,1,1,1,51,2,2,2,9999,2
2,8,1,11,5,2,99,9,999,9,6,2,9999,4
1,11,1,11,5,2,99,1,22,9,3,2,9999,2
3,3,3,11,13,2,99,9,999,9,3,99,9999,4
5,3,5,11,14,2,99,1,34,9,5,3,1989,4
3,4,6,11,1,1,4,1,35,1,3,2,2002,2
3,4,6,11,20,2,99,2,22,1,3,2,1984,2
8,6,2,11,5,2,99,1,33,1,7,2,9999,2
9,11,2,11,22,2,99,1,27,9,4,4,2010,2
12,11,5,11,16,1,99,1,39,1,5,2,9999,2
14,2,7,11,6,2,99,9,999,9,9,1,1993,3
11,5,2,11,21,2,99,9,999,9,3,4,1994,3
15,7,4,11,5,2,99,1,49,2,3,11,9999,1
14,8,6,11,13,2,99,9,999,9,99,99,9999,3
21,2,7,11,19,2,99,1,27,9,3,99,9999,3
27,2,6,11,20,2,99,9,999,9,14,1,9999,4
28,1,4,11,17,2,99,1,55,9,9,2,9999,3
25,5,2,11,9,1,7,9,999,9,2,4,9999,2
24,8,2,11,17,2,99,1,21,1,4,99,9999,2
2,6,3,12,5,1,1,1,68,2,3,8,9999,1
2,6,3,12,5,1,1,1,45,1,5,5,9999,1
3,3,3,12,1,1,1,1,52,9,4,1,2005,1
3,3,3,12,1,1,1,1,47,9,10,2,2006,1
3,3,3,12,1,1,12,1,24,9,3,4,2008,1
3,3,3,12,1,1,12,1,46,9,2,5,9999,1
3,1,7,12,5,2,99,1,47,1,1,4,2000,1
3,1,7,12,5,2,99,1,28,1,4,99,9999,1
4,7,7,12,1,1,1,1,47,1,1,1,2002,1
4,7,7,12,1,1,1,1,20,1,4,1,9999,1
3,1,7,12,18,2,99,1,28,9,6,2,1999,1
3,1,7,12,18,2,99,1,48,9,3,1,2000,1
3,1,7,12,18,2,99,1,31,9,9,99,2007,1
2,11,2,12,1,1,12,1,33,9,1,2,2008,1
2,11,2,12,1,1,12,1,33,9,4,1,2009,1
4,9,6,12,1,1,12,9,999,9,99,99,9999,1
5,10,2,12,1,1,99,1,23,9,9,11,2008,1
5,10,2,12,1,1,99,1,51,9,4,99,2008,1
5,10,2,12,2,2,99,1,25,1,5,2,2003,1
7,2,7,12,11,2,99,1,39,9,3,99,1994,1
7,2,7,12,11,2,99,1,54,9,9,2,1994,1
5,3,5,12,1,1,15,1,39,9,10,2,2005,1
5,3,5,12,1,1,15,1,36,9,4,3,2009,1
4,9,6,12,14,2,99,1,29,1,3,2,1985,1
4,9,6,12,14,2,99,1,19,1,3,9,9999,1
5,7,1,12,18,2,99,9,999,9,4,99,9999,1
5,7,1,12,18,2,99,1,17,1,4,99,9999,1
7,1,4,12,1,1,5,1,27,9,1,2,9999,1
7,1,4,12,1,1,5,1,25,9,1,6,9999,1
7,6,1,12,1,1,11,1,999,1,9,4,1995,1
7,6,1,12,1,1,11,1,60,1,3,9,9999,1
5,8,4,12,15,2,99,1,31,9,4,3,2007,1
5,8,4,12,15,2,99,1,18,9,4,5,2010,1
6,7,2,12,1,2,99,1,24,1,4,5,2008,1
6,7,2,12,1,2,99,9,999,9,99,99,9999,1
7,3,7,12,1,1,9,1,47,9,1,5,1987,1
7,3,7,12,1,1,9,1,21,9,2,4,2010,1
6,7,2,12,10,1,1,1,18,1,3,4,1987,1
6,7,2,12,10,1,1,1,16,1,4,2,9999,1
7,3,7,12,5,2,99,1,27,9,3,9,1983,1
7,3,7,12,5,2,99,9,999,9,3,99,9999,1
11,2,4,12,12,2,99,1,23,9,1,9,1994,1
11,2,4,12,12,2,99,1,50,9,5,2,1995,1
5,5,3,12,20,2,99,1,36,1,1,6,1977,1
5,5,3,12,20,2,99,1,20,1,4,3,9999,1
3,4,6,12,17,2,99,2,26,1,4,99,2006,1
3,4,6,12,17,2,99,1,21,1,4,99,2008,1
12,1,2,12,17,1,99,1,22,9,4,3,9999,1
12,1,2,12,17,1,99,1,32,9,4,1,9999,1
9,10,6,12,6,2,99,1,45,1,7,7,1997,2
9,10,6,12,6,2,99,1,33,1,1,4,2007,2
9,10,6,12,18,2,99,9,999,9,99,99,9999,1
9,10,6,12,18,2,99,1,20,1,4,99,9999,1
7,8,6,12,11,1,4,1,20,2,4,7,2004,1
7,8,6,12,11,1,4,9,999,9,14,99,9999,1
4,4,7,12,17,1,1,1,40,1,5,2,9999,1
4,4,7,12,17,1,1,2,26,1,4,1,9999,1
4,4,7,12,4,2,99,1,25,9,4,1,9999,1
4,4,7,12,4,2,99,1,35,9,5,6,9999,1
6,4,2,12,17,2,99,1,40,1,1,4,1992,1
6,4,2,12,17,2,99,1,30,1,3,2,9999,1
14,3,7,12,10,1,2,1,32,9,9,6,2004,1
14,3,7,12,10,1,2,1,45,2,9,6,2004,1
9,4,5,12,5,2,99,1,999,1,3,9,9999,1
9,4,5,12,5,2,99,1,29,1,6,5,9999,1
14,3,7,12,13,2,99,1,28,2,3,2,1986,1
19,11,5,12,1,1,12,1,999,9,4,5,2008,1
19,11,5,12,1,1,12,1,31,9,4,5,2008,1
20,1,3,12,1,1,18,1,30,1,1,11,1998,1
20,1,3,12,1,1,18,1,21,9,3,5,2008,1
15,9,3,12,13,1,10,9,999,9,1,99,9999,1
15,3,1,12,4,2,99,9,999,9,5,2,9999,1
15,9,3,12,7,2,99,1,30,1,4,3,9999,1
15,9,3,12,7,2,99,1,26,1,3,1,9999,1
18,7,7,12,22,2,99,1,44,1,3,3,9999,1
18,7,7,12,22,1,99,9,999,9,6,2,9999,1
23,1,6,12,7,2,99,1,30,1,3,6,1974,1
23,1,6,12,7,2,99,1,47,1,5,2,1995,1
17,9,5,12,17,2,99,2,15,9,4,99,9999,1
17,9,5,12,17,2,99,9,999,9,3,99,9999,1
18,7,7,12,15,2,99,1,26,1,1,9,1996,1
18,7,7,12,15,2,99,1,26,2,2,99,1998,1
25,2,4,12,17,1,99,1,18,9,4,99,9999,1
25,2,4,12,17,1,99,9,999,9,14,99,9999,1
17,3,3,12,1,1,12,1,20,9,3,1,1984,1
17,3,3,12,1,1,12,9,999,9,1,4,1993,1
17,3,3,12,5,1,1,1,20,1,1,4,1985,1
17,3,3,12,5,1,1,1,999,1,4,2,2007,1
19,7,1,12,5,2,99,1,24,1,2,6,1998,1
19,7,1,12,5,2,99,1,38,1,3,99,2008,1
21,11,7,12,5,1,99,1,23,2,1,5,9999,1
21,11,7,12,5,1,99,1,65,9,4,1,9999,1
18,12,6,12,1,1,7,1,999,1,4,1,9999,1
18,12,6,12,1,1,7,1,67,1,4,1,9999,1
19,7,1,12,11,1,1,1,52,1,3,1,2010,1
19,7,1,12,11,1,1,1,32,1,4,1,9999,1
24,10,7,12,10,1,99,1,38,9,2,2,1999,1
24,10,7,12,10,1,99,1,25,9,14,1,2004,1
20,5,4,12,1,2,99,2,51,1,1,2,2006,1
20,5,4,12,1,2,99,1,39,1,4,1,2007,1
26,6,6,12,5,2,99,1,19,9,4,5,9999,1
26,6,6,12,5,2,99,9,999,9,1,1,9999,1
14,4,3,12,20,1,1,1,999,1,3,9,1994,1
14,4,3,12,20,1,1,1,37,1,1,6,9999,1
20,7,2,12,12,2,99,9,999,9,3,2,1984,1
20,7,2,12,12,2,99,1,38,2,2,2,9999,1
20,7,2,12,12,2,99,9,999,9,2,4,9999,1
20,3,6,12,1,1,12,1,25,1,1,99,9999,1
20,3,6,12,1,1,12,2,29,1,12,1,9999,1
27,6,7,12,1,1,9,1,16,1,4,3,2004,1
27,6,7,12,1,1,9,1,19,1,5,99,9999,1
21,7,3,12,1,1,3,1,42,9,17,7,1993,1
21,7,3,12,1,1,3,1,40,9,4,3,9999,1
21,5,5,12,14,2,99,2,36,1,3,99,9999,1
21,5,5,12,14,2,99,1,54,1,3,99,9999,1
21,3,7,12,17,2,99,1,62,1,1,9,9999,1
22,7,4,12,22,2,99,2,13,1,4,5,2002,1
22,7,4,12,22,2,99,1,23,1,2,5,9999,1
30,1,6,12,1,2,99,1,33,9,1,11,1993,1
30,1,6,12,1,2,99,1,33,9,6,7,1996,1
30,1,6,12,1,2,99,1,36,9,2,5,9999,1
25,5,2,12,9,2,99,1,999,2,1,5,9999,1
25,5,2,12,9,2,99,1,36,1,3,6,9999,1
23,7,5,12,1,1,12,1,24,1,1,16,9999,1
23,7,5,12,1,1,12,1,12,1,4,5,9999,1
25,11,4,12,14,2,99,1,999,9,7,99,9999,1
25,11,4,12,14,2,99,1,999,9,7,99,9999,1
24,7,6,12,1,1,10,1,37,1,5,2,2008,1
24,7,6,12,1,1,10,1,32,1,3,5,9999,1
24,3,3,12,5,2,99,9,999,9,2,99,9999,2
27,9,1,12,5,2,99,1,36,1,6,2,9999,1
25,7,7,12,1,1,1,1,27,1,1,3,9999,1
25,7,7,12,1,1,1,2,28,1,4,5,9999,1
25,3,4,12,16,2,99,9,999,9,99,99,9999,1
25,3,4,12,16,2,99,1,36,9,4,99,9999,1
29,8,7,12,5,2,99,1,35,1,12,7,1983,1
29,8,7,12,5,2,99,1,45,1,4,7,9999,1
29,12,3,12,3,2,99,1,999,1,2,5,9999,1
29,12,3,12,3,2,99,1,999,1,2,1,9999,1
31,8,2,12,4,2,99,1,48,1,7,6,1998,1
31,8,2,12,4,2,99,1,65,1,2,4,2005,1
27,4,2,12,1,2,99,2,30,1,1,3,2004,1
27,4,2,12,1,2,99,1,999,1,4,99,9999,1
1,6,2,12,14,2,99,1,19,2,14,1,2008,3
1,12,3,12,16,2,99,1,21,9,5,1,9999,2
1,1,5,12,11,2,99,1,23,9,4,1,9999,4
1,4,4,12,5,1,15,1,17,1,4,99,9999,2
5,2,5,12,5,2,99,1,38,1,3,2,9999,3
3,3,3,12,10,1,99,9,999,9,1,3,9999,2
8,12,3,12,17,2,99,1,28,9,14,1,9999,3
14,10,4,12,1,2,99,1,46,1,5,2,1999,2
8,8,7,12,7,2,99,1,70,1,2,9,9999,2
15,6,2,12,5,2,99,1,32,1,11,2,2005,2
12,9,7,12,15,2,99,1,50,1,9,3,2005,3
13,12,1,12,10,2,99,1,34,9,4,99,9999,3
14,8,6,12,19,2,99,1,36,1,1,99,9999,2
22,6,2,12,1,1,8,1,18,1,3,11,1985,3
27,2,6,12,12,2,99,9,999,9,5,99,9999,3
20,12,1,12,1,2,99,1,32,1,3,3,9999,4
27,12,1,12,20,2,99,9,999,9,3,4,9999,3
31,5,1,12,16,2,99,9,999,9,3,3,9999,2
23,4,5,12,6,2,99,1,50,1,1,3,9999,2
31,3,3,12,18,2,99,9,999,9,12,99,9999,3
3,2,3,13,17,2,99,2,18,9,4,9,9999,1
3,2,3,13,17,2,99,9,999,9,3,4,9999,1
1,4,4,13,5,1,99,1,38,1,3,8,1989,1
1,11,1,13,13,1,99,1,27,2,1,11,9999,1
1,11,1,13,13,1,99,2,41,9,1,99,9999,1
3,3,3,13,1,2,99,1,22,9,3,2,1982,1
3,3,3,13,1,2,99,1,24,9,4,3,9999,1
1,4,4,13,4,2,99,1,44,1,1,9,1992,1
1,4,4,13,4,2,99,1,40,1,2,3,1999,1
1,4,4,13,4,2,99,1,43,1,4,4,2003,1
1,4,4,13,4,2,99,1,29,2,1,9,9999,1
3,6,4,13,5,2,99,1,74,1,3,2,9999,1
3,6,4,13,5,2,99,1,28,1,4,1,9999,1
4,12,6,13,1,1,99,1,43,2,1,8,1987,1
4,12,6,13,1,1,99,1,30,2,1,2,1990,1
3,8,2,13,17,2,99,9,999,9,3,99,9999,1
3,8,2,13,17,2,99,1,29,1,14,1,9999,1
4,3,4,13,1,1,2,2,45,9,1,5,1996,1
4,3,4,13,1,1,2,9,999,9,3,10,9999,1
7,1,4,13,1,1,8,1,31,1,11,2,2009,1
7,1,4,13,1,1,8,1,26,1,3,8,9999,1
6,10,3,13,2,2,99,1,35,9,2,3,1980,1
6,10,3,13,2,2,99,1,25,9,2,8,1983,1
6,10,3,13,2,2,99,1,999,9,3,2,1992,1
6,10,3,13,2,2,99,1,42,9,6,99,1992,1
6,10,3,13,2,2,99,1,999,9,1,11,1995,1
6,10,3,13,2,2,99,1,23,9,9,6,2001,1
6,10,3,13,2,2,99,1,999,9,9,2,2007,1
5,11,5,13,4,2,99,1,999,9,1,99,9999,1
5,11,5,13,4,2,99,9,999,9,3,99,9999,1
6,3,6,13,1,1,1,1,63,9,3,8,9999,1
6,3,6,13,1,1,1,1,999,9,3,5,9999,1
5,9,7,13,9,2,99,1,25,1,1,14,2000,1
5,9,7,13,9,2,99,1,21,1,3,9,9999,1
